#{"t_start": 1734366089.1017053, "env_id": "Blackjack-v1"}
r,l,t
1.0,1,44.527431
1.0,2,44.533934
-1.0,2,44.542753
-1.0,4,44.553663
1.0,2,44.560365
1.0,2,44.564146
1.0,1,44.569125
0.0,1,44.570844
-1.0,3,44.579137
1.0,1,44.581103
-1.0,1,44.582884
-1.0,1,44.584624
1.0,2,44.591246
-1.0,1,44.593007
-1.0,2,44.59955
-1.0,1,44.601287
1.0,2,44.604661
1.0,2,44.611287
-1.0,1,44.612961
1.0,2,44.619795
1.0,1,44.621674
-1.0,1,44.623449
0.0,2,44.629828
1.0,2,44.633633
-1.0,1,44.635343
0.0,3,44.649071
0.0,1,44.651178
1.0,1,44.657067
0.0,3,44.66315
-1.0,1,44.668261
-1.0,2,44.672028
-1.0,2,44.678702
-1.0,1,44.680809
1.0,1,44.682483
-1.0,2,44.689808
1.0,1,44.691773
-1.0,1,44.693281
1.0,1,44.695148
0.0,1,44.699897
1.0,1,44.701531
1.0,3,44.70998
-1.0,1,44.711962
1.0,1,44.713623
-1.0,1,44.715488
-1.0,1,44.720541
1.0,1,44.722437
1.0,2,44.725807
-1.0,1,44.73077
-1.0,1,44.732631
1.0,4,44.743366
-1.0,1,44.74492
1.0,1,44.749016
-1.0,3,44.757149
-1.0,1,44.758918
1.0,2,44.766024
-1.0,1,44.7679
1.0,2,44.774545
1.0,2,44.778181
-1.0,1,44.77986
1.0,1,44.784605
-1.0,1,44.786473
-1.0,2,44.789874
0.0,2,44.796123
-1.0,1,44.797892
-1.0,2,44.804428
-1.0,1,44.806517
-1.0,1,44.808037
-1.0,3,44.816384
1.0,1,44.818234
0.0,1,44.82052
-1.0,1,44.824945
-1.0,1,44.826415
1.0,1,44.828276
1.0,2,44.836448
1.0,1,44.839674
1.0,1,44.842642
1.0,2,44.852626
-1.0,2,44.856615
-1.0,2,44.863508
1.0,1,44.865581
-1.0,1,44.867083
1.0,2,44.873502
0.0,2,44.877071
1.0,4,44.88708
1.0,3,44.895125
-1.0,1,44.896696
1.0,3,44.904103
-1.0,3,44.912315
-1.0,1,44.913991
-1.0,1,44.915646
1.0,1,44.916979
-1.0,2,44.923033
0.0,1,44.924968
-1.0,1,44.927905
1.0,2,44.935139
-1.0,1,44.937034
1.0,3,44.945044
1.0,2,44.948268
1.0,2,44.961374
-1.0,1,44.963259
-1.0,2,44.971032
-1.0,1,44.973001
-1.0,3,44.980744
-1.0,3,44.986142
1.0,2,44.993146
1.0,1,44.994646
1.0,3,45.002835
1.0,2,45.006286
-1.0,1,45.011226
-1.0,2,45.014871
-1.0,1,45.016421
-1.0,1,45.020917
-1.0,1,45.022796
-1.0,2,45.026397
-1.0,2,45.032083
-1.0,1,45.033712
-1.0,2,45.039923
-1.0,2,45.043228
0.0,1,45.044854
-1.0,4,45.054409
-1.0,1,45.058807
-1.0,1,45.066061
-1.0,2,45.070502
-1.0,1,45.076737
-1.0,2,45.080088
1.0,2,45.086486
1.0,1,45.087924
-1.0,2,45.09116
-1.0,1,45.096003
-1.0,1,45.09783
1.0,1,45.099718
-1.0,2,45.105926
-1.0,2,45.109637
1.0,1,45.11133
1.0,1,45.116027
1.0,2,45.119167
-1.0,1,45.120801
-1.0,1,45.125615
1.0,2,45.128855
-1.0,2,45.135239
0.0,2,45.138046
-1.0,1,45.14008
1.0,2,45.146635
-1.0,2,45.150502
1.0,2,45.156948
1.0,3,45.180027
-1.0,2,45.183654
1.0,3,45.191161
0.0,1,45.192747
-1.0,3,45.200136
1.0,1,45.201668
0.0,1,45.20331
-1.0,2,45.209058
-1.0,1,45.21059
-1.0,1,45.212295
-1.0,1,45.216891
1.0,1,45.218853
-1.0,3,45.226292
0.0,1,45.227858
-1.0,2,45.231318
-1.0,1,45.236197
1.0,1,45.237915
0.0,1,45.240005
-1.0,1,45.241796
-1.0,2,45.248122
-1.0,2,45.251619
-1.0,2,45.257959
1.0,3,45.266382
1.0,1,45.267955
1.0,1,45.270046
1.0,2,45.280138
1.0,2,45.283984
-1.0,2,45.290095
1.0,2,45.29365
1.0,1,45.295437
-1.0,2,45.301559
1.0,1,45.303164
0.0,2,45.309675
1.0,1,45.311477
-1.0,1,45.313153
-1.0,1,45.315246
1.0,2,45.321999
-1.0,1,45.323429
-1.0,2,45.328841
1.0,1,45.330541
1.0,1,45.33255
1.0,1,45.334545
-1.0,1,45.339239
-1.0,2,45.342478
1.0,1,45.344075
1.0,2,45.350354
1.0,1,45.351475
1.0,1,45.353483
1.0,1,45.358204
-1.0,2,45.361877
1.0,2,45.368399
-1.0,2,45.371929
1.0,4,45.386668
0.0,3,45.395712
1.0,1,45.397471
-1.0,1,45.399423
1.0,1,45.404598
1.0,1,45.406366
-1.0,1,45.408023
1.0,2,45.414476
-1.0,3,45.419506
-1.0,1,45.424331
1.0,1,45.426186
-1.0,2,45.429605
1.0,2,45.435747
1.0,1,45.43748
1.0,1,45.439403
-1.0,1,45.444213
1.0,1,45.445843
0.0,1,45.447539
-1.0,2,45.453775
-1.0,2,45.457449
-1.0,1,45.459311
0.0,2,45.465785
1.0,1,45.467472
1.0,2,45.473736
0.0,1,45.475361
-1.0,1,45.476976
-1.0,1,45.48499
1.0,3,45.49452
1.0,1,45.496171
1.0,3,45.504151
-1.0,2,45.510487
1.0,1,45.512428
1.0,1,45.514191
0.0,1,45.515882
-1.0,3,45.524361
-1.0,2,45.531475
-1.0,2,45.535018
-1.0,1,45.536712
-1.0,2,45.543145
-1.0,1,45.544748
0.0,1,45.546435
-1.0,2,45.552885
-1.0,1,45.554652
-1.0,1,45.555815
1.0,3,45.56456
-1.0,1,45.566224
-1.0,2,45.572408
-1.0,1,45.574118
1.0,2,45.580579
-1.0,1,45.58222
1.0,2,45.591005
-1.0,2,45.599327
1.0,1,45.601355
-1.0,1,45.603101
1.0,1,45.607958
-1.0,1,45.609919
1.0,1,45.61178
-1.0,1,45.613186
1.0,2,45.619314
-1.0,2,45.622703
-1.0,2,45.628634
-1.0,2,45.632071
-1.0,1,45.636714
-1.0,2,45.640291
-1.0,1,45.642086
-1.0,1,45.646881
1.0,1,45.649088
1.0,1,45.650826
-1.0,3,45.658978
1.0,2,45.662675
1.0,3,45.67071
-1.0,2,45.677145
1.0,1,45.679112
-1.0,1,45.680898
-1.0,2,45.687354
-1.0,2,45.696348
-1.0,1,45.69806
-1.0,1,45.704273
-1.0,1,45.706518
-1.0,2,45.710316
1.0,1,45.71501
-1.0,1,45.717134
-1.0,1,45.718888
-1.0,2,45.72547
1.0,1,45.726724
1.0,1,45.728234
1.0,1,45.729879
-1.0,1,45.735268
1.0,1,45.7372
1.0,1,45.738959
-1.0,2,45.744914
-1.0,1,45.746716
0.0,1,45.748103
-1.0,3,45.755715
-1.0,2,45.759336
0.0,1,45.763852
-1.0,2,45.767076
1.0,2,45.773618
-1.0,1,45.775482
1.0,1,45.777081
-1.0,3,45.78491
-1.0,3,45.792909
1.0,1,45.794518
1.0,2,45.803503
1.0,1,45.808912
-1.0,1,45.810856
1.0,1,45.812801
-1.0,1,45.815187
1.0,1,45.819984
1.0,1,45.82167
1.0,1,45.822866
-1.0,1,45.824729
1.0,1,45.829614
-1.0,2,45.83259
-1.0,1,45.834253
-1.0,1,45.838979
1.0,1,45.840942
1.0,3,45.849156
-1.0,1,45.850847
1.0,1,45.85253
-1.0,1,45.854391
1.0,2,45.86076
1.0,1,45.862441
1.0,1,45.864175
-1.0,1,45.868981
1.0,2,45.872555
1.0,2,45.879139
0.0,2,45.882418
1.0,2,45.889047
1.0,1,45.890547
-1.0,1,45.892761
-1.0,1,45.894451
-1.0,1,45.899064
0.0,2,45.909067
1.0,2,45.917681
1.0,1,45.920298
1.0,2,45.924187
1.0,1,45.929178
-1.0,1,45.931999
-1.0,2,45.935433
-1.0,1,45.940957
1.0,1,45.942866
-1.0,1,45.94458
1.0,1,45.946331
-1.0,2,45.952802
1.0,1,45.954857
1.0,1,45.956638
-1.0,1,45.961483
-1.0,2,45.965059
-1.0,2,45.971783
-1.0,1,45.973463
1.0,2,45.977009
0.0,1,45.98183
-1.0,2,45.985546
-1.0,1,45.987288
-1.0,1,45.992204
1.0,3,45.997406
-1.0,1,46.002158
1.0,1,46.003857
1.0,1,46.005521
-1.0,1,46.011487
1.0,1,46.017362
-1.0,1,46.019336
-1.0,1,46.021204
-1.0,3,46.030139
1.0,3,46.038367
0.0,2,46.041322
1.0,1,46.042982
1.0,1,46.04791
1.0,1,46.049726
-1.0,1,46.051507
1.0,1,46.053283
-1.0,3,46.061517
-1.0,1,46.063759
-1.0,1,46.068904
-1.0,2,46.072649
-1.0,1,46.074537
0.0,2,46.081107
1.0,1,46.082881
1.0,2,46.089151
1.0,2,46.09282
0.0,2,46.099323
1.0,2,46.103169
-1.0,1,46.105285
-1.0,1,46.110129
1.0,3,46.119625
1.0,3,46.128671
-1.0,1,46.130905
-1.0,2,46.13837
-1.0,2,46.142071
1.0,2,46.14877
0.0,1,46.150679
-1.0,1,46.152902
-1.0,1,46.158006
-1.0,1,46.159945
1.0,2,46.163622
-1.0,1,46.168231
-1.0,3,46.173873
-1.0,1,46.178591
-1.0,1,46.180752
-1.0,1,46.182686
-1.0,1,46.184953
-1.0,1,46.189729
1.0,1,46.191359
1.0,1,46.19309
1.0,1,46.19489
-1.0,2,46.200896
0.0,1,46.202772
-1.0,1,46.204531
-1.0,2,46.210855
1.0,2,46.218219
-1.0,2,46.225612
1.0,1,46.227374
-1.0,1,46.229441
-1.0,2,46.236399
1.0,1,46.239328
1.0,3,46.247132
0.0,2,46.250223
0.0,1,46.255287
-1.0,1,46.256937
1.0,2,46.260776
1.0,1,46.265843
-1.0,1,46.267195
-1.0,2,46.270792
-1.0,2,46.277571
1.0,1,46.279209
1.0,1,46.281154
-1.0,1,46.285737
-1.0,3,46.291392
-1.0,2,46.298682
-1.0,1,46.300428
1.0,2,46.30731
-1.0,1,46.309049
1.0,1,46.31088
1.0,1,46.312737
1.0,1,46.317412
-1.0,1,46.325357
-1.0,2,46.32945
1.0,1,46.334486
1.0,2,46.33825
-1.0,1,46.339954
-1.0,3,46.348047
1.0,1,46.349995
-1.0,2,46.356394
0.0,1,46.358628
-1.0,2,46.365814
-1.0,1,46.367346
-1.0,1,46.3695
0.0,2,46.375734
-1.0,2,46.379465
1.0,1,46.381609
1.0,2,46.388255
0.0,2,46.392114
1.0,2,46.398858
0.0,3,46.407578
0.0,1,46.409454
1.0,3,46.417619
-1.0,1,46.419448
1.0,1,46.421658
1.0,2,46.432662
0.0,2,46.43664
-1.0,1,46.438934
-1.0,1,46.443931
1.0,1,46.445552
-1.0,1,46.447308
1.0,1,46.449089
1.0,1,46.453637
-1.0,1,46.455321
0.0,2,46.458259
1.0,2,46.464771
1.0,2,46.468093
-1.0,1,46.472837
-1.0,2,46.476672
-1.0,2,46.483179
-1.0,1,46.484939
1.0,4,46.494198
-1.0,1,46.496229
1.0,1,46.49797
-1.0,1,46.502479
-1.0,1,46.504085
-1.0,1,46.505781
1.0,3,46.513956
1.0,1,46.516073
-1.0,1,46.51772
1.0,2,46.524147
1.0,1,46.52555
-1.0,1,46.52748
-1.0,3,46.541094
-1.0,1,46.542902
-1.0,1,46.547435
1.0,1,46.549321
0.0,1,46.551111
-1.0,1,46.552856
1.0,1,46.55767
-1.0,3,46.562286
-1.0,1,46.56717
1.0,3,46.57271
1.0,2,46.578721
0.0,3,46.58749
1.0,1,46.589542
-1.0,1,46.591161
-1.0,1,46.593199
1.0,1,46.598086
1.0,1,46.599834
0.0,3,46.608572
1.0,1,46.610308
1.0,1,46.611757
1.0,2,46.61814
-1.0,1,46.619861
1.0,1,46.621626
1.0,1,46.623127
1.0,3,46.631444
-1.0,2,46.641865
1.0,1,46.643672
-1.0,2,46.647736
1.0,2,46.65469
-1.0,2,46.658593
1.0,1,46.663116
-1.0,1,46.665112
-1.0,1,46.66683
1.0,2,46.673127
1.0,3,46.678675
-1.0,2,46.685098
-1.0,1,46.687052
1.0,2,46.693452
1.0,2,46.697212
-1.0,1,46.699081
1.0,1,46.703751
1.0,1,46.705573
1.0,3,46.713525
-1.0,1,46.71536
-1.0,1,46.717054
-1.0,1,46.719028
1.0,2,46.725737
1.0,2,46.729456
1.0,1,46.734961
0.0,1,46.74124
1.0,1,46.743421
1.0,1,46.74549
1.0,4,46.756182
-1.0,1,46.761332
-1.0,1,46.7628
-1.0,3,46.771405
-1.0,1,46.773133
-1.0,1,46.774747
-1.0,1,46.776371
-1.0,1,46.781257
-1.0,1,46.783121
-1.0,1,46.784811
-1.0,3,46.793247
-1.0,1,46.794775
-1.0,2,46.801863
0.0,2,46.805676
-1.0,1,46.807201
1.0,1,46.812109
1.0,1,46.813816
-1.0,1,46.815326
-1.0,1,46.817546
-1.0,1,46.821683
1.0,1,46.823518
-1.0,2,46.827283
-1.0,3,46.835771
-1.0,1,46.837362
0.0,1,46.845695
1.0,1,46.8474
1.0,1,46.84866
-1.0,1,46.850502
1.0,3,46.859497
0.0,1,46.861419
1.0,1,46.866004
1.0,1,46.86789
1.0,3,46.876084
1.0,1,46.877686
-1.0,1,46.879374
0.0,2,46.885962
1.0,1,46.887902
-1.0,2,46.891417
-1.0,1,46.895528
-1.0,2,46.899462
-1.0,2,46.905755
1.0,1,46.907393
1.0,1,46.90933
1.0,2,46.915878
0.0,1,46.917447
1.0,2,46.921351
1.0,1,46.925994
-1.0,1,46.927749
1.0,1,46.929842
-1.0,1,46.931318
-1.0,1,46.936236
-1.0,1,46.938123
1.0,2,46.941803
-1.0,2,46.953014
0.0,2,46.957313
-1.0,2,46.963717
-1.0,2,46.967389
-1.0,1,46.971795
1.0,1,46.973683
-1.0,2,46.977182
1.0,1,46.981706
-1.0,1,46.984351
-1.0,2,46.988329
1.0,2,46.994761
-1.0,4,47.004747
1.0,1,47.006464
-1.0,1,47.008499
-1.0,3,47.016914
1.0,1,47.018883
1.0,2,47.025508
-1.0,1,47.027168
1.0,2,47.033955
1.0,2,47.037844
1.0,1,47.039859
1.0,1,47.044415
1.0,1,47.046274
-1.0,2,47.053397
-1.0,1,47.058999
1.0,1,47.061067
-1.0,1,47.06316
-1.0,2,47.07079
1.0,1,47.072823
1.0,1,47.074635
1.0,1,47.07645
-1.0,1,47.081353
1.0,1,47.083235
1.0,2,47.086875
-1.0,1,47.09188
-1.0,2,47.095372
1.0,2,47.102121
0.0,1,47.103924
-1.0,1,47.105987
1.0,1,47.10779
-1.0,2,47.115088
-1.0,1,47.117514
-1.0,4,47.129306
1.0,1,47.131187
1.0,2,47.138857
1.0,1,47.140619
1.0,1,47.142524
0.0,2,47.149113
-1.0,1,47.151146
-1.0,1,47.16036
0.0,1,47.166434
-1.0,1,47.168667
-1.0,2,47.174674
1.0,2,47.183923
0.0,1,47.185887
-1.0,2,47.192231
-1.0,2,47.195499
0.0,1,47.197038
-1.0,1,47.202142
1.0,2,47.205947
1.0,1,47.20814
0.0,2,47.21452
-1.0,2,47.217614
-1.0,2,47.224184
-1.0,1,47.225876
-1.0,1,47.22756
-1.0,3,47.237049
1.0,1,47.239349
-1.0,1,47.244073
-1.0,1,47.245889
1.0,1,47.248442
-1.0,2,47.254997
-1.0,1,47.256587
-1.0,1,47.258506
-1.0,1,47.265537
-1.0,2,47.273614
1.0,2,47.277454
0.0,1,47.282735
0.0,4,47.29285
-1.0,2,47.296693
1.0,2,47.303207
1.0,1,47.305001
-1.0,2,47.308575
1.0,1,47.313216
-1.0,1,47.314996
-1.0,1,47.317048
-1.0,2,47.323586
-1.0,2,47.326879
1.0,1,47.328773
-1.0,2,47.335786
-1.0,1,47.337777
1.0,1,47.339366
1.0,1,47.344221
1.0,2,47.347962
-1.0,1,47.349793
1.0,1,47.354426
1.0,2,47.358083
-1.0,1,47.359735
1.0,1,47.370296
1.0,1,47.372373
1.0,1,47.374357
1.0,1,47.376211
1.0,1,47.382024
-1.0,4,47.391781
0.0,1,47.393704
0.0,1,47.39531
1.0,1,47.396868
-1.0,1,47.401477
-1.0,2,47.404812
-1.0,1,47.406305
1.0,1,47.411317
1.0,1,47.412994
0.0,2,47.416313
-1.0,1,47.421376
-1.0,1,47.423238
1.0,1,47.424971
1.0,3,47.433499
1.0,1,47.435114
-1.0,2,47.441389
-1.0,2,47.444637
1.0,1,47.446268
1.0,1,47.45124
1.0,1,47.452876
1.0,2,47.456417
-1.0,2,47.462907
1.0,2,47.466835
1.0,3,47.481282
-1.0,1,47.483198
1.0,3,47.492397
-1.0,1,47.494472
-1.0,1,47.499173
1.0,2,47.50276
-1.0,3,47.51168
-1.0,1,47.513361
-1.0,2,47.520252
-1.0,2,47.523554
1.0,2,47.530412
-1.0,1,47.532222
-1.0,1,47.533891
-1.0,3,47.542541
-1.0,2,47.545994
1.0,2,47.553137
-1.0,1,47.554722
-1.0,1,47.556499
-1.0,1,47.561386
-1.0,2,47.564708
1.0,1,47.566273
-1.0,2,47.572297
-1.0,1,47.574211
-1.0,1,47.581727
-1.0,3,47.591261
-1.0,2,47.598257
0.0,1,47.600314
-1.0,2,47.604118
-1.0,1,47.609442
0.0,2,47.612905
-1.0,1,47.61447
-1.0,2,47.620805
0.0,2,47.624483
-1.0,2,47.63167
-1.0,1,47.633349
1.0,2,47.640048
1.0,1,47.641562
0.0,1,47.64328
1.0,2,47.649677
-1.0,1,47.651546
1.0,1,47.653288
-1.0,2,47.659721
-1.0,1,47.661511
-1.0,1,47.663048
-1.0,1,47.664931
-1.0,1,47.669646
-1.0,3,47.675164
-1.0,1,47.679645
-1.0,1,47.686143
-1.0,2,47.690027
0.0,2,47.697799
1.0,2,47.701599
1.0,3,47.709764
1.0,3,47.717649
-1.0,2,47.720897
1.0,1,47.725581
-1.0,1,47.727259
-1.0,2,47.73093
1.0,1,47.735784
1.0,1,47.737304
-1.0,1,47.73902
-1.0,2,47.745094
-1.0,1,47.746768
1.0,1,47.748368
-1.0,3,47.756257
1.0,1,47.757889
1.0,1,47.759244
0.0,1,47.763806
-1.0,1,47.765434
-1.0,2,47.768214
-1.0,2,47.774638
1.0,2,47.778099
-1.0,1,47.782918
1.0,2,47.790645
-1.0,1,47.792506
-1.0,1,47.797639
1.0,2,47.801018
-1.0,1,47.802906
1.0,2,47.809198
-1.0,1,47.810856
1.0,3,47.818741
0.0,2,47.821742
-1.0,2,47.827843
-1.0,2,47.831545
1.0,1,47.836386
-1.0,3,47.841353
-1.0,2,47.847703
1.0,1,47.849667
1.0,2,47.856461
-1.0,1,47.858281
-1.0,1,47.860004
-1.0,2,47.866494
1.0,1,47.867881
-1.0,1,47.869572
-1.0,1,47.871138
-1.0,2,47.877926
-1.0,1,47.879586
-1.0,1,47.881329
-1.0,2,47.888178
1.0,1,47.889551
1.0,1,47.895939
-1.0,2,47.902873
1.0,2,47.906816
-1.0,2,47.913736
1.0,1,47.916131
-1.0,2,47.923231
-1.0,1,47.924974
1.0,3,47.933412
0.0,1,47.935257
-1.0,1,47.93708
-1.0,1,47.938798
1.0,3,47.94754
1.0,2,47.953394
-1.0,2,47.956706
1.0,2,47.962776
-1.0,1,47.964378
1.0,1,47.965955
-1.0,1,47.967779
1.0,4,47.978126
1.0,2,47.984604
0.0,2,47.98789
-1.0,1,47.992435
1.0,2,48.000987
1.0,1,48.002886
1.0,2,48.009467
1.0,1,48.011149
0.0,1,48.012725
-1.0,2,48.019144
-1.0,2,48.022351
1.0,2,48.029395
-1.0,2,48.032683
-1.0,1,48.037355
1.0,1,48.039099
1.0,2,48.042403
-1.0,2,48.048708
-1.0,1,48.050399
-1.0,1,48.052088
1.0,2,48.058392
-1.0,1,48.060063
-1.0,2,48.066593
1.0,1,48.068315
1.0,4,48.078488
-1.0,1,48.080294
1.0,1,48.082022
-1.0,1,48.086738
1.0,2,48.090421
1.0,1,48.091937
-1.0,3,48.103258
0.0,1,48.105322
1.0,2,48.112344
0.0,2,48.115932
1.0,2,48.122801
1.0,2,48.126363
0.0,3,48.134509
0.0,1,48.13632
1.0,3,48.144256
-1.0,1,48.146045
0.0,1,48.150845
-1.0,1,48.152579
-1.0,1,48.154229
-1.0,1,48.156591
1.0,2,48.162812
-1.0,2,48.166017
-1.0,2,48.172689
0.0,1,48.174431
-1.0,2,48.180719
1.0,1,48.182378
-1.0,1,48.183992
1.0,1,48.18566
1.0,3,48.194072
-1.0,2,48.200473
-1.0,1,48.202071
1.0,3,48.216641
-1.0,2,48.220251
-1.0,2,48.226537
0.0,2,48.231322
-1.0,1,48.233612
-1.0,1,48.238477
1.0,2,48.242923
1.0,1,48.244717
1.0,4,48.254502
1.0,2,48.260998
-1.0,1,48.26283
-1.0,4,48.272301
-1.0,1,48.274377
1.0,1,48.27892
1.0,3,48.283921
-1.0,2,48.29071
1.0,2,48.294148
1.0,1,48.29881
-1.0,1,48.300508
-1.0,2,48.304188
-1.0,1,48.308399
1.0,1,48.315162
1.0,1,48.31715
-1.0,2,48.324967
-1.0,3,48.33296
1.0,1,48.339151
-1.0,1,48.341162
1.0,1,48.34295
-1.0,1,48.344826
-1.0,2,48.351406
-1.0,1,48.353289
1.0,1,48.354799
-1.0,1,48.359113
-1.0,1,48.360579
1.0,1,48.36197
-1.0,1,48.363772
-1.0,1,48.368635
-1.0,1,48.370379
0.0,1,48.372177
0.0,1,48.373851
-1.0,2,48.380756
1.0,3,48.389214
1.0,1,48.390899
1.0,2,48.394629
0.0,1,48.399385
-1.0,1,48.400611
1.0,1,48.402327
-1.0,1,48.404006
1.0,1,48.40935
-1.0,1,48.411083
-1.0,1,48.412425
1.0,1,48.421354
1.0,2,48.428584
-1.0,2,48.432323
-1.0,1,48.437212
-1.0,1,48.438881
0.0,2,48.442274
-1.0,2,48.449107
0.0,3,48.457221
-1.0,1,48.458942
1.0,2,48.462807
1.0,2,48.468867
1.0,2,48.472012
1.0,2,48.47889
1.0,2,48.482372
1.0,1,48.487376
-1.0,1,48.489188
0.0,1,48.490898
0.0,2,48.497918
-1.0,1,48.499826
-1.0,2,48.503196
1.0,2,48.509387
-1.0,1,48.510945
1.0,2,48.516794
-1.0,2,48.520483
1.0,2,48.532113
-1.0,2,48.535865
1.0,3,48.544507
-1.0,1,48.546288
1.0,1,48.548018
-1.0,1,48.552927
1.0,1,48.554681
1.0,2,48.558202
-1.0,2,48.564522
-1.0,2,48.567814
1.0,2,48.574601
-1.0,1,48.576815
-1.0,1,48.578445
1.0,1,48.583379
-1.0,1,48.585367
1.0,2,48.589119
0.0,1,48.593903
1.0,1,48.595566
-1.0,1,48.597546
1.0,1,48.599331
-1.0,1,48.603656
1.0,1,48.605223
-1.0,1,48.606816
1.0,1,48.608188
-1.0,1,48.612546
0.0,1,48.6144
1.0,2,48.618038
1.0,1,48.622497
-1.0,1,48.624174
-1.0,1,48.625942
-1.0,1,48.631373
-1.0,2,48.640371
-1.0,1,48.642519
0.0,2,48.649195
-1.0,1,48.651219
1.0,1,48.653015
-1.0,2,48.659205
-1.0,1,48.661273
-1.0,1,48.663101
1.0,2,48.669557
-1.0,1,48.671191
-1.0,1,48.672961
-1.0,1,48.674629
1.0,2,48.680886
-1.0,1,48.682722
-1.0,1,48.684657
-1.0,1,48.688726
-1.0,1,48.690873
1.0,1,48.692468
-1.0,1,48.6936
-1.0,2,48.699683
1.0,3,48.707385
1.0,1,48.709228
1.0,1,48.71107
0.0,1,48.712917
-1.0,2,48.719299
-1.0,2,48.722547
1.0,1,48.726894
-1.0,1,48.728163
-1.0,2,48.737035
-1.0,2,48.745189
-1.0,2,48.74911
-1.0,1,48.753455
0.0,1,48.755236
1.0,2,48.758466
-1.0,1,48.762956
-1.0,1,48.764567
-1.0,1,48.766231
1.0,1,48.76825
-1.0,2,48.774725
-1.0,1,48.776658
-1.0,3,48.784825
1.0,2,48.787869
-1.0,1,48.792406
-1.0,1,48.794438
-1.0,1,48.796232
1.0,1,48.798168
-1.0,3,48.806203
1.0,2,48.812638
1.0,1,48.814679
1.0,1,48.816324
-1.0,2,48.823569
1.0,1,48.825653
1.0,1,48.827877
1.0,1,48.829641
1.0,1,48.834371
1.0,3,48.846878
1.0,3,48.856226
0.0,1,48.858328
1.0,1,48.863393
-1.0,1,48.865325
0.0,1,48.867279
0.0,1,48.869147
-1.0,2,48.876155
1.0,1,48.878568
-1.0,2,48.886685
-1.0,1,48.888456
1.0,2,48.891881
1.0,2,48.89848
1.0,1,48.900531
1.0,2,48.906896
1.0,3,48.913121
-1.0,1,48.917809
-1.0,2,48.921537
-1.0,1,48.923218
-1.0,2,48.929983
1.0,3,48.938243
1.0,1,48.940363
-1.0,2,48.948587
-1.0,1,48.954218
1.0,1,48.956369
1.0,1,48.958329
-1.0,1,48.960418
-1.0,3,48.968617
-1.0,1,48.970194
1.0,1,48.975165
-1.0,2,48.978502
-1.0,1,48.980215
1.0,2,48.987093
-1.0,1,48.988396
-1.0,1,48.990461
0.0,3,48.999743
-1.0,1,49.001506
-1.0,2,49.008319
-1.0,1,49.01013
1.0,1,49.012136
1.0,1,49.016857
-1.0,1,49.018351
1.0,2,49.021975
-1.0,1,49.026382
1.0,3,49.032081
1.0,4,49.042037
-1.0,3,49.057258
0.0,1,49.059425
1.0,1,49.064802
1.0,2,49.068479
1.0,2,49.074972
-1.0,2,49.078464
1.0,1,49.080439
-1.0,2,49.087454
1.0,1,49.089195
-1.0,1,49.090913
1.0,3,49.099273
1.0,3,49.108046
-1.0,1,49.109638
-1.0,1,49.110982
1.0,3,49.118777
-1.0,1,49.120698
-1.0,2,49.127749
-1.0,1,49.129703
-1.0,2,49.135919
0.0,3,49.141222
-1.0,1,49.145988
-1.0,2,49.149593
1.0,1,49.157546
0.0,2,49.165236
-1.0,2,49.169615
-1.0,2,49.176678
1.0,1,49.178486
1.0,1,49.180545
-1.0,2,49.187209
-1.0,1,49.188927
-1.0,1,49.190543
-1.0,1,49.195385
1.0,3,49.20074
0.0,2,49.207739
1.0,1,49.209485
1.0,2,49.21569
0.0,1,49.217527
1.0,1,49.219422
-1.0,1,49.221097
-1.0,3,49.229078
-1.0,1,49.230764
-1.0,1,49.235381
1.0,2,49.238994
0.0,1,49.240873
0.0,1,49.245402
-1.0,4,49.255993
1.0,2,49.265215
-1.0,1,49.266977
1.0,1,49.27252
-1.0,2,49.276321
1.0,1,49.277669
-1.0,1,49.282358
-1.0,2,49.285735
1.0,1,49.287287
0.0,1,49.292157
-1.0,2,49.295024
1.0,1,49.296585
-1.0,1,49.301741
1.0,1,49.30338
0.0,1,49.305124
1.0,2,49.311879
1.0,2,49.31532
-1.0,2,49.32198
-1.0,1,49.323452
1.0,2,49.327033
-1.0,1,49.331308
-1.0,1,49.333686
-1.0,2,49.337258
-1.0,2,49.345788
1.0,2,49.350264
-1.0,2,49.356773
0.0,1,49.358315
-1.0,1,49.360017
1.0,1,49.371137
-1.0,2,49.375991
-1.0,1,49.378126
-1.0,1,49.383227
1.0,1,49.38512
-1.0,2,49.389335
0.0,2,49.396245
-1.0,2,49.39977
-1.0,1,49.40447
1.0,1,49.406243
1.0,3,49.414316
1.0,1,49.416114
-1.0,1,49.417749
-1.0,1,49.419474
-1.0,2,49.426942
1.0,1,49.428635
-1.0,1,49.430189
1.0,1,49.434845
1.0,3,49.440497
-1.0,3,49.448732
-1.0,2,49.455081
1.0,2,49.458567
-1.0,1,49.460266
1.0,2,49.46723
-1.0,2,49.477207
1.0,1,49.482943
1.0,1,49.484941
-1.0,1,49.486918
1.0,1,49.488479
-1.0,2,49.494656
-1.0,1,49.496399
1.0,2,49.503376
1.0,2,49.507175
-1.0,2,49.514507
1.0,2,49.518188
1.0,1,49.520318
-1.0,1,49.527262
0.0,1,49.529043
1.0,1,49.530813
-1.0,2,49.537633
-1.0,2,49.541038
1.0,1,49.5428
0.0,1,49.547829
-1.0,3,49.552436
-1.0,1,49.557429
