#{"t_start": 1734366089.057368, "env_id": "Blackjack-v1"}
r,l,t
1.0,2,61.297504
1.0,1,61.298949
-1.0,1,61.304363
-1.0,1,61.306264
1.0,1,61.307913
1.0,1,61.309397
1.0,1,61.314194
-1.0,1,61.315804
1.0,3,61.323584
1.0,3,61.328607
1.0,1,61.332778
1.0,2,61.335818
1.0,1,61.337583
-1.0,1,61.342014
1.0,2,61.34533
-1.0,2,61.35236
1.0,3,61.357122
1.0,2,61.362616
1.0,3,61.370444
1.0,1,61.371636
1.0,1,61.373461
1.0,2,61.385367
-1.0,2,61.389563
-1.0,2,61.396727
-1.0,1,61.399921
1.0,1,61.402666
-1.0,2,61.413728
1.0,2,61.417911
0.0,1,61.419691
-1.0,1,61.424585
-1.0,1,61.426537
-1.0,1,61.428399
1.0,1,61.430274
1.0,1,61.435116
1.0,2,61.439827
1.0,2,61.448169
1.0,2,61.451519
0.0,1,61.453207
1.0,2,61.459454
-1.0,1,61.461518
1.0,3,61.469667
-1.0,2,61.47257
0.0,2,61.479045
-1.0,1,61.480835
-1.0,3,61.492787
-1.0,1,61.49479
-1.0,2,61.501691
1.0,3,61.510907
1.0,2,61.518226
1.0,1,61.519895
1.0,1,61.521554
-1.0,3,61.530076
1.0,2,61.536626
-1.0,3,61.542016
1.0,4,61.55248
-1.0,1,61.556846
-1.0,1,61.55851
-1.0,2,61.561785
0.0,1,61.566545
1.0,1,61.568327
1.0,1,61.569999
1.0,1,61.571608
1.0,1,61.576494
-1.0,1,61.578235
-1.0,2,61.5814
1.0,1,61.586446
-1.0,2,61.595773
-1.0,1,61.597493
1.0,3,61.60751
1.0,1,61.609247
0.0,1,61.61384
-1.0,3,61.619776
1.0,1,61.624779
-1.0,1,61.626148
1.0,1,61.628167
-1.0,2,61.634609
1.0,1,61.636529
-1.0,1,61.638172
-1.0,1,61.639756
-1.0,1,61.644615
-1.0,2,61.647902
-1.0,2,61.654577
-1.0,1,61.65628
1.0,1,61.658113
-1.0,1,61.659779
-1.0,2,61.666629
1.0,2,61.66986
-1.0,1,61.674533
1.0,2,61.677751
-1.0,1,61.67974
-1.0,1,61.684722
-1.0,1,61.686647
-1.0,1,61.688508
-1.0,1,61.690203
1.0,1,61.701021
0.0,1,61.703282
-1.0,2,61.708711
-1.0,1,61.7136
-1.0,1,61.715525
-1.0,1,61.717132
-1.0,1,61.719079
1.0,1,61.723856
-1.0,2,61.72716
-1.0,2,61.733813
1.0,2,61.736923
1.0,1,61.738607
1.0,2,61.744866
-1.0,2,61.748498
-1.0,1,61.753334
-1.0,2,61.757043
1.0,2,61.763513
-1.0,1,61.765425
1.0,1,61.767191
1.0,2,61.77395
-1.0,1,61.775641
-1.0,2,61.780148
1.0,2,61.786639
-1.0,1,61.788339
-1.0,1,61.790302
1.0,2,61.796982
-1.0,3,61.811102
-1.0,2,61.815145
-1.0,1,61.81665
-1.0,2,61.823304
0.0,1,61.825122
0.0,1,61.826857
1.0,1,61.831567
1.0,2,61.834944
1.0,1,61.836445
0.0,1,61.841136
1.0,1,61.84312
1.0,2,61.846553
1.0,1,61.850968
1.0,2,61.854388
0.0,1,61.856035
0.0,1,61.860907
0.0,3,61.866927
-1.0,1,61.871652
-1.0,3,61.87678
-1.0,1,61.88117
-1.0,1,61.883049
-1.0,1,61.884624
-1.0,1,61.8865
-1.0,1,61.890882
-1.0,1,61.892908
-1.0,1,61.894935
1.0,1,61.896815
0.0,1,61.901381
1.0,2,61.904767
1.0,3,61.917029
-1.0,3,61.925729
1.0,1,61.928225
-1.0,2,61.932962
0.0,1,61.938972
-1.0,2,61.942746
-1.0,1,61.944699
1.0,2,61.952073
-1.0,2,61.955785
1.0,1,61.960006
-1.0,1,61.962056
1.0,2,61.965545
-1.0,1,61.970154
-1.0,1,61.972108
1.0,2,61.976114
-1.0,2,61.982541
1.0,1,61.984163
-1.0,3,61.992577
1.0,1,61.994488
1.0,3,62.003063
-1.0,1,62.004602
-1.0,1,62.006389
-1.0,2,62.016459
0.0,3,62.025349
1.0,1,62.027325
0.0,3,62.036069
1.0,2,62.039129
1.0,2,62.045365
1.0,2,62.048552
0.0,2,62.054439
-1.0,3,62.059323
1.0,1,62.063761
0.0,2,62.06696
1.0,2,62.07365
1.0,2,62.077315
1.0,1,62.079153
0.0,2,62.085413
0.0,2,62.088774
0.0,3,62.095908
-1.0,1,62.097723
1.0,1,62.102537
0.0,1,62.104355
-1.0,1,62.106127
-1.0,2,62.116683
1.0,4,62.127378
1.0,2,62.131315
-1.0,1,62.133061
1.0,1,62.13806
-1.0,2,62.141782
1.0,1,62.143337
0.0,5,62.156703
-1.0,1,62.158603
-1.0,1,62.16029
1.0,2,62.166723
1.0,4,62.176761
-1.0,2,62.180591
1.0,1,62.182471
1.0,2,62.188971
1.0,1,62.191477
-1.0,1,62.193186
-1.0,2,62.19966
1.0,2,62.203341
-1.0,1,62.207915
1.0,1,62.209772
1.0,1,62.211443
-1.0,2,62.221832
1.0,2,62.225993
-1.0,2,62.232628
1.0,2,62.235826
-1.0,1,62.237659
1.0,2,62.244164
1.0,1,62.24592
1.0,1,62.247628
-1.0,1,62.252292
1.0,1,62.254118
0.0,1,62.255836
1.0,1,62.257695
1.0,2,62.264287
-1.0,1,62.266057
-1.0,2,62.272203
-1.0,2,62.27621
-1.0,1,62.277931
1.0,3,62.286488
1.0,1,62.288415
-1.0,1,62.293144
-1.0,1,62.294762
-1.0,3,62.303016
-1.0,2,62.30683
1.0,2,62.313481
1.0,3,62.319145
0.0,2,62.32937
-1.0,1,62.331104
1.0,3,62.338909
-1.0,2,62.342136
-1.0,1,62.346128
1.0,3,62.351108
-1.0,1,62.356063
1.0,3,62.361465
1.0,1,62.366311
1.0,1,62.367989
-1.0,1,62.369415
-1.0,1,62.371172
-1.0,1,62.375882
-1.0,1,62.377644
1.0,2,62.381195
0.0,1,62.385712
1.0,2,62.389492
-1.0,1,62.39135
-1.0,1,62.396006
0.0,4,62.405636
-1.0,1,62.407285
-1.0,1,62.40882
-1.0,2,62.415118
-1.0,3,62.420088
-1.0,4,62.434098
-1.0,1,62.439083
-1.0,1,62.440857
1.0,1,62.442549
-1.0,2,62.449239
1.0,2,62.452976
0.0,1,62.454651
1.0,2,62.46153
1.0,2,62.465021
1.0,1,62.469531
-1.0,2,62.473056
-1.0,2,62.479429
1.0,2,62.482788
-1.0,2,62.489364
1.0,2,62.493307
1.0,1,62.495216
-1.0,1,62.499919
-1.0,2,62.503654
-1.0,1,62.505765
0.0,1,62.510059
1.0,1,62.512094
-1.0,2,62.516194
1.0,2,62.522509
1.0,1,62.52422
1.0,1,62.525847
-1.0,2,62.537972
-1.0,1,62.540613
1.0,2,62.54722
-1.0,2,62.550318
-1.0,1,62.552415
1.0,1,62.557062
-1.0,1,62.558861
1.0,1,62.560644
1.0,3,62.568614
1.0,2,62.572058
-1.0,3,62.580669
-1.0,1,62.58262
1.0,1,62.587242
-1.0,3,62.592063
-1.0,1,62.596789
1.0,1,62.59928
-1.0,1,62.600986
1.0,4,62.61094
-1.0,1,62.612863
0.0,1,62.617564
-1.0,1,62.619512
1.0,1,62.621213
1.0,1,62.622952
1.0,1,62.627774
-1.0,1,62.629504
-1.0,1,62.631138
-1.0,1,62.635754
0.0,1,62.641199
-1.0,2,62.645241
1.0,1,62.646968
1.0,1,62.651467
-1.0,2,62.65486
0.0,2,62.661019
1.0,1,62.663094
-1.0,4,62.672684
-1.0,1,62.674752
-1.0,2,62.682022
-1.0,2,62.685579
-1.0,2,62.691754
1.0,2,62.695375
1.0,2,62.701462
1.0,1,62.703126
-1.0,1,62.704667
1.0,1,62.706273
-1.0,1,62.710475
-1.0,2,62.714069
1.0,2,62.720161
1.0,2,62.723687
1.0,2,62.730473
-1.0,2,62.734465
1.0,2,62.747943
-1.0,1,62.750089
-1.0,1,62.75192
0.0,1,62.753904
-1.0,2,62.760469
-1.0,1,62.762111
-1.0,1,62.764425
1.0,1,62.769174
-1.0,1,62.770767
1.0,1,62.772359
-1.0,2,62.778728
1.0,1,62.780455
1.0,2,62.783857
-1.0,2,62.79008
1.0,3,62.798419
1.0,2,62.804067
0.0,2,62.810715
1.0,2,62.813562
-1.0,3,62.821925
1.0,2,62.825313
0.0,1,62.830056
1.0,3,62.8348
-1.0,2,62.841497
-1.0,2,62.851057
-1.0,1,62.857339
1.0,5,62.869419
0.0,3,62.877784
-1.0,1,62.879624
-1.0,1,62.881293
1.0,3,62.889419
1.0,2,62.892318
-1.0,1,62.897238
-1.0,1,62.898977
-1.0,1,62.900907
1.0,2,62.907568
1.0,1,62.909321
0.0,1,62.91114
1.0,2,62.917579
1.0,1,62.919497
1.0,2,62.922544
-1.0,1,62.92741
-1.0,2,62.931206
1.0,2,62.93732
-1.0,1,62.938913
1.0,1,62.940397
1.0,2,62.946549
-1.0,2,62.955933
1.0,1,62.957976
1.0,1,62.96328
1.0,3,62.968765
-1.0,2,62.974821
-1.0,1,62.976456
0.0,1,62.97801
-1.0,2,62.984426
-1.0,1,62.986886
0.0,1,62.989549
-1.0,2,63.00319
-1.0,2,63.008637
-1.0,1,63.014147
-1.0,1,63.015963
1.0,1,63.017803
0.0,1,63.019566
-1.0,1,63.025013
-1.0,1,63.026953
-1.0,1,63.028187
-1.0,2,63.034684
1.0,2,63.03842
0.0,3,63.046852
-1.0,2,63.050206
-1.0,1,63.059064
-1.0,1,63.060955
1.0,3,63.070446
1.0,1,63.072193
1.0,1,63.073948
1.0,1,63.075686
1.0,1,63.080259
-1.0,3,63.084784
1.0,1,63.089309
-1.0,3,63.094214
-1.0,1,63.099453
-1.0,1,63.10117
1.0,3,63.109849
1.0,1,63.11103
-1.0,1,63.11282
1.0,2,63.119473
1.0,2,63.123091
1.0,2,63.129776
1.0,2,63.133214
-1.0,2,63.139747
1.0,1,63.141524
1.0,1,63.143397
0.0,2,63.149783
1.0,3,63.155306
1.0,2,63.164981
1.0,1,63.166815
1.0,1,63.16872
-1.0,4,63.178821
-1.0,2,63.185673
-1.0,3,63.193815
1.0,2,63.197252
1.0,1,63.199162
1.0,1,63.203944
-1.0,1,63.205694
-1.0,1,63.207455
1.0,1,63.209301
1.0,1,63.214218
-1.0,2,63.21771
-1.0,2,63.224263
-1.0,1,63.225928
-1.0,2,63.229347
1.0,1,63.234243
-1.0,2,63.237828
-1.0,1,63.239368
-1.0,1,63.243713
-1.0,2,63.246838
-1.0,1,63.248689
1.0,1,63.253386
-1.0,1,63.255048
1.0,1,63.256762
1.0,1,63.258293
-1.0,1,63.268576
1.0,1,63.27146
-1.0,1,63.273175
-1.0,1,63.275489
-1.0,2,63.283053
1.0,2,63.287069
-1.0,3,63.296391
-1.0,2,63.303015
1.0,1,63.304993
1.0,1,63.306923
1.0,1,63.308278
1.0,1,63.3132
1.0,2,63.317024
-1.0,1,63.318603
-1.0,2,63.326854
-1.0,2,63.330477
1.0,1,63.334984
1.0,2,63.339212
-1.0,3,63.348425
-1.0,2,63.351691
1.0,2,63.359161
0.0,3,63.373307
0.0,2,63.37792
0.0,4,63.388743
-1.0,1,63.390385
0.0,2,63.39706
1.0,1,63.399258
1.0,2,63.406438
-1.0,1,63.408261
-1.0,2,63.412343
-1.0,1,63.417512
1.0,2,63.421114
1.0,1,63.422886
1.0,2,63.429456
-1.0,1,63.431235
1.0,2,63.437876
-1.0,1,63.439702
-1.0,1,63.441772
-1.0,2,63.449307
-1.0,1,63.451261
1.0,1,63.453127
0.0,1,63.454937
-1.0,1,63.460041
-1.0,2,63.463215
1.0,1,63.46516
1.0,2,63.471718
1.0,2,63.478712
0.0,1,63.484087
0.0,1,63.485857
-1.0,2,63.489419
1.0,1,63.494311
1.0,1,63.496132
1.0,2,63.499745
-1.0,2,63.505663
-1.0,1,63.507273
-1.0,2,63.513242
1.0,2,63.516534
-1.0,1,63.517812
-1.0,2,63.52414
-1.0,1,63.526409
-1.0,2,63.532955
-1.0,1,63.534964
-1.0,1,63.53632
-1.0,2,63.542496
-1.0,1,63.544259
-1.0,2,63.548062
1.0,2,63.553932
-1.0,1,63.555684
1.0,2,63.561631
-1.0,2,63.56511
1.0,2,63.571605
1.0,1,63.573179
1.0,1,63.574687
-1.0,2,63.584994
1.0,1,63.586894
1.0,2,63.590816
-1.0,2,63.597464
-1.0,1,63.599548
1.0,1,63.602044
-1.0,1,63.607674
-1.0,1,63.609891
-1.0,1,63.611748
1.0,1,63.613554
-1.0,2,63.620094
-1.0,3,63.628077
0.0,3,63.633173
-1.0,1,63.637898
1.0,2,63.641299
1.0,1,63.642802
1.0,2,63.649022
1.0,3,63.657253
1.0,1,63.659297
1.0,2,63.662781
1.0,1,63.667503
1.0,2,63.671065
0.0,3,63.678721
-1.0,1,63.686028
-1.0,2,63.694027
-1.0,1,63.695248
-1.0,1,63.697136
-1.0,2,63.703862
-1.0,2,63.707046
-1.0,1,63.708748
0.0,1,63.713589
-1.0,1,63.714915
-1.0,1,63.716628
-1.0,1,63.718157
-1.0,1,63.722911
1.0,1,63.724877
1.0,1,63.726701
0.0,3,63.734838
0.0,1,63.73671
-1.0,2,63.7431
1.0,1,63.74485
0.0,2,63.748508
1.0,1,63.753199
-1.0,1,63.754956
1.0,1,63.756673
1.0,2,63.762589
-1.0,1,63.764261
-1.0,1,63.766797
1.0,1,63.76964
1.0,2,63.776282
-1.0,3,63.784338
-1.0,1,63.785524
-1.0,1,63.79326
1.0,2,63.801125
1.0,2,63.804942
-1.0,1,63.806865
0.0,1,63.811556
1.0,1,63.8135
-1.0,1,63.815347
1.0,1,63.817118
-1.0,3,63.825045
-1.0,1,63.826838
-1.0,2,63.832741
1.0,1,63.834528
-1.0,2,63.840875
1.0,1,63.842748
-1.0,2,63.845775
1.0,2,63.85235
0.0,2,63.856352
1.0,2,63.862816
1.0,1,63.86445
-1.0,2,63.871646
-1.0,1,63.873549
1.0,2,63.87728
1.0,1,63.881747
-1.0,2,63.885002
1.0,1,63.887119
-1.0,1,63.897265
1.0,1,63.899925
1.0,1,63.90202
-1.0,1,63.904297
1.0,2,63.911331
-1.0,2,63.914315
1.0,2,63.920234
-1.0,1,63.92205
1.0,1,63.923962
-1.0,1,63.928645
-1.0,1,63.930397
-1.0,1,63.932323
1.0,1,63.933975
1.0,1,63.938353
-1.0,1,63.940774
-1.0,2,63.944554
1.0,2,63.950569
0.0,1,63.952292
1.0,3,63.961104
1.0,2,63.965099
0.0,2,63.971539
-1.0,1,63.973434
-1.0,1,63.974657
-1.0,2,63.981197
1.0,1,63.983159
1.0,3,63.992277
-1.0,2,63.995998
0.0,1,64.007266
1.0,2,64.011711
0.0,1,64.01397
-1.0,3,64.022279
0.0,1,64.02421
-1.0,1,64.029514
-1.0,1,64.031095
-1.0,1,64.032578
-1.0,2,64.039167
1.0,2,64.042774
-1.0,2,64.04926
1.0,1,64.051513
1.0,2,64.055154
1.0,1,64.059684
1.0,1,64.061567
-1.0,1,64.063124
-1.0,1,64.064806
-1.0,1,64.06922
-1.0,1,64.070841
-1.0,2,64.074354
-1.0,2,64.080908
-1.0,1,64.082847
-1.0,2,64.089312
1.0,1,64.091275
-1.0,3,64.099738
1.0,1,64.101639
-1.0,1,64.107231
-1.0,4,64.119463
-1.0,1,64.121463
1.0,1,64.1263
1.0,3,64.131774
1.0,1,64.136187
0.0,1,64.138068
0.0,1,64.139639
-1.0,1,64.141601
-1.0,2,64.147357
-1.0,2,64.150722
-1.0,1,64.155838
-1.0,2,64.160069
1.0,3,64.168319
0.0,1,64.170503
-1.0,1,64.17244
-1.0,1,64.177482
1.0,1,64.179655
0.0,1,64.181403
1.0,1,64.183299
0.0,3,64.19161
-1.0,1,64.193472
1.0,2,64.199354
0.0,1,64.200954
-1.0,1,64.202063
1.0,1,64.206159
1.0,4,64.222932
-1.0,1,64.224867
-1.0,2,64.228353
0.0,1,64.232901
1.0,2,64.23646
-1.0,2,64.24271
0.0,1,64.244631
-1.0,1,64.246382
-1.0,1,64.248116
1.0,1,64.252882
-1.0,1,64.254726
1.0,1,64.256597
1.0,2,64.263124
-1.0,1,64.265096
0.0,1,64.267195
1.0,3,64.276623
-1.0,2,64.280176
1.0,2,64.286813
-1.0,2,64.290505
1.0,1,64.295419
1.0,4,64.305431
-1.0,1,64.307162
-1.0,2,64.310998
1.0,2,64.324261
-1.0,1,64.326637
-1.0,1,64.329129
-1.0,1,64.333776
-1.0,1,64.335951
1.0,1,64.338288
1.0,1,64.340035
1.0,2,64.34686
-1.0,2,64.350447
1.0,1,64.355157
1.0,1,64.35713
1.0,1,64.358887
-1.0,3,64.367702
1.0,1,64.369659
1.0,2,64.375904
-1.0,1,64.377636
-1.0,2,64.381024
1.0,1,64.385444
1.0,2,64.388474
-1.0,3,64.395544
-1.0,1,64.397409
1.0,1,64.3987
0.0,1,64.403091
1.0,3,64.408766
-1.0,3,64.417267
-1.0,1,64.424697
1.0,1,64.430564
1.0,2,64.434906
-1.0,3,64.44305
-1.0,1,64.444817
-1.0,2,64.451948
-1.0,1,64.453473
-1.0,2,64.457324
1.0,1,64.461966
1.0,1,64.463928
1.0,2,64.467392
-1.0,1,64.472063
1.0,4,64.482018
1.0,1,64.483653
1.0,1,64.485263
-1.0,4,64.494569
1.0,3,64.502976
-1.0,1,64.504847
1.0,2,64.511158
-1.0,2,64.515359
-1.0,1,64.517028
1.0,1,64.521965
1.0,1,64.523626
-1.0,1,64.53188
1.0,1,64.533857
1.0,1,64.538436
-1.0,1,64.540607
1.0,1,64.542854
1.0,1,64.544972
-1.0,2,64.551612
-1.0,2,64.55521
-1.0,2,64.561291
-1.0,1,64.563144
-1.0,2,64.569226
-1.0,1,64.571049
0.0,1,64.572878
1.0,1,64.574893
-1.0,1,64.579438
-1.0,1,64.581334
-1.0,2,64.584613
-1.0,1,64.589137
1.0,1,64.5909
1.0,3,64.598924
0.0,1,64.600837
-1.0,1,64.602977
1.0,2,64.610014
0.0,2,64.614322
-1.0,1,64.616076
0.0,2,64.622571
1.0,1,64.624255
-1.0,2,64.630487
-1.0,2,64.637997
1.0,2,64.645982
-1.0,3,64.65167
1.0,4,64.661388
0.0,1,64.665555
-1.0,2,64.668278
-1.0,1,64.669738
-1.0,2,64.675911
1.0,1,64.677582
-1.0,1,64.679316
1.0,1,64.683694
1.0,1,64.685293
-1.0,1,64.687137
1.0,4,64.698031
1.0,2,64.7042
-1.0,1,64.706267
1.0,1,64.708128
-1.0,2,64.71422
0.0,2,64.718094
-1.0,2,64.724877
1.0,3,64.730429
1.0,2,64.741258
1.0,2,64.745641
-1.0,3,64.7547
-1.0,1,64.756685
-1.0,1,64.761737
0.0,1,64.763634
0.0,1,64.765701
1.0,1,64.767501
1.0,1,64.772444
-1.0,2,64.775805
-1.0,1,64.778497
-1.0,1,64.783387
1.0,1,64.785504
1.0,4,64.79559
0.0,1,64.797546
1.0,1,64.799557
-1.0,1,64.804123
1.0,1,64.806231
-1.0,1,64.808031
1.0,1,64.809789
1.0,1,64.814263
-1.0,1,64.816216
-1.0,2,64.819758
1.0,1,64.82437
-1.0,2,64.828126
0.0,2,64.834499
-1.0,2,64.838051
1.0,1,64.840241
-1.0,1,64.850013
1.0,1,64.852003
1.0,2,64.856575
-1.0,2,64.86386
-1.0,2,64.868421
1.0,2,64.875268
1.0,1,64.877191
1.0,2,64.884138
0.0,1,64.886068
0.0,1,64.887925
-1.0,1,64.889667
1.0,2,64.896535
-1.0,2,64.900725
-1.0,1,64.905055
-1.0,1,64.906708
1.0,1,64.907997
-1.0,2,64.91384
-1.0,1,64.915269
-1.0,1,64.916706
-1.0,1,64.917909
-1.0,1,64.921946
0.0,1,64.923303
-1.0,2,64.925559
1.0,2,64.930646
-1.0,1,64.932089
-1.0,2,64.936869
1.0,1,64.938917
0.0,2,64.941475
-1.0,1,64.945205
-1.0,2,64.95247
-1.0,2,64.957635
-1.0,1,64.959129
-1.0,2,64.961673
1.0,1,64.965597
-1.0,1,64.966915
-1.0,1,64.96828
-1.0,1,64.969574
1.0,1,64.973347
1.0,1,64.974717
-1.0,2,64.977323
1.0,1,64.982484
-1.0,1,64.984137
1.0,2,64.987357
0.0,2,64.992791
-1.0,1,64.994183
1.0,2,64.999752
0.0,3,65.003571
0.0,1,65.008121
-1.0,2,65.010693
1.0,3,65.016896
-1.0,1,65.018186
-1.0,1,65.019438
1.0,1,65.023152
1.0,2,65.025692
0.0,2,65.032409
1.0,1,65.034221
1.0,2,65.037323
1.0,1,65.041674
-1.0,1,65.043538
-1.0,3,65.055276
1.0,1,65.057081
-1.0,1,65.059155
-1.0,1,65.061027
1.0,3,65.069073
1.0,1,65.070799
-1.0,1,65.074943
0.0,2,65.078237
-1.0,1,65.080643
-1.0,1,65.085547
1.0,1,65.087455
0.0,1,65.089044
1.0,1,65.090562
1.0,3,65.09861
1.0,1,65.100407
1.0,1,65.105145
-1.0,1,65.107122
0.0,1,65.108825
-1.0,1,65.110565
-1.0,1,65.115711
1.0,1,65.117334
1.0,1,65.118992
-1.0,3,65.127756
-1.0,2,65.130881
1.0,1,65.135959
1.0,3,65.141119
-1.0,2,65.147092
-1.0,2,65.150236
-1.0,1,65.158895
0.0,3,65.164548
-1.0,1,65.169355
1.0,2,65.173105
1.0,2,65.179306
1.0,1,65.181134
1.0,1,65.182662
1.0,1,65.184861
-1.0,1,65.189625
-1.0,1,65.191243
1.0,2,65.194363
1.0,1,65.199216
1.0,2,65.20271
1.0,2,65.209831
1.0,2,65.213741
1.0,1,65.21555
-1.0,1,65.22061
-1.0,3,65.225807
-1.0,2,65.23269
1.0,1,65.234248
-1.0,1,65.236123
1.0,1,65.240838
-1.0,2,65.244679
1.0,1,65.246362
0.0,2,65.252959
-1.0,3,65.267424
1.0,2,65.271825
1.0,1,65.274112
-1.0,1,65.278932
1.0,2,65.282039
1.0,2,65.288585
-1.0,1,65.290357
-1.0,3,65.297671
-1.0,1,65.299453
-1.0,1,65.301462
-1.0,2,65.307991
0.0,2,65.311278
-1.0,1,65.312549
1.0,1,65.317453
-1.0,1,65.319287
-1.0,1,65.320502
-1.0,3,65.329266
-1.0,2,65.332814
1.0,2,65.339045
-1.0,1,65.340841
1.0,1,65.34304
1.0,2,65.349427
-1.0,1,65.351311
-1.0,1,65.352871
-1.0,1,65.357635
1.0,2,65.361454
-1.0,3,65.375766
-1.0,2,65.379771
1.0,2,65.386402
-1.0,2,65.39019
1.0,1,65.39486
-1.0,1,65.397067
1.0,1,65.398809
-1.0,1,65.402929
-1.0,2,65.409698
-1.0,2,65.414186
-1.0,1,65.418872
0.0,2,65.422819
1.0,3,65.431515
-1.0,1,65.432993
-1.0,2,65.439799
1.0,1,65.441375
-1.0,2,65.444681
1.0,1,65.449174
-1.0,1,65.450691
-1.0,1,65.452575
1.0,1,65.454222
1.0,1,65.458845
-1.0,2,65.462316
-1.0,1,65.464097
-1.0,1,65.468707
0.0,2,65.478182
-1.0,1,65.480369
-1.0,3,65.489474
-1.0,1,65.491257
-1.0,1,65.495431
1.0,2,65.499675
0.0,3,65.507738
-1.0,1,65.509396
1.0,1,65.511111
-1.0,1,65.515152
-1.0,2,65.518486
1.0,2,65.524585
0.0,2,65.527935
1.0,2,65.534263
-1.0,2,65.537241
1.0,1,65.538915
-1.0,1,65.543633
1.0,1,65.545167
-1.0,2,65.548455
0.0,1,65.553193
-1.0,2,65.556682
-1.0,1,65.558452
1.0,1,65.563156
1.0,1,65.565054
1.0,2,65.568346
0.0,1,65.573295
-1.0,3,65.58565
0.0,2,65.59221
-1.0,2,65.595487
1.0,4,65.604533
1.0,3,65.612813
-1.0,2,65.619533
1.0,2,65.62336
1.0,1,65.625085
-1.0,2,65.63096
-1.0,3,65.638347
-1.0,1,65.64009
-1.0,1,65.641545
-1.0,1,65.643349
0.0,3,65.651603
1.0,1,65.653402
1.0,1,65.658376
0.0,2,65.661577
1.0,1,65.663484
1.0,2,65.669272
-1.0,2,65.672643
1.0,2,65.679151
0.0,1,65.68502
-1.0,2,65.692046
0.0,2,65.695406
-1.0,1,65.696803
1.0,2,65.702407
1.0,1,65.704159
-1.0,1,65.705585
-1.0,2,65.71206
-1.0,3,65.720384
1.0,1,65.722159
1.0,3,65.730255
1.0,1,65.731873
0.0,1,65.733508
1.0,3,65.741746
-1.0,1,65.74333
-1.0,1,65.744853
1.0,1,65.748878
-1.0,3,65.754123
-1.0,1,65.759013
1.0,3,65.764138
1.0,2,65.771086
-1.0,2,65.774064
-1.0,2,65.781192
-1.0,1,65.782959
0.0,2,65.793107
1.0,1,65.795253
-1.0,1,65.797257
1.0,1,65.799361
1.0,1,65.804291
1.0,2,65.807442
-1.0,1,65.809014
1.0,1,65.813633
-1.0,2,65.817277
1.0,2,65.823936
0.0,1,65.825849
1.0,1,65.827615
-1.0,2,65.833672
0.0,2,65.836982
-1.0,1,65.838561
0.0,1,65.842956
-1.0,1,65.844874
-1.0,2,65.848698
-1.0,1,65.853722
1.0,1,65.855475
-1.0,2,65.859015
-1.0,2,65.865521
-1.0,1,65.866745
-1.0,1,65.868366
-1.0,1,65.872915
1.0,1,65.875178
-1.0,1,65.876747
-1.0,1,65.878788
-1.0,1,65.883962
-1.0,2,65.887432
-1.0,2,65.897411
-1.0,1,65.89982
1.0,3,65.90875
1.0,2,65.912496
-1.0,2,65.919298
-1.0,2,65.923064
-1.0,2,65.92941
-1.0,2,65.933396
0.0,1,65.935019
-1.0,1,65.93995
1.0,2,65.943386
-1.0,2,65.949526
0.0,2,65.952981
-1.0,1,65.954845
1.0,1,65.960125
1.0,1,65.961993
-1.0,2,65.965503
0.0,2,65.972159
1.0,2,65.975568
-1.0,1,65.980842
-1.0,2,65.984372
1.0,2,65.99099
-1.0,1,65.997167
-1.0,1,65.999385
1.0,1,66.001347
1.0,1,66.006599
1.0,2,66.00986
1.0,1,66.011686
0.0,1,66.016229
1.0,1,66.018151
-1.0,2,66.021455
1.0,1,66.026327
-1.0,2,66.030052
1.0,1,66.031946
-1.0,2,66.038476
-1.0,2,66.041927
1.0,2,66.048229
1.0,1,66.05004
-1.0,3,66.058058
-1.0,1,66.059729
1.0,2,66.066881
-1.0,2,66.070718
-1.0,2,66.077526
1.0,3,66.083103
-1.0,1,66.087969
-1.0,1,66.089742
-1.0,1,66.091622
0.0,1,66.093532
0.0,1,66.101912
0.0,2,66.10562
-1.0,1,66.107572
1.0,5,66.122828
-1.0,3,66.128223
-1.0,1,66.133069
-1.0,1,66.135038
1.0,1,66.136711
-1.0,1,66.138435
-1.0,2,66.14497
0.0,2,66.149393
-1.0,2,66.157326
-1.0,2,66.163466
1.0,1,66.168215
1.0,1,66.170033
1.0,2,66.173044
-1.0,2,66.182354
1.0,1,66.184205
1.0,5,66.196048
1.0,1,66.20666
-1.0,2,66.211283
-1.0,1,66.213635
1.0,1,66.218803
1.0,2,66.222316
-1.0,1,66.224334
1.0,1,66.229308
-1.0,2,66.23255
1.0,2,66.239032
-1.0,2,66.243413
-1.0,2,66.249853
-1.0,1,66.25113
1.0,2,66.254728
1.0,2,66.261012
-1.0,1,66.262801
-1.0,3,66.270953
-1.0,1,66.272159
1.0,1,66.273795
0.0,1,66.278081
1.0,4,66.287783
-1.0,1,66.289655
-1.0,2,66.293043
-1.0,3,66.301137
-1.0,2,66.312844
-1.0,2,66.316747
1.0,1,66.31891
-1.0,2,66.326799
-1.0,1,66.328584
0.0,1,66.330531
1.0,2,66.337419
-1.0,2,66.341126
-1.0,3,66.349652
1.0,1,66.351521
-1.0,2,66.357904
-1.0,2,66.36077
-1.0,3,66.36884
1.0,2,66.375588
-1.0,1,66.37743
-1.0,1,66.379311
1.0,1,66.381402
0.0,2,66.387607
1.0,3,66.395909
1.0,2,66.399333
1.0,1,66.401511
-1.0,1,66.405788
0.0,1,66.407503
-1.0,1,66.409081
-1.0,2,66.421397
