#{"t_start": 1734366088.8662477, "env_id": "Blackjack-v1"}
r,l,t
1.0,3,152.70847
0.0,4,152.719249
1.0,2,152.723387
-1.0,2,152.729732
-1.0,2,152.733309
1.0,2,152.740137
1.0,3,152.748907
-1.0,1,152.750759
-1.0,2,152.75462
-1.0,1,152.759554
1.0,1,152.761485
-1.0,1,152.762856
-1.0,1,152.764891
1.0,5,152.779579
-1.0,1,152.780752
1.0,2,152.784263
1.0,2,152.791069
0.0,1,152.792788
1.0,2,152.798919
0.0,1,152.806305
1.0,2,152.810473
1.0,1,152.816228
1.0,1,152.818437
0.0,2,152.821775
-1.0,1,152.826611
-1.0,1,152.828262
-1.0,3,152.836366
-1.0,1,152.838328
-1.0,2,152.841684
1.0,2,152.848186
-1.0,2,152.851624
1.0,1,152.856391
-1.0,2,152.85982
-1.0,1,152.861461
-1.0,2,152.868082
-1.0,1,152.869855
-1.0,1,152.871676
-1.0,1,152.876598
-1.0,1,152.878586
1.0,3,152.886541
1.0,2,152.890745
-1.0,1,152.89253
-1.0,1,152.897246
-1.0,1,152.89887
-1.0,1,152.900541
1.0,2,152.91346
1.0,1,152.915781
-1.0,1,152.917561
-1.0,1,152.919894
-1.0,2,152.928314
1.0,3,152.939525
-1.0,2,152.942964
-1.0,1,152.944843
-1.0,1,152.949849
-1.0,2,152.953577
0.0,2,152.960301
0.0,1,152.961889
1.0,2,152.965356
1.0,3,152.974202
-1.0,2,152.981477
1.0,1,152.983495
1.0,3,152.991783
-1.0,1,152.992985
-1.0,2,152.996401
-1.0,2,153.002625
-1.0,2,153.006406
-1.0,1,153.011173
1.0,3,153.021564
1.0,1,153.027444
-1.0,2,153.033392
-1.0,2,153.040149
-1.0,2,153.045438
1.0,1,153.047618
-1.0,1,153.052486
-1.0,1,153.054389
1.0,1,153.056411
-1.0,1,153.058525
-1.0,1,153.06301
-1.0,1,153.064899
1.0,3,153.073203
1.0,2,153.076704
1.0,1,153.078329
0.0,2,153.084113
1.0,3,153.092236
-1.0,1,153.09376
-1.0,1,153.094988
-1.0,1,153.096959
1.0,1,153.101308
0.0,1,153.103249
0.0,1,153.104972
-1.0,1,153.106719
1.0,1,153.111209
-1.0,1,153.113071
1.0,1,153.114989
-1.0,2,153.125948
-1.0,1,153.127848
-1.0,3,153.136889
0.0,1,153.138612
1.0,1,153.140329
-1.0,1,153.141675
-1.0,1,153.146334
0.0,2,153.150334
-1.0,2,153.156623
0.0,1,153.158246
-1.0,1,153.160012
-1.0,1,153.161567
-1.0,3,153.1695
0.0,1,153.171312
-1.0,1,153.176058
0.0,2,153.179757
1.0,1,153.181402
0.0,1,153.187891
-1.0,1,153.189644
1.0,1,153.191695
-1.0,2,153.198973
1.0,1,153.20148
-1.0,1,153.203701
1.0,3,153.213327
-1.0,1,153.214957
-1.0,1,153.216668
-1.0,1,153.221298
-1.0,2,153.232058
0.0,1,153.234292
-1.0,2,153.242308
-1.0,2,153.245647
-1.0,2,153.251946
1.0,1,153.253813
0.0,4,153.269513
1.0,1,153.271598
1.0,1,153.276338
-1.0,2,153.27969
1.0,4,153.289435
-1.0,2,153.295364
0.0,3,153.300527
-1.0,1,153.305192
0.0,1,153.306956
0.0,1,153.308568
-1.0,1,153.310418
1.0,4,153.319541
1.0,1,153.324763
1.0,1,153.3263
-1.0,1,153.333733
-1.0,1,153.336038
1.0,1,153.342025
-1.0,3,153.347727
-1.0,1,153.352819
-1.0,2,153.356284
-1.0,1,153.357831
1.0,2,153.364222
-1.0,2,153.367751
1.0,2,153.376315
-1.0,2,153.380654
1.0,2,153.387321
0.0,3,153.394961
-1.0,2,153.39828
1.0,2,153.404961
0.0,1,153.406823
1.0,1,153.408488
-1.0,2,153.415933
1.0,1,153.417715
1.0,1,153.419492
1.0,1,153.421216
1.0,1,153.426052
1.0,2,153.42937
-1.0,1,153.430736
1.0,2,153.44444
1.0,1,153.446922
-1.0,1,153.449985
1.0,2,153.460362
-1.0,1,153.461895
0.0,1,153.463528
-1.0,3,153.471433
-1.0,1,153.47317
-1.0,2,153.479407
-1.0,1,153.481237
-1.0,2,153.487489
0.0,2,153.490629
-1.0,1,153.492401
0.0,2,153.498355
0.0,1,153.500643
-1.0,1,153.502311
-1.0,4,153.512021
1.0,2,153.517814
0.0,1,153.519358
1.0,1,153.52121
-1.0,1,153.525605
1.0,1,153.527347
-1.0,2,153.530693
1.0,1,153.53494
-1.0,2,153.538348
-1.0,1,153.546008
1.0,2,153.554108
-1.0,2,153.557836
-1.0,1,153.562515
0.0,2,153.565896
1.0,1,153.56762
-1.0,1,153.571775
-1.0,2,153.575787
-1.0,1,153.577302
-1.0,1,153.581935
1.0,3,153.58773
0.0,1,153.592395
1.0,1,153.593968
-1.0,1,153.595715
-1.0,1,153.597677
1.0,2,153.603864
-1.0,1,153.605846
-1.0,1,153.607672
0.0,2,153.613943
-1.0,2,153.617462
0.0,3,153.62576
-1.0,1,153.627459
-1.0,1,153.632045
-1.0,1,153.633816
1.0,2,153.637544
1.0,2,153.643851
-1.0,1,153.651186
-1.0,1,153.6534
1.0,3,153.662276
-1.0,2,153.668748
-1.0,2,153.672446
-1.0,1,153.674088
-1.0,1,153.678738
-1.0,2,153.682199
1.0,1,153.684058
-1.0,1,153.688663
-1.0,1,153.690398
-1.0,1,153.692189
1.0,1,153.693617
-1.0,1,153.7022
1.0,1,153.704301
-1.0,2,153.707762
1.0,2,153.714575
-1.0,2,153.719291
-1.0,2,153.729071
1.0,3,153.737303
1.0,1,153.739126
-1.0,1,153.740623
-1.0,1,153.742153
-1.0,3,153.74972
-1.0,1,153.757126
-1.0,1,153.762333
-1.0,2,153.765896
-1.0,1,153.767375
0.0,1,153.771802
-1.0,1,153.773661
-1.0,3,153.781595
1.0,1,153.783376
1.0,1,153.785125
-1.0,1,153.78681
1.0,1,153.791255
1.0,2,153.794467
-1.0,1,153.796475
1.0,1,153.801173
1.0,3,153.805807
-1.0,2,153.812011
1.0,1,153.813595
-1.0,3,153.821232
-1.0,2,153.824946
-1.0,1,153.829463
1.0,2,153.833565
1.0,2,153.840132
0.0,1,153.841928
-1.0,3,153.850232
1.0,1,153.851971
-1.0,1,153.853817
1.0,1,153.860789
-1.0,1,153.865626
1.0,1,153.868062
-1.0,1,153.870468
1.0,4,153.881925
1.0,1,153.883726
-1.0,1,153.888289
0.0,2,153.891417
1.0,1,153.89344
-1.0,3,153.900907
-1.0,1,153.902474
0.0,3,153.910455
-1.0,2,153.916566
-1.0,3,153.922709
1.0,2,153.929176
-1.0,2,153.932099
1.0,2,153.938566
1.0,1,153.940255
-1.0,2,153.946733
1.0,2,153.950042
-1.0,2,153.956222
-1.0,1,153.958061
1.0,2,153.967072
0.0,1,153.971869
-1.0,1,153.973542
1.0,1,153.975658
1.0,3,153.984315
0.0,2,153.987887
-1.0,1,153.992205
1.0,2,153.995996
1.0,4,154.006785
-1.0,1,154.008503
-1.0,2,154.014966
1.0,1,154.016706
1.0,2,154.023063
-1.0,1,154.024815
1.0,2,154.028505
1.0,1,154.033106
1.0,1,154.034646
1.0,1,154.036258
-1.0,1,154.038244
1.0,2,154.044815
-1.0,2,154.0481
1.0,2,154.054559
1.0,2,154.057415
1.0,1,154.062183
0.0,1,154.063917
-1.0,1,154.065449
0.0,4,154.083079
-1.0,2,154.091885
-1.0,1,154.094369
0.0,1,154.09629
1.0,1,154.098099
1.0,1,154.102722
0.0,1,154.104462
1.0,1,154.106457
-1.0,2,154.112752
0.0,1,154.114796
1.0,3,154.123583
-1.0,1,154.125533
1.0,2,154.128811
-1.0,2,154.13543
1.0,1,154.137133
-1.0,1,154.140225
1.0,1,154.147359
1.0,3,154.152536
1.0,3,154.161016
1.0,1,154.162625
-1.0,1,154.166922
1.0,1,154.168703
-1.0,2,154.178393
-1.0,1,154.184853
1.0,2,154.189107
-1.0,2,154.195917
1.0,2,154.199512
1.0,1,154.201312
0.0,2,154.207985
-1.0,1,154.209704
1.0,1,154.211348
1.0,1,154.216446
-1.0,2,154.219873
-1.0,1,154.221505
1.0,2,154.227977
-1.0,1,154.229983
1.0,1,154.232139
1.0,2,154.238586
-1.0,1,154.240577
-1.0,1,154.242311
1.0,1,154.246911
1.0,1,154.248613
-1.0,1,154.250401
-1.0,1,154.252122
1.0,1,154.256349
-1.0,2,154.259741
1.0,2,154.265914
1.0,3,154.270979
-1.0,1,154.275367
-1.0,1,154.277041
-1.0,2,154.282699
1.0,1,154.286923
1.0,1,154.288753
0.0,1,154.290414
1.0,1,154.292369
-1.0,1,154.296626
1.0,1,154.298306
1.0,2,154.301543
-1.0,2,154.307995
1.0,2,154.311627
0.0,2,154.318194
1.0,1,154.32004
1.0,1,154.321859
1.0,1,154.326307
-1.0,1,154.328159
0.0,1,154.329909
0.0,2,154.336631
-1.0,1,154.338263
1.0,2,154.34159
-1.0,2,154.349506
1.0,2,154.353476
1.0,2,154.360093
-1.0,1,154.361722
1.0,2,154.368093
-1.0,1,154.369658
1.0,1,154.371312
-1.0,1,154.372928
0.0,2,154.379684
-1.0,1,154.387421
1.0,2,154.395585
1.0,1,154.39748
0.0,2,154.400747
-1.0,1,154.405422
-1.0,2,154.409071
1.0,2,154.415472
-1.0,2,154.418903
-1.0,2,154.42524
1.0,1,154.426873
1.0,4,154.43642
1.0,2,154.439816
-1.0,1,154.444251
1.0,1,154.445999
1.0,2,154.449613
-1.0,1,154.456132
0.0,1,154.457716
-1.0,1,154.45952
1.0,2,154.465939
1.0,1,154.467547
-1.0,2,154.470916
-1.0,3,154.478623
-1.0,1,154.480412
-1.0,4,154.49671
-1.0,1,154.503064
1.0,2,154.507391
-1.0,1,154.508629
-1.0,1,154.512887
1.0,3,154.51761
0.0,2,154.524107
-1.0,2,154.527519
-1.0,2,154.533641
1.0,1,154.535415
1.0,1,154.53706
1.0,2,154.543456
1.0,1,154.545407
-1.0,1,154.547265
0.0,1,154.552071
-1.0,2,154.555422
-1.0,1,154.556872
1.0,4,154.56618
1.0,2,154.572246
-1.0,2,154.576068
1.0,3,154.584474
-1.0,1,154.586171
0.0,1,154.590891
1.0,2,154.602439
1.0,1,154.604751
-1.0,1,154.610662
-1.0,1,154.612245
-1.0,2,154.615636
1.0,1,154.620373
-1.0,2,154.623883
-1.0,1,154.625104
0.0,2,154.631737
1.0,4,154.642884
1.0,2,154.647244
-1.0,1,154.652686
0.0,1,154.654558
1.0,3,154.663084
1.0,3,154.668271
1.0,2,154.675217
-1.0,1,154.676971
0.0,1,154.678726
1.0,2,154.685073
0.0,2,154.688436
1.0,2,154.694635
-1.0,1,154.696572
-1.0,1,154.698239
-1.0,1,154.709158
-1.0,1,154.712451
1.0,1,154.715428
1.0,1,154.718483
-1.0,2,154.727561
1.0,3,154.736892
-1.0,1,154.738529
1.0,1,154.740352
-1.0,1,154.742245
1.0,1,154.746994
-1.0,2,154.750586
1.0,3,154.758774
1.0,1,154.760281
-1.0,1,154.762536
0.0,2,154.778515
1.0,1,154.781055
-1.0,1,154.782755
-1.0,1,154.788092
1.0,1,154.789934
-1.0,2,154.793457
1.0,2,154.79981
-1.0,2,154.802814
0.0,1,154.813442
-1.0,3,154.819701
1.0,2,154.826408
0.0,5,154.838035
1.0,2,154.84498
-1.0,1,154.846739
1.0,2,154.850246
1.0,2,154.856347
-1.0,1,154.858727
-1.0,3,154.866081
1.0,2,154.869087
-1.0,2,154.874951
-1.0,1,154.876467
1.0,1,154.87798
0.0,1,154.882664
1.0,1,154.88426
0.0,1,154.886045
1.0,1,154.887705
-1.0,1,154.892142
-1.0,1,154.894019
-1.0,2,154.897386
-1.0,3,154.905147
1.0,2,154.910892
1.0,2,154.918331
-1.0,2,154.924307
0.0,2,154.927118
-1.0,1,154.929018
-1.0,2,154.936078
1.0,1,154.937975
-1.0,1,154.93979
1.0,2,154.946225
1.0,1,154.947835
-1.0,2,154.954087
1.0,1,154.955997
-1.0,1,154.95782
1.0,2,154.963969
-1.0,1,154.965674
1.0,1,154.967703
-1.0,1,154.96878
-1.0,1,154.973661
-1.0,1,154.975705
1.0,3,154.983439
0.0,2,154.986742
1.0,1,154.988552
-1.0,1,154.993045
-1.0,3,154.998156
1.0,1,155.002774
-1.0,1,155.00441
-1.0,1,155.006239
-1.0,1,155.007989
1.0,1,155.012901
0.0,1,155.014578
-1.0,1,155.022515
-1.0,1,155.024601
-1.0,2,155.032933
-1.0,3,155.040998
-1.0,2,155.044802
1.0,2,155.051097
1.0,2,155.054646
-1.0,1,155.056309
0.0,2,155.062633
0.0,1,155.064398
1.0,2,155.070727
0.0,2,155.073945
0.0,2,155.079625
1.0,1,155.081372
-1.0,1,155.083025
-1.0,4,155.092726
-1.0,1,155.095217
-1.0,1,155.099605
-1.0,1,155.101511
0.0,1,155.103174
-1.0,2,155.109381
1.0,2,155.112911
1.0,2,155.118956
-1.0,1,155.120746
-1.0,3,155.135163
1.0,3,155.139538
-1.0,1,155.144236
-1.0,2,155.147651
-1.0,1,155.149361
-1.0,2,155.155499
-1.0,1,155.157176
-1.0,1,155.158937
-1.0,1,155.163545
1.0,2,155.167256
1.0,2,155.173876
-1.0,1,155.175604
1.0,2,155.17982
1.0,1,155.184343
0.0,3,155.189587
0.0,2,155.196153
-1.0,1,155.198097
1.0,2,155.204292
-1.0,1,155.205805
-1.0,1,155.207449
1.0,4,155.217071
1.0,3,155.224969
1.0,1,155.226718
1.0,2,155.239461
0.0,1,155.241358
1.0,3,155.250641
1.0,2,155.254278
1.0,1,155.255814
-1.0,2,155.262784
-1.0,1,155.264354
1.0,1,155.266218
-1.0,2,155.272363
1.0,2,155.275778
0.0,1,155.280491
0.0,1,155.282492
-1.0,1,155.284566
-1.0,1,155.286591
1.0,2,155.293188
1.0,1,155.29473
-1.0,1,155.296409
1.0,1,155.30119
1.0,1,155.302928
-1.0,1,155.304544
-1.0,1,155.306112
1.0,1,155.310287
1.0,1,155.311745
-1.0,2,155.314765
1.0,1,155.318966
-1.0,1,155.32051
-1.0,2,155.323477
0.0,2,155.329598
0.0,3,155.344299
1.0,1,155.346341
-1.0,3,155.355043
1.0,1,155.356826
1.0,2,155.360362
-1.0,3,155.368609
1.0,2,155.374495
-1.0,1,155.376365
1.0,1,155.377763
1.0,1,155.379505
1.0,3,155.387911
0.0,2,155.394617
1.0,2,155.398282
0.0,1,155.400203
1.0,2,155.4063
0.0,1,155.407784
1.0,1,155.409268
-1.0,2,155.414836
1.0,2,155.418876
-1.0,1,155.422911
-1.0,1,155.42452
-1.0,2,155.427622
-1.0,1,155.432144
1.0,1,155.434053
-1.0,1,155.43606
-1.0,1,155.437721
1.0,3,155.453957
0.0,2,155.460137
1.0,1,155.462078
1.0,1,155.463999
-1.0,2,155.470228
1.0,1,155.471788
1.0,2,155.475007
-1.0,1,155.479511
1.0,2,155.483054
1.0,1,155.484553
-1.0,2,155.490715
-1.0,1,155.492054
-1.0,1,155.493495
-1.0,2,155.499775
-1.0,2,155.503545
-1.0,1,155.508181
-1.0,2,155.511397
1.0,2,155.517731
1.0,1,155.519558
-1.0,2,155.522984
-1.0,1,155.527505
-1.0,2,155.530805
-1.0,1,155.532769
1.0,1,155.537269
-1.0,1,155.539123
0.0,1,155.540737
1.0,2,155.551748
-1.0,1,155.553786
0.0,1,155.555981
1.0,3,155.564759
-1.0,1,155.56652
-1.0,2,155.572695
1.0,1,155.574462
1.0,2,155.577693
1.0,1,155.582244
0.0,1,155.584573
-1.0,2,155.588095
1.0,2,155.594221
-1.0,2,155.597567
0.0,2,155.604093
0.0,2,155.607445
-1.0,2,155.614021
1.0,1,155.615647
-1.0,1,155.617573
-1.0,1,155.621812
-1.0,1,155.623469
1.0,2,155.626819
-1.0,3,155.634675
-1.0,1,155.636471
1.0,1,155.641176
-1.0,1,155.643234
1.0,1,155.645229
-1.0,1,155.646631
-1.0,1,155.655513
1.0,1,155.657507
0.0,2,155.661401
1.0,1,155.667631
-1.0,2,155.671385
-1.0,1,155.672721
-1.0,3,155.680704
0.0,4,155.690299
-1.0,1,155.691792
1.0,3,155.699682
1.0,2,155.705779
-1.0,1,155.707567
-1.0,3,155.7152
-1.0,2,155.718548
1.0,3,155.726386
1.0,2,155.729415
1.0,1,155.733955
-1.0,2,155.737337
-1.0,2,155.744098
1.0,2,155.747709
-1.0,1,155.749539
0.0,2,155.761279
-1.0,2,155.76528
-1.0,1,155.77042
0.0,2,155.774061
-1.0,2,155.780356
1.0,1,155.782325
-1.0,1,155.784023
-1.0,1,155.785607
-1.0,1,155.790547
1.0,1,155.792085
1.0,2,155.79554
-1.0,2,155.801651
0.0,2,155.804925
-1.0,2,155.811215
-1.0,1,155.81286
1.0,1,155.814299
1.0,1,155.819132
-1.0,2,155.823065
-1.0,2,155.829267
1.0,1,155.831019
1.0,1,155.832834
-1.0,1,155.834469
-1.0,1,155.839442
1.0,1,155.841253
1.0,1,155.843007
-1.0,1,155.844582
-1.0,1,155.849204
1.0,1,155.850761
-1.0,1,155.85235
-1.0,2,155.85857
0.0,1,155.860296
-1.0,2,155.86719
-1.0,1,155.872825
1.0,1,155.874731
-1.0,1,155.876281
0.0,1,155.878282
-1.0,1,155.883147
0.0,1,155.884811
-1.0,1,155.886552
-1.0,1,155.888223
1.0,2,155.894621
-1.0,1,155.896356
-1.0,1,155.898273
1.0,1,155.902852
1.0,3,155.90758
-1.0,3,155.915557
0.0,1,155.917285
-1.0,1,155.92224
-1.0,1,155.924115
-1.0,1,155.925851
-1.0,2,155.932132
-1.0,1,155.933839
-1.0,1,155.935768
1.0,1,155.937335
1.0,1,155.942003
-1.0,1,155.943711
0.0,2,155.94685
1.0,2,155.953195
-1.0,2,155.956831
-1.0,2,155.963279
1.0,1,155.964808
-1.0,1,155.970319
1.0,2,155.977066
1.0,1,155.979085
1.0,2,155.987028
-1.0,2,155.990563
1.0,1,155.992148
-1.0,2,155.998187
1.0,1,156.00001
-1.0,2,156.006474
-1.0,1,156.008157
1.0,1,156.009509
-1.0,2,156.01607
1.0,1,156.017778
0.0,3,156.027188
1.0,2,156.030648
0.0,1,156.032591
1.0,1,156.03753
-1.0,2,156.04097
-1.0,1,156.043044
-1.0,1,156.047456
1.0,3,156.052739
-1.0,1,156.057483
-1.0,2,156.061145
1.0,1,156.063556
1.0,3,156.078257
-1.0,1,156.080305
-1.0,1,156.085838
-1.0,1,156.087712
1.0,1,156.089342
0.0,1,156.091246
-1.0,1,156.096021
-1.0,1,156.097647
-1.0,2,156.100981
0.0,3,156.109077
-1.0,1,156.110405
1.0,4,156.120556
-1.0,1,156.124932
1.0,1,156.126447
1.0,2,156.129667
-1.0,1,156.134265
-1.0,1,156.135909
1.0,1,156.13789
1.0,2,156.144542
1.0,2,156.150231
-1.0,2,156.156526
1.0,1,156.158347
-1.0,1,156.159974
1.0,1,156.161668
-1.0,1,156.166333
1.0,2,156.169737
1.0,2,156.181121
-1.0,2,156.18537
1.0,3,156.194344
1.0,1,156.195997
1.0,2,156.202268
-1.0,1,156.203975
-1.0,2,156.207339
-1.0,1,156.21225
-1.0,1,156.214159
1.0,2,156.217733
-1.0,1,156.222354
1.0,3,156.227259
-1.0,3,156.236188
-1.0,2,156.242396
1.0,1,156.244072
-1.0,1,156.246194
0.0,1,156.248112
1.0,2,156.254476
-1.0,1,156.256193
-1.0,1,156.257802
1.0,2,156.264287
-1.0,2,156.267557
-1.0,2,156.273785
-1.0,1,156.275105
1.0,1,156.276975
-1.0,1,156.285367
1.0,5,156.298059
-1.0,1,156.299982
-1.0,3,156.308086
1.0,1,156.310055
-1.0,1,156.311676
-1.0,3,156.320216
1.0,1,156.321931
-1.0,1,156.3268
-1.0,1,156.328543
-1.0,3,156.336494
-1.0,1,156.338072
1.0,2,156.342047
-1.0,2,156.34792
-1.0,2,156.351534
-1.0,1,156.356107
-1.0,3,156.361632
-1.0,1,156.366267
1.0,1,156.367849
-1.0,4,156.377842
-1.0,1,156.379726
-1.0,2,156.390819
0.0,2,156.394548
1.0,2,156.402525
1.0,2,156.406302
-1.0,1,156.408075
0.0,1,156.412748
-1.0,3,156.417876
-1.0,1,156.422427
-1.0,1,156.42415
1.0,2,156.427635
-1.0,1,156.432259
-1.0,2,156.435599
-1.0,1,156.437279
1.0,1,156.441763
-1.0,1,156.443781
1.0,2,156.44727
0.0,1,156.451877
0.0,2,156.455114
-1.0,1,156.456722
-1.0,1,156.461248
1.0,2,156.464719
-1.0,1,156.466605
1.0,1,156.471305
-1.0,1,156.472956
-1.0,1,156.475289
-1.0,1,156.476979
-1.0,1,156.48154
1.0,1,156.483162
-1.0,1,156.484857
1.0,1,156.486503
1.0,1,156.49375
-1.0,2,156.497117
-1.0,1,156.498891
1.0,2,156.50538
-1.0,1,156.507308
1.0,2,156.513614
-1.0,1,156.515284
-1.0,1,156.517059
1.0,2,156.523267
-1.0,1,156.524898
1.0,2,156.528301
0.0,1,156.532858
-1.0,2,156.536255
-1.0,2,156.542324
1.0,4,156.551234
-1.0,1,156.553634
-1.0,1,156.556994
1.0,1,156.558666
1.0,1,156.56331
-1.0,1,156.565054
-1.0,3,156.572983
1.0,2,156.576459
-1.0,2,156.582846
0.0,1,156.584556
-1.0,1,156.586249
1.0,3,156.598217
0.0,3,156.606465
1.0,3,156.611905
1.0,2,156.618429
-1.0,1,156.620111
1.0,1,156.621736
1.0,2,156.628128
1.0,4,156.638764
-1.0,1,156.640421
-1.0,1,156.642489
-1.0,1,156.647208
-1.0,1,156.648857
0.0,1,156.650486
-1.0,1,156.652254
0.0,2,156.658266
-1.0,1,156.65965
-1.0,1,156.661071
-1.0,1,156.665293
1.0,3,156.669532
-1.0,1,156.673959
1.0,2,156.67707
-1.0,2,156.68354
1.0,1,156.685119
1.0,1,156.686905
1.0,2,156.69302
1.0,1,156.694625
1.0,2,156.701182
-1.0,2,156.707705
-1.0,2,156.711837
1.0,1,156.716803
0.0,1,156.718397
1.0,1,156.720249
-1.0,1,156.721951
-1.0,2,156.728225
1.0,2,156.731532
0.0,1,156.73611
1.0,2,156.739447
-1.0,2,156.745971
-1.0,2,156.749407
1.0,1,156.751473
1.0,2,156.758124
-1.0,2,156.760914
-1.0,1,156.765692
-1.0,1,156.767367
-1.0,1,156.768973
-1.0,2,156.777241
1.0,4,156.789013
1.0,2,156.793381
1.0,2,156.799536
0.0,2,156.806294
1.0,1,156.807741
1.0,2,156.814875
1.0,2,156.818227
1.0,3,156.825294
1.0,2,156.83186
1.0,1,156.83372
-1.0,1,156.835311
-1.0,1,156.837092
-1.0,1,156.841432
-1.0,1,156.843243
1.0,4,156.85225
0.0,2,156.856125
1.0,1,156.860629
-1.0,2,156.86414
1.0,2,156.870436
1.0,2,156.874684
0.0,1,156.876408
-1.0,1,156.880626
-1.0,1,156.882417
-1.0,3,156.890194
-1.0,1,156.892025
1.0,2,156.897609
1.0,1,156.904296
-1.0,1,156.910398
-1.0,3,156.920187
-1.0,2,156.923954
1.0,1,156.9259
-1.0,2,156.932403
1.0,1,156.934504
-1.0,1,156.936576
-1.0,2,156.942846
-1.0,1,156.94473
1.0,1,156.946515
-1.0,1,156.95083
1.0,1,156.952202
0.0,1,156.953948
1.0,3,156.962575
1.0,1,156.964342
1.0,2,156.970741
1.0,2,156.974038
1.0,1,156.975791
0.0,2,156.981919
0.0,2,156.985213
-1.0,2,156.991561
-1.0,1,156.993493
-1.0,2,156.999836
1.0,1,157.00144
-1.0,1,157.003242
-1.0,2,157.014687
1.0,2,157.018941
0.0,3,157.027464
1.0,1,157.029259
1.0,1,157.031128
-1.0,5,157.04662
-1.0,2,157.049716
1.0,1,157.051557
-1.0,3,157.05992
-1.0,2,157.066423
0.0,2,157.069898
-1.0,1,157.071767
1.0,2,157.078787
0.0,1,157.080479
-1.0,1,157.082446
1.0,2,157.089363
0.0,1,157.090987
-1.0,1,157.092821
1.0,2,157.099419
1.0,2,157.10248
1.0,1,157.107211
1.0,2,157.110766
-1.0,1,157.112605
0.0,1,157.123321
0.0,3,157.129519
-1.0,2,157.136302
-1.0,3,157.144387
1.0,1,157.146408
-1.0,4,157.156178
0.0,1,157.158075
0.0,1,157.15975
1.0,2,157.166156
1.0,2,157.169211
0.0,1,157.17407
1.0,2,157.177402
-1.0,2,157.183017
-1.0,1,157.184662
1.0,2,157.187628
0.0,1,157.192353
1.0,1,157.19441
1.0,2,157.197681
-1.0,1,157.202398
-1.0,1,157.204885
1.0,2,157.208396
1.0,2,157.215289
-1.0,3,157.226737
0.0,2,157.230509
0.0,2,157.237132
1.0,1,157.238933
1.0,1,157.240481
1.0,2,157.247217
0.0,2,157.250487
0.0,2,157.256238
-1.0,3,157.261217
1.0,1,157.265616
-1.0,1,157.267504
-1.0,2,157.270905
-1.0,1,157.2751
-1.0,2,157.278851
1.0,1,157.280595
-1.0,1,157.285655
-1.0,2,157.289207
1.0,3,157.297442
1.0,1,157.299224
-1.0,2,157.305496
-1.0,2,157.309216
0.0,1,157.310954
-1.0,2,157.317377
1.0,2,157.320889
1.0,3,157.333628
0.0,1,157.335414
-1.0,1,157.339871
1.0,1,157.341616
-1.0,1,157.343497
-1.0,2,157.349708
1.0,1,157.351576
-1.0,2,157.354978
-1.0,1,157.359453
1.0,2,157.362979
-1.0,1,157.365447
-1.0,1,157.369999
-1.0,1,157.371695
1.0,1,157.373291
-1.0,2,157.380154
1.0,1,157.381805
1.0,3,157.389865
1.0,1,157.391721
-1.0,1,157.393327
1.0,2,157.399904
1.0,2,157.403777
-1.0,1,157.405493
-1.0,2,157.411954
1.0,1,157.413753
0.0,2,157.42013
-1.0,2,157.424041
-1.0,3,157.43608
1.0,2,157.440211
1.0,1,157.444969
-1.0,2,157.449484
-1.0,1,157.451314
1.0,1,157.456237
1.0,1,157.458181
1.0,2,157.461752
1.0,3,157.469984
1.0,1,157.471962
0.0,1,157.476515
0.0,2,157.479927
-1.0,3,157.488763
-1.0,1,157.490616
-1.0,1,157.492334
0.0,2,157.499058
1.0,2,157.502478
1.0,2,157.509331
1.0,2,157.512401
-1.0,1,157.5169
-1.0,1,157.518541
1.0,2,157.521652
1.0,1,157.526502
0.0,2,157.535659
1.0,3,157.544744
1.0,3,157.553005
0.0,3,157.55733
0.0,1,157.562022
-1.0,1,157.563743
-1.0,2,157.566878
1.0,1,157.57165
1.0,1,157.573245
1.0,1,157.574938
1.0,2,157.581254
0.0,1,157.583028
-1.0,1,157.58482
1.0,3,157.593608
-1.0,1,157.59521
0.0,2,157.601686
1.0,1,157.603547
1.0,1,157.605321
-1.0,1,157.607052
-1.0,1,157.61249
0.0,2,157.61591
0.0,1,157.617577
0.0,2,157.624088
-1.0,1,157.625584
1.0,1,157.627346
-1.0,1,157.631739
1.0,1,157.633469
1.0,1,157.635096
1.0,1,157.641294
0.0,1,157.646135
-1.0,1,157.647801
1.0,1,157.649719
-1.0,2,157.656335
1.0,1,157.658215
-1.0,1,157.659839
0.0,4,157.669921
0.0,1,157.671492
-1.0,1,157.676182
0.0,2,157.679762
-1.0,2,157.686661
1.0,1,157.688349
-1.0,1,157.690038
1.0,2,157.697014
1.0,1,157.698667
-1.0,1,157.700355
-1.0,2,157.707208
-1.0,1,157.708825
1.0,1,157.71047
-1.0,1,157.711967
1.0,2,157.718643
1.0,4,157.730022
-1.0,1,157.7317
-1.0,1,157.733137
0.0,1,157.738085
1.0,2,157.745432
-1.0,1,157.74679
-1.0,1,157.751927
-1.0,2,157.755281
1.0,2,157.762058
-1.0,1,157.763909
1.0,2,157.767365
1.0,1,157.772171
0.0,1,157.773455
-1.0,2,157.777805
-1.0,2,157.784757
1.0,1,157.786716
1.0,1,157.788713
-1.0,2,157.795539
1.0,1,157.797336
0.0,2,157.804018
-1.0,2,157.807792
-1.0,1,157.809694
1.0,1,157.8146
0.0,1,157.816377
0.0,2,157.81985
1.0,3,157.82838
1.0,1,157.830037
