#{"t_start": 1734366088.8657176, "env_id": "Blackjack-v1"}
r,l,t
-1.0,1,90.772771
-1.0,1,90.774699
1.0,1,90.776909
-1.0,1,90.782971
-1.0,1,90.784932
-1.0,1,90.786738
-1.0,1,90.788599
-1.0,2,90.79542
-1.0,3,90.803771
-1.0,2,90.807385
-1.0,3,90.815961
0.0,1,90.817694
-1.0,1,90.819558
-1.0,2,90.826045
1.0,2,90.829614
-1.0,2,90.83595
1.0,3,90.844436
-1.0,3,90.84993
-1.0,1,90.854841
-1.0,2,90.858743
1.0,1,90.860477
0.0,1,90.86554
1.0,2,90.869118
1.0,1,90.871196
1.0,4,90.887802
1.0,1,90.892781
1.0,1,90.894856
-1.0,1,90.897281
1.0,1,90.899247
1.0,1,90.904011
1.0,1,90.906101
0.0,2,90.909841
0.0,2,90.916415
1.0,2,90.920004
-1.0,3,90.928411
-1.0,1,90.929841
1.0,1,90.934466
-1.0,1,90.936478
1.0,1,90.938397
-1.0,3,90.946855
-1.0,1,90.948883
-1.0,2,90.954706
1.0,1,90.956782
1.0,1,90.958703
1.0,1,90.960802
-1.0,2,90.966914
-1.0,1,90.968668
-1.0,1,90.970727
1.0,2,90.984484
1.0,2,90.9896
-1.0,1,90.994543
-1.0,1,90.996424
1.0,2,91.000013
-1.0,1,91.005058
1.0,1,91.007033
-1.0,2,91.010562
-1.0,1,91.01505
1.0,1,91.017232
0.0,2,91.020634
-1.0,1,91.025348
-1.0,1,91.027358
1.0,3,91.035889
-1.0,1,91.0378
1.0,1,91.039436
1.0,1,91.041199
1.0,2,91.047437
-1.0,1,91.049054
0.0,1,91.050592
-1.0,1,91.055025
-1.0,1,91.056804
-1.0,1,91.058311
1.0,1,91.060064
1.0,1,91.065194
0.0,2,91.069104
-1.0,1,91.07058
-1.0,2,91.077096
1.0,2,91.080842
-1.0,1,91.091105
-1.0,2,91.095197
-1.0,3,91.104753
1.0,1,91.106731
-1.0,2,91.113376
-1.0,2,91.1172
1.0,2,91.123435
-1.0,2,91.12657
-1.0,1,91.128398
0.0,3,91.13655
-1.0,1,91.138313
-1.0,1,91.143159
1.0,1,91.14502
1.0,2,91.14943
1.0,2,91.156488
-1.0,2,91.160684
-1.0,1,91.165119
-1.0,2,91.168863
-1.0,3,91.177129
1.0,2,91.181036
0.0,1,91.185692
-1.0,1,91.18757
1.0,1,91.189479
-1.0,2,91.201887
-1.0,1,91.203318
-1.0,1,91.205205
1.0,1,91.206763
1.0,2,91.212764
1.0,1,91.214554
1.0,2,91.220735
1.0,1,91.222725
-1.0,1,91.224339
1.0,2,91.231261
-1.0,1,91.233212
-1.0,2,91.237682
-1.0,1,91.242108
-1.0,1,91.243999
1.0,1,91.24544
-1.0,1,91.247551
1.0,1,91.252559
1.0,2,91.256036
-1.0,1,91.257632
-1.0,2,91.264227
-1.0,1,91.266028
0.0,1,91.267931
1.0,1,91.273115
1.0,3,91.278733
-1.0,1,91.283286
1.0,2,91.28682
1.0,1,91.28817
-1.0,1,91.292738
0.0,1,91.294536
-1.0,1,91.301771
-1.0,2,91.30937
-1.0,2,91.312914
-1.0,2,91.318568
1.0,1,91.321051
-1.0,2,91.324499
-1.0,2,91.331107
-1.0,1,91.333117
1.0,1,91.335068
0.0,2,91.341509
1.0,1,91.343262
0.0,1,91.344887
1.0,1,91.34926
-1.0,2,91.352499
1.0,1,91.354237
1.0,1,91.358834
-1.0,2,91.362686
1.0,1,91.364495
-1.0,2,91.371131
1.0,2,91.374718
-1.0,1,91.380127
1.0,1,91.382054
-1.0,1,91.383937
-1.0,1,91.38583
-1.0,2,91.3919
1.0,1,91.394012
1.0,1,91.395787
-1.0,3,91.409735
1.0,1,91.412015
-1.0,3,91.421583
1.0,1,91.423861
-1.0,1,91.428709
-1.0,2,91.432734
1.0,2,91.439727
-1.0,1,91.441705
-1.0,1,91.443351
1.0,1,91.444613
-1.0,1,91.44945
-1.0,2,91.452832
1.0,1,91.454411
-1.0,2,91.460808
1.0,1,91.462672
0.0,1,91.464687
-1.0,2,91.471112
-1.0,2,91.474662
-1.0,3,91.483193
-1.0,1,91.485558
1.0,1,91.48977
-1.0,2,91.493111
-1.0,1,91.494793
1.0,1,91.498877
-1.0,1,91.500629
1.0,1,91.502282
0.0,2,91.515048
1.0,2,91.519724
1.0,2,91.526916
1.0,3,91.531894
-1.0,2,91.538854
-1.0,1,91.540746
-1.0,2,91.546945
1.0,3,91.552014
-1.0,2,91.558768
-1.0,1,91.560977
-1.0,1,91.562876
-1.0,3,91.571477
1.0,2,91.578003
-1.0,2,91.580836
-1.0,1,91.582521
-1.0,1,91.587411
1.0,2,91.590688
-1.0,1,91.592593
-1.0,2,91.599373
-1.0,1,91.601152
0.0,3,91.609543
1.0,1,91.611316
-1.0,2,91.624444
1.0,1,91.6266
1.0,1,91.628409
1.0,1,91.630377
-1.0,1,91.635339
-1.0,3,91.640831
1.0,2,91.647328
1.0,2,91.650941
-1.0,2,91.657748
-1.0,2,91.661014
0.0,1,91.665433
1.0,2,91.66882
1.0,1,91.670345
-1.0,2,91.677056
1.0,1,91.678771
-1.0,1,91.680545
1.0,2,91.687073
-1.0,1,91.688782
-1.0,1,91.690618
1.0,1,91.695486
1.0,1,91.69715
0.0,2,91.700592
1.0,1,91.705555
0.0,1,91.707347
-1.0,1,91.709343
1.0,3,91.723584
1.0,2,91.72834
-1.0,2,91.735031
1.0,2,91.738479
1.0,3,91.747598
-1.0,2,91.754098
1.0,1,91.755906
-1.0,2,91.759239
-1.0,1,91.764082
1.0,2,91.76723
-1.0,2,91.773946
1.0,1,91.775539
1.0,1,91.77755
-1.0,2,91.784011
1.0,1,91.785758
-1.0,2,91.788864
-1.0,1,91.793449
-1.0,1,91.794524
-1.0,2,91.797798
-1.0,2,91.80421
1.0,2,91.807302
-1.0,1,91.811626
1.0,3,91.817656
1.0,1,91.822394
1.0,1,91.828519
1.0,1,91.830234
-1.0,1,91.832266
-1.0,2,91.839348
-1.0,1,91.841261
-1.0,1,91.842927
-1.0,1,91.847823
1.0,1,91.849859
-1.0,1,91.851419
-1.0,1,91.853235
-1.0,3,91.861334
1.0,2,91.867828
1.0,1,91.86937
-1.0,1,91.871177
-1.0,2,91.877225
-1.0,3,91.882006
-1.0,1,91.887009
1.0,1,91.888733
-1.0,1,91.890445
-1.0,1,91.892148
1.0,2,91.898961
1.0,4,91.91017
1.0,2,91.913704
-1.0,2,91.92143
1.0,3,91.932264
0.0,1,91.934026
0.0,4,91.946941
-1.0,1,91.948849
1.0,1,91.950539
1.0,2,91.957552
-1.0,1,91.959185
1.0,2,91.966132
0.0,1,91.968221
-1.0,1,91.969956
-1.0,1,91.97186
-1.0,2,91.978598
-1.0,1,91.980562
1.0,1,91.982303
1.0,1,91.987181
-1.0,3,91.992971
1.0,1,91.997734
1.0,2,92.001468
1.0,1,92.003217
0.0,3,92.011831
1.0,1,92.013631
-1.0,1,92.01815
-1.0,1,92.019488
1.0,1,92.021196
-1.0,3,92.029399
-1.0,1,92.03652
1.0,3,92.045741
1.0,1,92.04761
1.0,1,92.049763
1.0,3,92.058163
0.0,2,92.064726
-1.0,1,92.066466
-1.0,1,92.068408
1.0,1,92.069999
-1.0,1,92.075554
-1.0,2,92.078765
0.0,2,92.085415
1.0,3,92.090876
-1.0,1,92.096056
-1.0,1,92.097887
-1.0,2,92.10149
1.0,1,92.106421
1.0,2,92.110337
-1.0,2,92.117036
-1.0,4,92.126988
-1.0,2,92.130733
1.0,2,92.142615
1.0,2,92.14715
-1.0,2,92.154074
1.0,2,92.157697
1.0,1,92.160085
0.0,1,92.164822
1.0,1,92.166768
-1.0,2,92.170333
-1.0,2,92.176704
1.0,2,92.180338
0.0,2,92.186624
1.0,3,92.195073
-1.0,2,92.198502
1.0,1,92.200168
1.0,2,92.206533
-1.0,1,92.208468
-1.0,1,92.210136
-1.0,1,92.214538
-1.0,1,92.216291
-1.0,1,92.218232
1.0,2,92.224495
-1.0,3,92.229689
-1.0,1,92.234529
1.0,1,92.236526
-1.0,1,92.238833
-1.0,2,92.251096
1.0,2,92.255466
1.0,2,92.262387
-1.0,1,92.264068
1.0,1,92.265954
1.0,2,92.272664
0.0,2,92.276165
-1.0,1,92.27805
-1.0,1,92.282803
-1.0,1,92.284508
0.0,2,92.287488
1.0,1,92.291742
-1.0,1,92.293237
0.0,1,92.294826
-1.0,1,92.296144
-1.0,2,92.302522
1.0,1,92.304252
1.0,2,92.310746
0.0,2,92.314315
1.0,2,92.320639
-1.0,1,92.32295
1.0,1,92.325143
1.0,2,92.331408
-1.0,2,92.33515
1.0,1,92.336849
1.0,1,92.341379
0.0,1,92.34306
1.0,1,92.344819
1.0,1,92.351833
-1.0,1,92.35715
-1.0,1,92.359105
-1.0,1,92.361033
-1.0,1,92.362928
-1.0,3,92.371143
1.0,1,92.372961
1.0,2,92.380959
1.0,1,92.382764
-1.0,1,92.384778
-1.0,2,92.391826
-1.0,4,92.401904
-1.0,2,92.405259
0.0,1,92.410624
-1.0,2,92.413959
1.0,1,92.415785
-1.0,3,92.424036
0.0,1,92.425689
-1.0,1,92.430378
1.0,1,92.432167
1.0,3,92.439964
1.0,1,92.441479
-1.0,1,92.443084
-1.0,2,92.449476
-1.0,1,92.451138
-1.0,3,92.468235
1.0,1,92.470197
-1.0,1,92.4721
-1.0,2,92.47895
1.0,2,92.482061
-1.0,3,92.490135
1.0,2,92.494193
-1.0,1,92.499172
-1.0,1,92.500966
1.0,1,92.503083
0.0,1,92.504896
-1.0,1,92.509628
1.0,1,92.511346
-1.0,1,92.512888
-1.0,2,92.519105
1.0,1,92.520993
1.0,2,92.5247
-1.0,1,92.529644
1.0,2,92.53353
1.0,1,92.535312
1.0,2,92.542201
-1.0,2,92.546093
1.0,1,92.550898
-1.0,1,92.552637
-1.0,2,92.555776
-1.0,1,92.565707
-1.0,1,92.567927
0.0,2,92.572134
-1.0,1,92.577607
-1.0,2,92.581775
1.0,1,92.583355
1.0,1,92.588144
1.0,1,92.589895
1.0,2,92.593889
1.0,1,92.598778
-1.0,1,92.600218
0.0,2,92.603808
-1.0,2,92.610599
1.0,3,92.618643
-1.0,1,92.620378
-1.0,1,92.62209
1.0,1,92.623891
1.0,2,92.63056
-1.0,2,92.634127
-1.0,1,92.639256
1.0,1,92.641151
1.0,2,92.644849
-1.0,1,92.649846
0.0,2,92.653385
0.0,2,92.66859
1.0,1,92.671368
-1.0,2,92.67534
0.0,4,92.686425
1.0,3,92.694993
-1.0,3,92.703142
1.0,1,92.704743
-1.0,1,92.706593
1.0,1,92.711529
-1.0,1,92.712825
-1.0,2,92.716384
-1.0,1,92.720755
1.0,1,92.722751
-1.0,1,92.72437
-1.0,1,92.726081
1.0,2,92.733058
-1.0,2,92.736365
0.0,1,92.741034
-1.0,1,92.742898
-1.0,1,92.744666
1.0,2,92.75194
1.0,5,92.764088
-1.0,2,92.772901
1.0,4,92.784001
-1.0,2,92.790622
-1.0,2,92.794179
-1.0,1,92.799245
-1.0,1,92.800882
1.0,1,92.802837
1.0,2,92.809354
0.0,4,92.8193
-1.0,3,92.824421
-1.0,2,92.830597
1.0,2,92.834229
1.0,1,92.838879
0.0,1,92.840076
-1.0,1,92.841992
1.0,3,92.850409
1.0,4,92.860578
-1.0,1,92.862166
-1.0,2,92.868541
-1.0,2,92.872402
-1.0,1,92.878918
0.0,1,92.884714
-1.0,1,92.886803
1.0,1,92.888609
-1.0,1,92.890483
1.0,2,92.897274
1.0,2,92.900743
-1.0,1,92.905544
1.0,1,92.907222
1.0,2,92.911054
1.0,2,92.917707
1.0,1,92.920098
1.0,1,92.921828
1.0,1,92.92698
1.0,1,92.928832
1.0,1,92.930962
-1.0,1,92.932557
1.0,1,92.937289
-1.0,2,92.941327
0.0,1,92.943114
1.0,2,92.949254
1.0,1,92.951039
1.0,1,92.952811
-1.0,1,92.957108
-1.0,2,92.960471
0.0,1,92.962297
-1.0,1,92.967439
0.0,2,92.970753
0.0,2,92.977105
-1.0,4,92.993191
-1.0,1,92.994769
-1.0,1,92.996241
0.0,1,92.998078
-1.0,2,93.005189
1.0,2,93.008812
1.0,2,93.015503
-1.0,2,93.019055
-1.0,3,93.027065
1.0,2,93.033185
1.0,1,93.034737
-1.0,2,93.038009
1.0,1,93.042984
1.0,1,93.044835
-1.0,1,93.046415
1.0,1,93.049625
-1.0,2,93.059818
1.0,1,93.061577
-1.0,1,93.063367
-1.0,1,93.067923
1.0,1,93.069728
-1.0,2,93.075379
1.0,1,93.081855
-1.0,1,93.083203
0.0,1,93.087152
-1.0,1,93.08912
-1.0,1,93.094755
1.0,2,93.098413
-1.0,2,93.105296
1.0,2,93.109261
-1.0,1,93.111052
-1.0,2,93.117523
-1.0,3,93.125073
-1.0,1,93.126706
1.0,1,93.128263
1.0,1,93.1315
-1.0,1,93.139268
0.0,1,93.140993
-1.0,3,93.149315
-1.0,3,93.155032
1.0,2,93.162158
1.0,2,93.16611
1.0,4,93.176439
-1.0,1,93.18165
-1.0,1,93.183819
0.0,1,93.185374
0.0,1,93.193171
-1.0,1,93.199039
-1.0,1,93.2009
-1.0,1,93.202821
-1.0,1,93.204525
1.0,2,93.211311
0.0,1,93.213334
1.0,3,93.222119
-1.0,2,93.225616
-1.0,1,93.230772
-1.0,1,93.232342
-1.0,4,93.243153
-1.0,2,93.246354
-1.0,1,93.250988
-1.0,1,93.252773
-1.0,1,93.254334
1.0,2,93.26055
1.0,1,93.262057
-1.0,2,93.265851
1.0,2,93.272139
1.0,1,93.273665
1.0,2,93.279932
-1.0,1,93.281481
1.0,1,93.283069
-1.0,3,93.300835
-1.0,1,93.302813
1.0,1,93.304948
1.0,1,93.310488
1.0,3,93.315407
1.0,1,93.320305
-1.0,2,93.323681
-1.0,1,93.32551
1.0,1,93.330376
-1.0,1,93.333488
-1.0,2,93.337046
1.0,1,93.342562
-1.0,2,93.346067
0.0,1,93.347474
1.0,1,93.352228
0.0,2,93.356395
-1.0,3,93.363446
-1.0,2,93.367116
1.0,1,93.371569
1.0,1,93.373185
1.0,2,93.375966
-1.0,2,93.381892
-1.0,1,93.38351
-1.0,2,93.3892
1.0,1,93.391169
1.0,1,93.392568
-1.0,1,93.393865
-1.0,2,93.40616
-1.0,2,93.410369
-1.0,2,93.417115
0.0,1,93.419091
-1.0,2,93.425199
0.0,1,93.426202
-1.0,2,93.429376
1.0,2,93.436116
1.0,3,93.443247
0.0,1,93.445345
-1.0,2,93.447989
-1.0,3,93.455671
-1.0,2,93.461097
-1.0,1,93.462626
-1.0,1,93.464384
1.0,1,93.465912
-1.0,4,93.474564
1.0,1,93.478266
-1.0,1,93.479891
-1.0,2,93.482716
1.0,1,93.487303
-1.0,1,93.488883
1.0,1,93.490236
0.0,2,93.495674
-1.0,1,93.49717
-1.0,1,93.498543
-1.0,2,93.506942
-1.0,3,93.511475
1.0,2,93.517916
1.0,1,93.519313
-1.0,1,93.520648
1.0,1,93.524704
-1.0,2,93.52795
1.0,3,93.535174
1.0,1,93.536859
1.0,1,93.538717
1.0,2,93.544768
1.0,1,93.546142
-1.0,1,93.548021
-1.0,1,93.552361
-1.0,1,93.554058
1.0,1,93.555848
1.0,1,93.557234
1.0,1,93.561257
-1.0,2,93.564117
1.0,1,93.565389
1.0,2,93.570909
-1.0,2,93.573653
-1.0,2,93.578373
1.0,1,93.580201
-1.0,1,93.581632
-1.0,1,93.585532
-1.0,1,93.586799
-1.0,2,93.589566
1.0,1,93.593896
-1.0,2,93.596637
1.0,2,93.602392
1.0,5,93.618852
-1.0,1,93.620218
1.0,2,93.625821
1.0,2,93.628189
-1.0,1,93.629142
1.0,2,93.634677
-1.0,1,93.636368
1.0,2,93.641815
1.0,1,93.643412
1.0,2,93.646736
0.0,2,93.652005
-1.0,2,93.65457
-1.0,2,93.659959
-1.0,2,93.662478
0.0,5,93.675089
1.0,1,93.676546
-1.0,2,93.680412
1.0,1,93.684464
1.0,1,93.685848
0.0,1,93.687211
-1.0,1,93.688452
1.0,1,93.692672
1.0,3,93.698087
-1.0,1,93.702312
1.0,2,93.705364
0.0,2,93.716983
-1.0,1,93.718785
-1.0,1,93.72078
-1.0,2,93.728165
1.0,1,93.72981
1.0,3,93.737595
-1.0,1,93.739068
1.0,2,93.741873
1.0,3,93.749683
-1.0,1,93.751287
-1.0,1,93.755801
-1.0,1,93.757648
-1.0,1,93.759283
0.0,1,93.760979
-1.0,1,93.765658
-1.0,1,93.76706
-1.0,2,93.77026
-1.0,1,93.774469
-1.0,1,93.776081
1.0,3,93.78442
-1.0,1,93.785829
-1.0,1,93.78722
-1.0,1,93.789057
-1.0,1,93.793809
1.0,2,93.797309
1.0,2,93.803498
-1.0,2,93.806447
-1.0,4,93.821111
-1.0,1,93.822863
-1.0,1,93.828618
1.0,1,93.830706
0.0,1,93.832076
-1.0,1,93.833228
1.0,2,93.839513
-1.0,1,93.841106
1.0,1,93.842673
1.0,2,93.848888
0.0,1,93.850371
1.0,1,93.852286
0.0,2,93.858606
-1.0,1,93.860291
1.0,1,93.861989
1.0,2,93.8686
1.0,2,93.872686
1.0,2,93.879173
-1.0,2,93.882215
1.0,2,93.888796
1.0,1,93.890254
-1.0,3,93.897941
1.0,1,93.899844
1.0,2,93.90593
1.0,2,93.909273
-1.0,2,93.915851
-1.0,1,93.917541
1.0,2,93.921035
1.0,1,93.929744
-1.0,1,93.931947
1.0,3,93.94074
1.0,4,93.950672
-1.0,2,93.954855
1.0,1,93.956942
1.0,2,93.964077
1.0,1,93.965821
-1.0,2,93.972635
-1.0,2,93.976195
-1.0,2,93.982633
-1.0,3,93.987415
1.0,1,93.992464
1.0,2,93.995698
1.0,2,94.001976
1.0,1,94.003931
1.0,2,94.007193
0.0,3,94.01617
-1.0,2,94.022148
-1.0,1,94.031495
1.0,2,94.036271
1.0,1,94.042416
1.0,1,94.044415
1.0,2,94.0485
-1.0,2,94.054898
1.0,1,94.056533
-1.0,2,94.062768
1.0,1,94.064104
1.0,2,94.066857
1.0,1,94.071473
-1.0,2,94.074706
-1.0,1,94.076307
1.0,1,94.08119
-1.0,3,94.0866
-1.0,3,94.094859
-1.0,2,94.101547
-1.0,2,94.10456
-1.0,1,94.106148
-1.0,1,94.112557
1.0,1,94.114308
-1.0,2,94.118758
-1.0,2,94.125066
-1.0,1,94.126755
1.0,2,94.139142
-1.0,1,94.141041
1.0,1,94.142855
1.0,2,94.151446
1.0,1,94.153697
0.0,2,94.156807
-1.0,1,94.161325
1.0,2,94.164696
-1.0,1,94.165887
-1.0,1,94.170768
1.0,1,94.172508
-1.0,3,94.180323
1.0,2,94.183054
-1.0,1,94.184393
-1.0,2,94.190094
0.0,1,94.191598
1.0,1,94.192944
-1.0,2,94.199163
-1.0,1,94.201041
1.0,1,94.202782
-1.0,1,94.207168
1.0,1,94.208862
-1.0,1,94.210624
1.0,1,94.212452
1.0,2,94.218216
-1.0,2,94.221684
-1.0,1,94.22613
-1.0,1,94.227594
1.0,2,94.230114
-1.0,2,94.241523
-1.0,1,94.243404
-1.0,3,94.254305
1.0,2,94.258174
1.0,1,94.262872
1.0,2,94.265873
-1.0,2,94.272045
1.0,2,94.274883
-1.0,2,94.280908
-1.0,1,94.282831
1.0,2,94.286118
1.0,1,94.291986
-1.0,2,94.295519
1.0,3,94.303251
1.0,1,94.305096
-1.0,2,94.311381
-1.0,2,94.314393
-1.0,1,94.316092
1.0,1,94.320594
-1.0,1,94.32192
1.0,2,94.325191
0.0,1,94.329959
-1.0,1,94.331995
1.0,4,94.341086
1.0,3,94.355504
1.0,2,94.358842
-1.0,2,94.3655
-1.0,2,94.368527
-1.0,2,94.374162
-1.0,1,94.376219
1.0,2,94.379534
-1.0,1,94.384071
-1.0,1,94.385818
-1.0,1,94.387499
1.0,2,94.393597
1.0,1,94.395383
-1.0,1,94.39738
1.0,1,94.399153
-1.0,1,94.404951
1.0,1,94.406307
-1.0,1,94.407947
1.0,2,94.415015
-1.0,2,94.418319
1.0,2,94.424827
-1.0,1,94.426335
1.0,1,94.42775
1.0,1,94.429396
0.0,2,94.435521
-1.0,3,94.443779
1.0,2,94.453656
1.0,1,94.455659
1.0,2,94.462742
-1.0,1,94.464406
-1.0,2,94.470822
1.0,2,94.47342
-1.0,2,94.479897
-1.0,1,94.481739
0.0,1,94.483466
-1.0,1,94.484996
-1.0,1,94.489452
1.0,2,94.492965
-1.0,3,94.500508
0.0,1,94.502294
-1.0,1,94.504233
1.0,2,94.510402
1.0,2,94.514026
0.0,1,94.518691
-1.0,1,94.520265
-1.0,1,94.522343
1.0,1,94.524528
-1.0,3,94.532178
-1.0,1,94.533705
-1.0,2,94.540207
-1.0,2,94.543108
-1.0,1,94.547125
-1.0,1,94.548482
-1.0,1,94.549732
-1.0,3,94.560765
1.0,2,94.564041
1.0,1,94.568471
-1.0,2,94.570965
1.0,1,94.572396
-1.0,2,94.577676
-1.0,1,94.578945
-1.0,1,94.580153
-1.0,1,94.584906
1.0,2,94.587772
1.0,1,94.589138
-1.0,1,94.59303
0.0,1,94.594926
-1.0,2,94.597492
-1.0,2,94.602714
-1.0,2,94.60526
-1.0,1,94.609158
1.0,1,94.610601
1.0,2,94.613842
1.0,1,94.617825
-1.0,1,94.619106
-1.0,2,94.621475
-1.0,2,94.627537
-1.0,1,94.629033
0.0,2,94.634476
1.0,1,94.636275
1.0,1,94.637732
-1.0,1,94.63896
-1.0,2,94.64467
-1.0,1,94.646159
-1.0,2,94.651935
1.0,2,94.654488
-1.0,1,94.65649
-1.0,1,94.667706
-1.0,1,94.669605
1.0,1,94.6712
-1.0,1,94.67222
1.0,2,94.678891
1.0,2,94.681784
-1.0,1,94.685984
-1.0,1,94.68756
0.0,1,94.689455
-1.0,1,94.690953
1.0,1,94.695333
1.0,1,94.696726
0.0,3,94.703959
-1.0,3,94.707877
0.0,4,94.716121
1.0,3,94.722772
-1.0,1,94.724178
1.0,4,94.733638
-1.0,1,94.737919
1.0,1,94.739215
1.0,1,94.740619
1.0,2,94.746502
-1.0,1,94.747976
-1.0,1,94.749315
-1.0,1,94.750267
1.0,1,94.754604
-1.0,1,94.756241
1.0,2,94.759036
-1.0,2,94.76976
1.0,1,94.771101
1.0,3,94.779984
1.0,1,94.781524
1.0,2,94.787804
1.0,2,94.790741
1.0,2,94.795918
-1.0,1,94.797379
0.0,3,94.80395
-1.0,2,94.807964
0.0,2,94.814043
0.0,2,94.817393
1.0,1,94.819088
1.0,1,94.823451
-1.0,2,94.826262
1.0,2,94.831741
-1.0,1,94.833394
-1.0,1,94.834762
0.0,1,94.836263
-1.0,1,94.840933
-1.0,1,94.842574
1.0,1,94.843968
1.0,2,94.849189
1.0,2,94.852112
1.0,2,94.857198
1.0,1,94.858447
0.0,1,94.86058
1.0,2,94.866198
-1.0,4,94.880969
1.0,2,94.885237
1.0,1,94.886922
-1.0,2,94.892673
1.0,1,94.89453
-1.0,3,94.901177
1.0,1,94.902547
-1.0,1,94.904298
-1.0,1,94.908851
1.0,2,94.91161
-1.0,3,94.918285
-1.0,2,94.920864
1.0,1,94.925038
1.0,1,94.926779
-1.0,2,94.929622
-1.0,3,94.937867
1.0,2,94.944496
-1.0,1,94.946566
-1.0,2,94.950095
1.0,2,94.957459
1.0,2,94.961321
-1.0,2,94.967832
1.0,1,94.970109
-1.0,1,94.971831
1.0,2,94.986084
-1.0,1,94.988215
-1.0,2,94.995277
-1.0,2,94.999055
-1.0,2,95.005593
0.0,1,95.007262
-1.0,1,95.008806
-1.0,1,95.010531
-1.0,2,95.017217
0.0,1,95.019039
0.0,1,95.020862
-1.0,1,95.025809
1.0,1,95.027557
0.0,2,95.031013
-1.0,2,95.037133
-1.0,1,95.039127
1.0,2,95.046086
1.0,2,95.049484
1.0,2,95.055983
-1.0,1,95.057897
-1.0,1,95.05985
1.0,2,95.065883
1.0,1,95.067701
-1.0,1,95.069382
-1.0,1,95.071162
-1.0,2,95.077863
-1.0,2,95.086894
-1.0,2,95.093931
1.0,2,95.097484
-1.0,1,95.102002
-1.0,1,95.103536
-1.0,1,95.10519
0.0,2,95.111409
-1.0,2,95.114717
0.0,1,95.116458
1.0,3,95.125655
1.0,1,95.127314
0.0,2,95.133751
0.0,1,95.13547
-1.0,1,95.136602
-1.0,2,95.142992
1.0,1,95.1449
1.0,1,95.146941
-1.0,2,95.15326
-1.0,1,95.154649
0.0,1,95.156312
-1.0,4,95.166121
-1.0,2,95.172488
-1.0,1,95.174201
1.0,1,95.175975
1.0,2,95.18234
0.0,2,95.191087
1.0,2,95.19904
1.0,1,95.201051
1.0,2,95.207788
-1.0,3,95.213107
-1.0,2,95.21991
-1.0,1,95.221723
-1.0,1,95.223281
1.0,1,95.227982
1.0,2,95.231406
-1.0,1,95.233375
1.0,1,95.238155
-1.0,1,95.239923
-1.0,1,95.241096
1.0,2,95.24726
-1.0,3,95.252058
-1.0,1,95.25705
-1.0,1,95.258928
1.0,3,95.26693
-1.0,1,95.268472
1.0,1,95.269745
-1.0,1,95.271222
1.0,2,95.277876
-1.0,1,95.279618
0.0,1,95.281151
-1.0,1,95.286692
1.0,2,95.293665
0.0,1,95.295317
1.0,1,95.300799
1.0,1,95.302766
1.0,1,95.304913
1.0,1,95.306959
-1.0,2,95.313359
-1.0,1,95.315274
-1.0,1,95.316919
-1.0,1,95.321795
-1.0,2,95.325416
1.0,3,95.333832
1.0,1,95.335361
-1.0,1,95.337052
1.0,1,95.341749
1.0,1,95.343485
-1.0,1,95.345197
-1.0,2,95.351801
1.0,3,95.356996
1.0,2,95.363148
1.0,2,95.367093
-1.0,1,95.371428
1.0,1,95.3729
-1.0,1,95.374349
1.0,2,95.379346
1.0,2,95.382221
-1.0,1,95.383778
-1.0,1,95.388475
-1.0,1,95.390151
-1.0,1,95.391999
-1.0,2,95.405219
1.0,2,95.409548
1.0,1,95.411386
1.0,1,95.415996
0.0,1,95.417662
1.0,1,95.419497
1.0,1,95.421318
1.0,1,95.425937
-1.0,2,95.429171
1.0,2,95.435324
-1.0,3,95.444326
-1.0,1,95.448881
1.0,2,95.453299
-1.0,1,95.455181
-1.0,1,95.459741
-1.0,1,95.461782
0.0,1,95.463371
1.0,1,95.465301
1.0,1,95.469705
-1.0,1,95.471564
1.0,3,95.479442
-1.0,3,95.484369
1.0,3,95.491999
1.0,1,95.493728
-1.0,1,95.49811
1.0,1,95.503443
-1.0,1,95.505301
-1.0,1,95.506782
1.0,1,95.511832
-1.0,1,95.51351
1.0,2,95.517001
1.0,1,95.521445
0.0,2,95.52481
1.0,1,95.526946
-1.0,1,95.531061
-1.0,1,95.533752
-1.0,2,95.537094
1.0,2,95.543404
0.0,1,95.545102
0.0,3,95.553379
1.0,1,95.555027
1.0,1,95.55668
-1.0,2,95.563031
-1.0,3,95.571396
-1.0,1,95.573052
1.0,2,95.576433
0.0,1,95.581036
-1.0,1,95.582759
1.0,2,95.585851
-1.0,1,95.590584
-1.0,2,95.593513
1.0,3,95.601994
1.0,2,95.610246
-1.0,2,95.617851
1.0,2,95.621477
-1.0,1,95.62609
1.0,2,95.629659
1.0,3,95.637158
1.0,1,95.638951
1.0,3,95.647017
-1.0,1,95.64882
1.0,1,95.650577
0.0,4,95.660874
1.0,1,95.665473
0.0,1,95.667297
1.0,2,95.670481
-1.0,1,95.675336
0.0,3,95.679962
1.0,2,95.686402
1.0,1,95.688022
1.0,1,95.690101
1.0,2,95.695776
0.0,1,95.697535
0.0,1,95.699387
1.0,2,95.705585
-1.0,5,95.725894
-1.0,1,95.727647
-1.0,3,95.735924
-1.0,2,95.741786
1.0,1,95.743554
1.0,1,95.745206
-1.0,1,95.746655
1.0,1,95.75114
1.0,2,95.754294
-1.0,1,95.755876
1.0,3,95.764037
1.0,1,95.765883
-1.0,1,95.770567
-1.0,3,95.776235
1.0,1,95.780868
