#{"t_start": 1734366089.0450938, "env_id": "Blackjack-v1"}
r,l,t
-1.0,2,51.6454
1.0,2,51.653297
-1.0,1,51.655564
1.0,1,51.657404
-1.0,1,51.659123
1.0,1,51.663646
-1.0,1,51.665328
-1.0,1,51.667009
1.0,2,51.673471
1.0,2,51.67708
-1.0,1,51.67872
1.0,1,51.683681
1.0,2,51.687043
1.0,1,51.688723
-1.0,1,51.693462
0.0,1,51.695068
1.0,1,51.696788
-1.0,2,51.703134
1.0,1,51.705013
-1.0,1,51.707282
1.0,2,51.713662
1.0,2,51.71695
1.0,2,51.723455
-1.0,1,51.725269
1.0,2,51.728627
-1.0,1,51.73341
-1.0,1,51.73521
1.0,2,51.738569
-1.0,1,51.7431
1.0,1,51.751176
1.0,2,51.755635
-1.0,2,51.76325
-1.0,2,51.766651
-1.0,1,51.771647
-1.0,1,51.773391
1.0,1,51.775254
-1.0,1,51.776935
0.0,1,51.781466
-1.0,2,51.784893
1.0,1,51.78677
1.0,1,51.791501
-1.0,1,51.793998
1.0,2,51.798578
-1.0,1,51.806931
1.0,2,51.810701
-1.0,1,51.812783
1.0,1,51.817368
1.0,1,51.819273
1.0,1,51.820956
0.0,1,51.822606
-1.0,3,51.830127
-1.0,1,51.831838
1.0,1,51.836544
-1.0,1,51.838213
0.0,2,51.841716
-1.0,1,51.846082
1.0,1,51.847828
-1.0,1,51.849512
-1.0,1,51.856976
-1.0,2,51.864712
-1.0,1,51.866847
-1.0,1,51.868561
0.0,1,51.873121
1.0,2,51.876726
1.0,1,51.87841
-1.0,1,51.884073
1.0,1,51.886082
1.0,1,51.887827
-1.0,1,51.889686
-1.0,2,51.896339
1.0,1,51.898072
1.0,1,51.89989
0.0,1,51.905023
-1.0,1,51.906887
-1.0,2,51.910207
1.0,1,51.914848
0.0,2,51.918248
1.0,2,51.924886
1.0,2,51.92813
-1.0,1,51.929794
-1.0,1,51.938459
-1.0,1,51.940305
1.0,1,51.942102
1.0,1,51.943763
1.0,3,51.952133
1.0,2,51.965143
1.0,1,51.967849
-1.0,1,51.970507
1.0,1,51.973388
-1.0,3,51.981408
1.0,1,51.983222
1.0,4,51.993191
1.0,1,51.998148
1.0,4,52.008409
-1.0,1,52.010457
-1.0,3,52.018863
-1.0,1,52.020437
-1.0,1,52.022122
1.0,3,52.031034
-1.0,2,52.034707
-1.0,1,52.039182
1.0,1,52.041244
1.0,3,52.04972
-1.0,1,52.051637
-1.0,1,52.053943
1.0,2,52.06078
1.0,2,52.071117
-1.0,4,52.083412
-1.0,3,52.09203
1.0,3,52.100337
1.0,2,52.103833
-1.0,2,52.110428
-1.0,1,52.112302
1.0,3,52.120755
1.0,1,52.122723
1.0,1,52.124651
1.0,1,52.126677
-1.0,1,52.131515
-1.0,2,52.135579
1.0,1,52.13769
1.0,1,52.142795
-1.0,1,52.145441
-1.0,1,52.147387
-1.0,2,52.153796
1.0,2,52.157541
1.0,2,52.163916
-1.0,1,52.165646
-1.0,1,52.167425
0.0,2,52.179117
-1.0,1,52.180958
1.0,1,52.182676
1.0,1,52.184072
-1.0,1,52.188641
1.0,1,52.190629
1.0,1,52.192534
0.0,2,52.198608
-1.0,1,52.200479
0.0,1,52.202335
-1.0,1,52.204147
1.0,2,52.210801
1.0,1,52.212563
-1.0,2,52.218872
-1.0,2,52.222548
1.0,1,52.224623
-1.0,3,52.233129
-1.0,2,52.239973
1.0,2,52.243428
1.0,3,52.251823
0.0,5,52.263735
1.0,1,52.265401
0.0,1,52.269826
1.0,1,52.271487
-1.0,1,52.273138
1.0,1,52.27977
-1.0,2,52.286701
1.0,2,52.290936
0.0,2,52.297481
-1.0,1,52.299711
1.0,2,52.30635
1.0,1,52.308146
1.0,1,52.309939
1.0,1,52.312311
-1.0,1,52.316706
1.0,2,52.320159
1.0,1,52.3224
1.0,1,52.327217
1.0,1,52.329233
-1.0,1,52.331095
-1.0,1,52.332901
1.0,1,52.337741
1.0,1,52.339586
1.0,2,52.343066
-1.0,1,52.347781
1.0,2,52.351045
1.0,2,52.357766
-1.0,1,52.359551
1.0,1,52.361677
1.0,2,52.368587
-1.0,2,52.372112
1.0,1,52.374002
-1.0,2,52.385131
-1.0,1,52.387084
-1.0,3,52.396192
1.0,2,52.400506
1.0,1,52.405807
1.0,1,52.407734
1.0,2,52.41122
-1.0,1,52.416017
1.0,1,52.41785
-1.0,2,52.421322
-1.0,1,52.426119
-1.0,2,52.429687
-1.0,1,52.431568
-1.0,1,52.436141
-1.0,1,52.43781
-1.0,1,52.439407
-1.0,1,52.441045
1.0,1,52.445617
1.0,2,52.449464
-1.0,1,52.45277
-1.0,1,52.457913
-1.0,2,52.461397
1.0,2,52.468243
1.0,1,52.470047
1.0,1,52.471934
-1.0,2,52.478269
0.0,1,52.48012
-1.0,1,52.481809
-1.0,2,52.494838
-1.0,2,52.498421
1.0,2,52.505488
-1.0,3,52.510896
-1.0,1,52.515887
1.0,2,52.519372
-1.0,2,52.525671
-1.0,1,52.527946
-1.0,2,52.531477
1.0,2,52.538383
-1.0,1,52.539976
-1.0,1,52.54168
1.0,2,52.547896
-1.0,1,52.549216
-1.0,3,52.556867
1.0,1,52.558611
1.0,3,52.567864
-1.0,1,52.569785
1.0,1,52.571659
1.0,2,52.578403
-1.0,3,52.585972
1.0,1,52.587725
1.0,2,52.596955
1.0,1,52.602012
0.0,2,52.605861
-1.0,4,52.615932
-1.0,1,52.617587
-1.0,2,52.623564
-1.0,2,52.626761
1.0,1,52.631612
-1.0,1,52.633236
-1.0,1,52.634933
1.0,1,52.636674
1.0,1,52.641413
1.0,1,52.643117
-1.0,2,52.646911
0.0,2,52.653068
1.0,1,52.654738
-1.0,1,52.656823
1.0,2,52.663021
-1.0,1,52.664889
-1.0,1,52.666631
-1.0,1,52.671081
-1.0,1,52.672918
1.0,1,52.674538
-1.0,1,52.676396
0.0,1,52.680997
1.0,2,52.6841
-1.0,1,52.68559
-1.0,1,52.690169
-1.0,1,52.691799
-1.0,1,52.693607
-1.0,3,52.707159
-1.0,2,52.712083
-1.0,1,52.71946
-1.0,1,52.721195
1.0,2,52.725119
1.0,3,52.733961
1.0,2,52.740515
0.0,1,52.742378
1.0,1,52.744178
0.0,1,52.745967
-1.0,1,52.750572
-1.0,1,52.752562
1.0,1,52.754566
1.0,2,52.760858
1.0,2,52.764123
1.0,1,52.766061
-1.0,1,52.770487
-1.0,1,52.772393
-1.0,1,52.774183
-1.0,1,52.775892
-1.0,1,52.780283
0.0,1,52.782087
1.0,1,52.783764
-1.0,1,52.785213
1.0,2,52.791352
1.0,1,52.793096
1.0,2,52.798709
1.0,1,52.80463
-1.0,2,52.807997
1.0,1,52.813018
1.0,1,52.815891
1.0,2,52.819457
-1.0,1,52.824493
-1.0,1,52.826041
-1.0,2,52.829605
-1.0,2,52.835634
1.0,1,52.837309
0.0,1,52.838641
-1.0,2,52.845371
1.0,1,52.847427
-1.0,2,52.853823
-1.0,1,52.855865
-1.0,1,52.85742
0.0,1,52.859078
1.0,1,52.863635
1.0,2,52.867385
0.0,1,52.869403
-1.0,2,52.875774
-1.0,1,52.877626
1.0,2,52.883682
-1.0,1,52.885253
-1.0,1,52.886932
1.0,2,52.894243
-1.0,2,52.897123
1.0,3,52.907644
-1.0,1,52.909468
-1.0,1,52.911418
-1.0,1,52.915829
1.0,2,52.918796
0.0,1,52.920688
1.0,1,52.925667
1.0,2,52.929246
1.0,1,52.930974
0.0,1,52.935973
-1.0,1,52.937596
-1.0,2,52.941155
1.0,2,52.947906
1.0,2,52.951596
1.0,1,52.956895
-1.0,3,52.962099
-1.0,1,52.966852
-1.0,1,52.968656
1.0,1,52.970374
1.0,1,52.972639
1.0,3,52.980743
-1.0,2,52.986462
-1.0,2,52.990197
-1.0,1,52.991913
1.0,1,52.996088
1.0,1,52.998024
1.0,1,52.999693
0.0,2,53.006527
-1.0,1,53.013584
1.0,2,53.017501
0.0,1,53.023373
-1.0,1,53.025546
-1.0,2,53.02907
1.0,1,53.033864
1.0,1,53.035715
-1.0,2,53.039124
0.0,2,53.045284
1.0,1,53.047
-1.0,1,53.048687
1.0,1,53.053182
-1.0,1,53.055094
0.0,2,53.059138
-1.0,2,53.065786
1.0,2,53.069239
-1.0,1,53.073633
1.0,3,53.07885
1.0,1,53.083507
-1.0,1,53.085428
-1.0,2,53.089212
1.0,2,53.095903
0.0,1,53.097857
1.0,2,53.104044
0.0,1,53.10584
1.0,1,53.107633
1.0,1,53.109268
1.0,1,53.118723
-1.0,1,53.12078
-1.0,2,53.125271
1.0,1,53.13017
-1.0,2,53.133971
-1.0,2,53.140777
-1.0,1,53.14302
1.0,1,53.144892
1.0,1,53.146595
1.0,1,53.151435
1.0,1,53.153107
0.0,2,53.156445
-1.0,3,53.164853
-1.0,2,53.170942
-1.0,1,53.172716
-1.0,2,53.176078
1.0,1,53.180551
1.0,1,53.182293
1.0,1,53.183851
1.0,2,53.190268
-1.0,1,53.191875
1.0,1,53.193481
-1.0,2,53.199944
-1.0,1,53.201526
0.0,1,53.203416
1.0,3,53.211519
-1.0,1,53.213177
-1.0,1,53.214463
1.0,1,53.225039
-1.0,2,53.229323
1.0,1,53.231321
1.0,2,53.237217
-1.0,2,53.240474
-1.0,1,53.245026
-1.0,1,53.246812
-1.0,1,53.248491
-1.0,2,53.254484
-1.0,1,53.256263
0.0,1,53.257917
1.0,1,53.259732
-1.0,1,53.264302
-1.0,2,53.267698
-1.0,2,53.27384
1.0,1,53.275629
1.0,2,53.278854
1.0,2,53.285016
-1.0,1,53.286707
-1.0,1,53.28861
-1.0,1,53.292943
1.0,2,53.296407
-1.0,1,53.29859
1.0,1,53.30341
1.0,1,53.305065
1.0,1,53.307165
1.0,1,53.308967
-1.0,1,53.31345
0.0,1,53.315312
-1.0,1,53.317177
-1.0,1,53.318907
1.0,1,53.328478
-1.0,2,53.332939
-1.0,1,53.335472
-1.0,1,53.340268
-1.0,2,53.344026
-1.0,2,53.350202
1.0,1,53.351723
1.0,1,53.353379
1.0,2,53.359426
1.0,1,53.361313
1.0,1,53.363041
1.0,1,53.364854
-1.0,1,53.369397
-1.0,1,53.371078
-1.0,1,53.372738
-1.0,1,53.374696
-1.0,3,53.383391
-1.0,2,53.389419
0.0,1,53.39118
1.0,2,53.394878
1.0,1,53.39962
1.0,2,53.403285
-1.0,1,53.404872
1.0,2,53.411436
1.0,2,53.414524
-1.0,1,53.418655
1.0,1,53.420285
-1.0,2,53.423541
1.0,2,53.435574
1.0,1,53.437593
-1.0,3,53.44721
0.0,3,53.45559
1.0,1,53.457266
1.0,1,53.459088
1.0,1,53.460822
1.0,1,53.465602
-1.0,1,53.467932
1.0,1,53.469211
1.0,1,53.470835
-1.0,1,53.475624
-1.0,2,53.479282
1.0,5,53.4915
-1.0,1,53.496472
1.0,2,53.500768
0.0,2,53.506684
-1.0,1,53.508478
-1.0,1,53.510184
1.0,1,53.511889
1.0,1,53.516873
1.0,1,53.518792
-1.0,2,53.522546
-1.0,1,53.527176
-1.0,1,53.529094
1.0,4,53.546029
-1.0,1,53.547568
-1.0,3,53.556892
-1.0,1,53.558662
1.0,3,53.567077
-1.0,2,53.570558
-1.0,3,53.57874
-1.0,2,53.585284
-1.0,1,53.586667
-1.0,2,53.590392
-1.0,1,53.595155
0.0,1,53.596971
-1.0,1,53.599063
1.0,1,53.600743
-1.0,3,53.60903
1.0,2,53.615559
-1.0,2,53.619014
0.0,1,53.620809
-1.0,2,53.627288
1.0,2,53.631429
1.0,1,53.636312
1.0,1,53.641982
0.0,1,53.644017
-1.0,2,53.651063
1.0,2,53.654784
1.0,2,53.661475
0.0,2,53.664833
1.0,1,53.666432
1.0,1,53.671355
1.0,1,53.673124
-1.0,1,53.675078
1.0,1,53.676702
1.0,2,53.683079
-1.0,2,53.686503
-1.0,1,53.691431
1.0,1,53.693119
-1.0,2,53.697101
-1.0,2,53.703942
1.0,1,53.705375
0.0,2,53.712057
-1.0,1,53.713849
1.0,2,53.718191
1.0,1,53.722935
-1.0,1,53.72423
1.0,1,53.725979
0.0,2,53.732257
-1.0,1,53.733924
-1.0,1,53.735559
-1.0,1,53.737147
-1.0,1,53.747486
1.0,3,53.753479
1.0,1,53.759097
1.0,2,53.762607
1.0,2,53.769288
-1.0,1,53.770911
1.0,3,53.779385
-1.0,1,53.781381
-1.0,1,53.783376
1.0,1,53.785139
1.0,2,53.791972
-1.0,2,53.795339
-1.0,1,53.799429
1.0,1,53.80189
-1.0,1,53.803401
1.0,1,53.804838
-1.0,1,53.810051
-1.0,4,53.819688
-1.0,1,53.821389
1.0,1,53.823026
1.0,2,53.829635
1.0,2,53.832804
-1.0,3,53.840991
1.0,1,53.842989
-1.0,1,53.844632
-1.0,2,53.85664
1.0,1,53.858784
-1.0,1,53.860743
1.0,3,53.869362
1.0,3,53.877806
1.0,2,53.881416
0.0,3,53.889845
-1.0,1,53.891574
-1.0,1,53.896096
1.0,2,53.899336
-1.0,1,53.901088
-1.0,1,53.907456
1.0,3,53.912963
-1.0,2,53.919536
1.0,2,53.922821
1.0,1,53.927591
1.0,3,53.932837
-1.0,1,53.937583
1.0,1,53.939362
1.0,1,53.940927
-1.0,2,53.947592
-1.0,2,53.950672
-1.0,2,53.96087
1.0,1,53.962667
1.0,2,53.966847
-1.0,1,53.971584
1.0,2,53.975176
-1.0,2,53.981798
-1.0,1,53.983576
1.0,1,53.985126
-1.0,2,53.991698
1.0,1,53.993519
0.0,1,53.995124
1.0,2,54.001556
-1.0,2,54.005223
1.0,1,54.006814
-1.0,2,54.013419
-1.0,2,54.016669
-1.0,1,54.020955
-1.0,3,54.026126
0.0,1,54.030471
1.0,1,54.031621
-1.0,1,54.033246
-1.0,2,54.039372
0.0,3,54.045344
-1.0,3,54.053435
1.0,2,54.06556
-1.0,1,54.067589
-1.0,1,54.069593
-1.0,1,54.071089
-1.0,1,54.075394
1.0,2,54.078938
-1.0,1,54.080162
1.0,1,54.084592
0.0,1,54.086214
-1.0,1,54.087881
1.0,2,54.094032
1.0,1,54.095679
1.0,2,54.099
1.0,1,54.10357
-1.0,1,54.105268
-1.0,1,54.106982
1.0,1,54.108629
-1.0,1,54.11339
-1.0,2,54.116866
1.0,2,54.124168
1.0,1,54.126836
1.0,2,54.130391
-1.0,1,54.135199
1.0,1,54.137129
1.0,2,54.141149
-1.0,1,54.146175
-1.0,1,54.148114
-1.0,1,54.15019
-1.0,1,54.15221
1.0,1,54.157347
0.0,1,54.159114
-1.0,1,54.161222
-1.0,3,54.173203
-1.0,2,54.177079
1.0,1,54.18185
-1.0,3,54.187199
1.0,3,54.195585
-1.0,2,54.202252
1.0,2,54.205678
1.0,1,54.207219
-1.0,1,54.212591
0.0,4,54.221728
1.0,1,54.223529
1.0,2,54.226579
0.0,1,54.231044
1.0,1,54.233021
-1.0,2,54.236815
-1.0,3,54.24514
0.0,2,54.252175
0.0,1,54.253827
-1.0,1,54.255781
-1.0,1,54.257368
1.0,2,54.263845
-1.0,1,54.265613
1.0,2,54.277413
1.0,3,54.283018
-1.0,3,54.291422
1.0,2,54.298576
1.0,1,54.300344
1.0,1,54.302553
-1.0,1,54.30395
1.0,3,54.312476
1.0,2,54.318998
1.0,1,54.321136
-1.0,1,54.322938
-1.0,1,54.324993
-1.0,2,54.331815
-1.0,3,54.340385
-1.0,1,54.34209
-1.0,1,54.343957
0.0,2,54.350345
-1.0,1,54.352085
-1.0,1,54.353683
-1.0,1,54.355438
-1.0,1,54.360007
1.0,1,54.361795
-1.0,2,54.36506
-1.0,2,54.37646
-1.0,2,54.380952
1.0,1,54.386943
-1.0,1,54.389148
-1.0,1,54.390818
0.0,1,54.39262
-1.0,1,54.397859
0.0,1,54.39986
-1.0,1,54.401825
1.0,1,54.40379
-1.0,2,54.410085
1.0,1,54.412224
-1.0,2,54.419068
1.0,1,54.420993
1.0,1,54.42283
1.0,1,54.424582
1.0,1,54.429804
1.0,1,54.431568
0.0,1,54.433157
-1.0,2,54.439847
-1.0,1,54.441058
-1.0,2,54.444384
0.0,1,54.449544
-1.0,2,54.452878
1.0,2,54.458845
1.0,1,54.461427
1.0,2,54.465182
1.0,1,54.470136
1.0,1,54.471909
0.0,2,54.475172
1.0,1,54.486426
1.0,1,54.488675
-1.0,2,54.493644
-1.0,4,54.503442
-1.0,1,54.508307
-1.0,2,54.51197
1.0,3,54.520163
1.0,2,54.523621
1.0,1,54.528628
1.0,2,54.531963
1.0,3,54.539713
-1.0,1,54.541478
-1.0,2,54.548297
-1.0,1,54.549828
-1.0,1,54.551519
1.0,2,54.558242
-1.0,1,54.560172
1.0,1,54.561595
-1.0,1,54.563482
-1.0,1,54.568043
-1.0,1,54.569596
-1.0,2,54.572883
-1.0,1,54.57744
1.0,2,54.581079
1.0,1,54.588964
-1.0,1,54.595016
-1.0,2,54.598303
1.0,1,54.599987
-1.0,1,54.604697
-1.0,1,54.606341
-1.0,1,54.607892
-1.0,2,54.614263
0.0,1,54.615787
-1.0,2,54.619304
-1.0,1,54.62386
-1.0,2,54.62713
1.0,2,54.634044
-1.0,2,54.637411
-1.0,2,54.643079
-1.0,1,54.645208
1.0,2,54.648594
-1.0,2,54.654861
1.0,1,54.656524
-1.0,1,54.658113
-1.0,1,54.662814
0.0,2,54.666647
1.0,1,54.668468
0.0,2,54.674753
-1.0,2,54.678467
1.0,3,54.686974
-1.0,1,54.694481
-1.0,1,54.699056
-1.0,1,54.700876
1.0,1,54.702682
-1.0,1,54.70443
1.0,1,54.708559
0.0,1,54.71036
1.0,2,54.714595
1.0,1,54.719203
1.0,1,54.721109
1.0,1,54.72292
0.0,1,54.724363
-1.0,1,54.729308
1.0,1,54.731355
1.0,1,54.733073
-1.0,1,54.734924
-1.0,2,54.7417
0.0,2,54.745088
-1.0,3,54.753054
-1.0,1,54.754837
1.0,1,54.759583
-1.0,1,54.761448
-1.0,1,54.76264
-1.0,1,54.764551
-1.0,2,54.771053
1.0,2,54.774259
-1.0,1,54.779141
1.0,1,54.780981
-1.0,1,54.782648
-1.0,2,54.789005
1.0,1,54.791433
-1.0,1,54.793355
1.0,1,54.800798
1.0,1,54.8062
1.0,1,54.807959
-1.0,2,54.812169
-1.0,2,54.818894
0.0,1,54.820521
-1.0,1,54.8225
1.0,2,54.830092
0.0,2,54.836217
-1.0,1,54.841081
-1.0,1,54.842767
-1.0,2,54.846851
0.0,2,54.855166
-1.0,2,54.858858
0.0,3,54.867109
-1.0,1,54.868715
-1.0,1,54.8732
-1.0,1,54.874909
-1.0,1,54.876641
-1.0,1,54.878472
-1.0,2,54.885243
-1.0,1,54.88692
-1.0,3,54.898677
1.0,3,54.912174
1.0,2,54.915656
1.0,2,54.922031
1.0,1,54.923604
-1.0,3,54.936035
0.0,1,54.937958
-1.0,2,54.941813
1.0,1,54.94627
0.0,2,54.949825
1.0,1,54.951191
-1.0,1,54.956042
1.0,2,54.959124
-1.0,1,54.960868
1.0,2,54.96756
1.0,1,54.969338
1.0,1,54.9718
1.0,3,54.980166
1.0,1,54.981965
-1.0,1,54.986096
1.0,1,54.987425
-1.0,2,54.990712
-1.0,1,54.99517
1.0,2,54.998691
1.0,1,55.000378
-1.0,1,55.008585
1.0,2,55.012078
1.0,1,55.014096
-1.0,2,55.020834
-1.0,1,55.022552
-1.0,1,55.024246
1.0,1,55.028235
1.0,2,55.031626
1.0,1,55.033254
1.0,2,55.039428
1.0,1,55.041272
1.0,2,55.047403
1.0,1,55.04918
1.0,2,55.053265
-1.0,3,55.061134
-1.0,1,55.062922
-1.0,1,55.067453
-1.0,2,55.071038
1.0,3,55.079107
1.0,1,55.080984
1.0,2,55.087312
-1.0,2,55.091366
-1.0,2,55.097837
1.0,3,55.103509
-1.0,2,55.113601
1.0,2,55.117583
1.0,1,55.122484
0.0,1,55.124015
-1.0,1,55.125557
-1.0,2,55.132308
0.0,2,55.136546
-1.0,2,55.143004
1.0,2,55.146532
-1.0,1,55.148478
1.0,3,55.156585
1.0,1,55.158176
1.0,1,55.162959
-1.0,2,55.16664
-1.0,2,55.172401
0.0,1,55.174187
1.0,1,55.176033
-1.0,4,55.185483
1.0,2,55.192
-1.0,2,55.195657
-1.0,1,55.197281
1.0,1,55.201773
1.0,1,55.20343
-1.0,2,55.206807
-1.0,2,55.218523
-1.0,1,55.220849
-1.0,3,55.233264
1.0,1,55.235448
-1.0,1,55.237246
-1.0,1,55.241599
1.0,2,55.245123
1.0,3,55.252857
-1.0,1,55.254767
0.0,1,55.25653
-1.0,2,55.262902
0.0,3,55.270894
1.0,1,55.272597
1.0,2,55.276177
-1.0,1,55.280452
1.0,1,55.282243
-1.0,1,55.283977
1.0,1,55.28555
-1.0,1,55.29003
-1.0,2,55.293566
1.0,2,55.300398
1.0,1,55.302015
-1.0,1,55.30367
1.0,1,55.305515
-1.0,1,55.31007
1.0,2,55.31315
1.0,3,55.326482
1.0,1,55.328792
1.0,2,55.336003
1.0,1,55.33776
-1.0,1,55.339522
-1.0,1,55.341155
-1.0,3,55.349587
-1.0,1,55.351205
-1.0,2,55.35835
1.0,2,55.361897
-1.0,3,55.370117
-1.0,1,55.371413
1.0,1,55.376193
-1.0,1,55.37791
0.0,1,55.380228
-1.0,1,55.381836
-1.0,1,55.386506
1.0,2,55.389699
0.0,1,55.391109
1.0,3,55.398326
-1.0,2,55.404187
1.0,1,55.405687
1.0,2,55.408835
-1.0,1,55.413205
-1.0,1,55.414911
0.0,2,55.418212
1.0,4,55.433446
1.0,2,55.44055
1.0,1,55.44232
1.0,1,55.444041
1.0,1,55.448962
-1.0,1,55.450994
1.0,1,55.452718
0.0,2,55.459812
-1.0,1,55.462194
-1.0,1,55.464021
-1.0,1,55.465745
0.0,1,55.47058
-1.0,1,55.472262
1.0,1,55.474062
-1.0,1,55.475702
-1.0,2,55.482176
-1.0,1,55.483801
1.0,1,55.485344
-1.0,1,55.489861
0.0,1,55.491361
-1.0,3,55.498904
-1.0,1,55.502468
-1.0,1,55.504415
-1.0,1,55.506052
1.0,1,55.510806
1.0,1,55.512789
1.0,1,55.514695
-1.0,1,55.516344
1.0,2,55.522738
-1.0,3,55.536419
-1.0,1,55.538543
1.0,1,55.541091
-1.0,1,55.543321
-1.0,2,55.552207
-1.0,2,55.555905
-1.0,1,55.560992
-1.0,1,55.562864
1.0,1,55.564634
0.0,2,55.571168
-1.0,1,55.57268
1.0,2,55.576033
0.0,1,55.580688
1.0,2,55.584017
-1.0,1,55.585811
1.0,2,55.592669
0.0,5,55.604524
-1.0,1,55.606409
1.0,1,55.612883
1.0,1,55.614319
1.0,1,55.616163
1.0,1,55.617911
-1.0,2,55.624455
-1.0,3,55.633286
-1.0,2,55.643787
-1.0,2,55.652435
-1.0,1,55.654374
-1.0,1,55.656142
-1.0,2,55.663321
-1.0,1,55.665147
-1.0,2,55.668577
0.0,1,55.673647
1.0,2,55.677175
1.0,1,55.678961
-1.0,1,55.683768
-1.0,1,55.685446
-1.0,1,55.68712
-1.0,2,55.693457
1.0,2,55.696854
-1.0,1,55.698749
-1.0,2,55.705079
0.0,2,55.708508
-1.0,1,55.71379
-1.0,1,55.715777
-1.0,3,55.724603
1.0,1,55.726367
0.0,1,55.727879
1.0,1,55.729842
1.0,2,55.736089
1.0,3,55.750073
1.0,1,55.752285
-1.0,2,55.756512
1.0,3,55.76551
-1.0,1,55.767461
-1.0,3,55.775554
1.0,2,55.781755
-1.0,2,55.784961
0.0,3,55.793406
1.0,1,55.795215
-1.0,3,55.804083
-1.0,1,55.805507
1.0,1,55.807131
-1.0,2,55.81355
1.0,1,55.815307
1.0,3,55.823514
-1.0,1,55.825153
-1.0,2,55.831461
-1.0,1,55.833383
-1.0,1,55.835334
1.0,1,55.837081
-1.0,1,55.841843
-1.0,4,55.855561
1.0,2,55.859542
1.0,1,55.861412
1.0,2,55.867865
-1.0,1,55.869366
-1.0,1,55.87115
-1.0,1,55.875806
1.0,4,55.886363
-1.0,1,55.888256
-1.0,2,55.891801
-1.0,1,55.896342
0.0,2,55.899831
1.0,3,55.908406
1.0,2,55.911913
-1.0,3,55.919943
0.0,1,55.921603
-1.0,1,55.92615
1.0,3,55.931161
1.0,1,55.935323
1.0,1,55.937132
1.0,1,55.938761
1.0,2,55.944707
-1.0,2,55.948037
-1.0,1,55.949924
0.0,3,55.963477
-1.0,1,55.966405
0.0,1,55.971076
0.0,3,55.975788
-1.0,1,55.979853
1.0,2,55.982614
1.0,1,55.984363
-1.0,2,55.990067
-1.0,1,55.991344
-1.0,1,55.993063
-1.0,3,56.000655
1.0,2,56.006735
-1.0,2,56.010363
1.0,3,56.018655
-1.0,2,56.022256
-1.0,2,56.029385
-1.0,1,56.032275
1.0,3,56.041629
-1.0,1,56.044192
1.0,2,56.050416
1.0,2,56.053906
0.0,2,56.068983
1.0,2,56.072821
0.0,3,56.081191
-1.0,1,56.083304
-1.0,1,56.085009
-1.0,1,56.089459
-1.0,1,56.0911
-1.0,2,56.09474
1.0,2,56.100442
-1.0,1,56.102205
1.0,2,56.107924
1.0,1,56.109302
1.0,3,56.116956
-1.0,1,56.118813
-1.0,1,56.120365
1.0,1,56.122251
1.0,1,56.126752
1.0,2,56.131248
-1.0,1,56.133074
-1.0,1,56.137177
1.0,2,56.140676
-1.0,3,56.148519
1.0,1,56.150403
0.0,1,56.152002
-1.0,1,56.156615
-1.0,2,56.159935
1.0,1,56.167338
0.0,3,56.17615
1.0,1,56.178034
-1.0,1,56.182409
1.0,3,56.18796
0.0,1,56.192088
-1.0,1,56.193986
-1.0,1,56.195761
-1.0,1,56.197627
-1.0,2,56.203972
1.0,2,56.207627
0.0,1,56.212426
1.0,2,56.215486
-1.0,1,56.21722
0.0,1,56.221039
1.0,1,56.222737
-1.0,1,56.224634
1.0,2,56.230308
0.0,2,56.234047
1.0,1,56.235725
0.0,1,56.239779
1.0,1,56.24142
-1.0,2,56.245246
-1.0,1,56.249019
0.0,3,56.254597
-1.0,1,56.258991
-1.0,1,56.260979
-1.0,1,56.262637
1.0,2,56.274832
-1.0,1,56.277161
-1.0,1,56.279355
-1.0,2,56.286377
-1.0,2,56.290067
1.0,1,56.292356
-1.0,1,56.296801
1.0,2,56.3006
-1.0,3,56.308228
-1.0,1,56.310009
-1.0,1,56.311684
-1.0,1,56.316339
-1.0,2,56.319916
1.0,1,56.321711
-1.0,2,56.327267
0.0,2,56.330486
-1.0,1,56.33449
1.0,3,56.339644
-1.0,1,56.344179
-1.0,1,56.345639
-1.0,1,56.347353
1.0,2,56.353181
-1.0,1,56.355176
-1.0,1,56.357057
1.0,2,56.363042
-1.0,1,56.364997
-1.0,3,56.379129
-1.0,2,56.383346
-1.0,2,56.389706
1.0,3,56.395216
-1.0,1,56.399291
-1.0,1,56.401228
0.0,2,56.404109
1.0,1,56.408415
1.0,1,56.41035
-1.0,1,56.41188
-1.0,1,56.414019
0.0,1,56.418321
1.0,4,56.427377
-1.0,1,56.429035
-1.0,1,56.430559
1.0,2,56.436413
-1.0,1,56.438279
-1.0,1,56.439799
-1.0,2,56.446109
-1.0,2,56.450287
1.0,2,56.455948
-1.0,3,56.46126
-1.0,2,56.467584
-1.0,1,56.46958
-1.0,4,56.483461
-1.0,1,56.485347
-1.0,1,56.490593
-1.0,1,56.492797
-1.0,2,56.496373
-1.0,2,56.502598
1.0,2,56.505894
-1.0,1,56.510242
-1.0,2,56.513861
1.0,3,56.521823
-1.0,2,56.524781
-1.0,2,56.530812
-1.0,1,56.532146
-1.0,1,56.533764
1.0,1,56.537832
-1.0,2,56.541444
-1.0,3,56.549486
-1.0,1,56.550741
-1.0,1,56.552149
-1.0,1,56.556535
1.0,1,56.55834
1.0,1,56.559889
-1.0,1,56.561548
-1.0,1,56.565622
1.0,1,56.567177
1.0,4,56.577132
0.0,4,56.59167
0.0,2,56.59578
