#{"t_start": 1734366089.124414, "env_id": "Blackjack-v1"}
r,l,t
-1.0,1,62.564234
-1.0,2,62.574298
-1.0,2,62.578167
1.0,2,62.584519
-1.0,2,62.587845
-1.0,3,62.59605
1.0,1,62.597854
0.0,3,62.605721
-1.0,1,62.607734
0.0,4,62.618626
1.0,1,62.620366
-1.0,1,62.624947
1.0,1,62.626859
1.0,4,62.636009
-1.0,1,62.637679
-1.0,2,62.643496
1.0,1,62.645304
1.0,1,62.647139
-1.0,1,62.648541
-1.0,1,62.65314
-1.0,1,62.655059
1.0,1,62.656609
1.0,2,62.66369
-1.0,1,62.66558
-1.0,1,62.667556
-1.0,1,62.675618
1.0,2,62.682994
-1.0,1,62.684902
-1.0,1,62.6869
-1.0,2,62.693641
-1.0,2,62.697523
-1.0,2,62.703848
1.0,3,62.711834
1.0,2,62.715239
1.0,2,62.721525
1.0,2,62.725117
-1.0,2,62.731448
-1.0,1,62.735113
-1.0,1,62.737213
0.0,1,62.738933
1.0,2,62.745126
-1.0,1,62.746652
0.0,1,62.748378
-1.0,1,62.753046
1.0,2,62.756679
-1.0,1,62.758256
1.0,2,62.764766
1.0,3,62.772837
-1.0,1,62.779981
-1.0,1,62.7823
1.0,1,62.784117
1.0,2,62.792559
1.0,3,62.800712
-1.0,1,62.802483
-1.0,1,62.804029
1.0,2,62.811006
-1.0,2,62.814344
0.0,1,62.815903
-1.0,3,62.823951
-1.0,1,62.825506
-1.0,2,62.831991
1.0,1,62.833883
-1.0,2,62.840696
-1.0,2,62.844306
0.0,1,62.845899
-1.0,2,62.852523
-1.0,1,62.854368
1.0,1,62.855613
-1.0,1,62.860548
-1.0,2,62.864355
1.0,1,62.86591
-1.0,1,62.870391
-1.0,3,62.875032
1.0,2,62.886928
1.0,1,62.888959
-1.0,1,62.891258
-1.0,1,62.8964
-1.0,1,62.898319
-1.0,1,62.900185
1.0,1,62.901793
-1.0,2,62.907876
-1.0,2,62.911157
1.0,2,62.917515
1.0,1,62.919976
-1.0,2,62.932662
1.0,2,62.939917
1.0,3,62.949065
1.0,2,62.95271
1.0,1,62.958151
-1.0,3,62.963053
1.0,2,62.969614
1.0,3,62.978221
0.0,2,62.98157
-1.0,1,62.98326
1.0,2,62.993987
1.0,1,62.996071
-1.0,1,62.998093
-1.0,3,63.007041
-1.0,2,63.013205
-1.0,2,63.01624
-1.0,2,63.022367
-1.0,2,63.025499
0.0,1,63.027311
1.0,1,63.032451
-1.0,1,63.034254
-1.0,1,63.035945
1.0,1,63.038187
-1.0,3,63.045867
-1.0,2,63.052349
-1.0,1,63.054242
1.0,1,63.056209
-1.0,1,63.057833
-1.0,1,63.062827
-1.0,4,63.072737
1.0,1,63.074624
1.0,3,63.082859
-1.0,1,63.084657
1.0,3,63.096404
1.0,1,63.098206
0.0,1,63.099919
-1.0,1,63.10164
-1.0,1,63.106797
-1.0,2,63.110025
-1.0,2,63.116845
1.0,4,63.126889
-1.0,2,63.130305
-1.0,2,63.13703
-1.0,2,63.140566
1.0,1,63.142379
1.0,1,63.147192
0.0,2,63.150731
1.0,1,63.152541
1.0,2,63.158891
-1.0,1,63.160475
-1.0,2,63.167426
-1.0,1,63.169249
1.0,1,63.170953
1.0,4,63.17993
-1.0,1,63.181795
0.0,3,63.189788
-1.0,1,63.191392
0.0,3,63.206365
1.0,1,63.208556
1.0,1,63.214277
-1.0,3,63.220397
1.0,1,63.225615
1.0,1,63.227776
1.0,1,63.22952
-1.0,1,63.231371
1.0,1,63.236051
-1.0,2,63.240102
-1.0,1,63.241398
1.0,1,63.246314
0.0,1,63.248325
1.0,1,63.249966
-1.0,2,63.25828
-1.0,2,63.261685
1.0,2,63.268345
1.0,2,63.272402
1.0,1,63.27459
1.0,1,63.279666
0.0,2,63.283397
-1.0,1,63.284729
0.0,1,63.290384
1.0,1,63.292328
-1.0,1,63.294136
1.0,2,63.306398
-1.0,1,63.30893
-1.0,1,63.310964
1.0,3,63.320389
-1.0,2,63.323473
0.0,1,63.328209
1.0,2,63.332304
1.0,2,63.339483
1.0,1,63.341337
-1.0,1,63.343459
1.0,2,63.350596
1.0,2,63.354285
-1.0,2,63.360512
1.0,2,63.364335
1.0,2,63.370947
1.0,1,63.37293
-1.0,1,63.374822
1.0,2,63.382365
1.0,3,63.388053
1.0,1,63.393086
-1.0,2,63.396299
-1.0,1,63.398263
0.0,2,63.404819
1.0,1,63.409915
1.0,2,63.417174
-1.0,1,63.418918
1.0,2,63.422574
0.0,1,63.427385
-1.0,3,63.432823
1.0,1,63.437069
-1.0,1,63.438646
-1.0,1,63.440366
-1.0,2,63.446352
-1.0,1,63.447961
0.0,2,63.45089
-1.0,2,63.457197
1.0,1,63.459508
0.0,2,63.465957
1.0,1,63.468055
-1.0,2,63.471022
1.0,2,63.477317
1.0,2,63.481216
-1.0,2,63.486955
1.0,2,63.49007
-1.0,1,63.494722
1.0,1,63.496333
1.0,2,63.500011
1.0,1,63.504651
1.0,2,63.507897
-1.0,3,63.519941
-1.0,3,63.528588
-1.0,1,63.530313
1.0,2,63.535125
1.0,1,63.540808
-1.0,1,63.543055
1.0,1,63.544834
1.0,1,63.546605
-1.0,1,63.55129
-1.0,3,63.556725
0.0,3,63.564536
-1.0,2,63.570968
-1.0,2,63.574361
-1.0,1,63.576095
1.0,3,63.583548
1.0,2,63.590332
-1.0,2,63.594164
-1.0,1,63.59585
1.0,2,63.602345
-1.0,1,63.604122
-1.0,2,63.610147
-1.0,1,63.611712
-1.0,2,63.621169
1.0,1,63.627155
-1.0,2,63.630208
-1.0,1,63.632038
-1.0,2,63.638651
-1.0,3,63.64664
-1.0,1,63.648085
-1.0,2,63.651277
1.0,2,63.657926
0.0,1,63.65969
-1.0,3,63.668004
1.0,1,63.669877
1.0,2,63.676042
-1.0,1,63.678025
-1.0,2,63.681566
-1.0,2,63.688019
-1.0,2,63.691373
-1.0,2,63.697621
-1.0,2,63.702542
0.0,1,63.707426
1.0,2,63.711108
1.0,2,63.717421
0.0,1,63.724242
1.0,3,63.734381
1.0,4,63.744749
1.0,2,63.748389
1.0,2,63.754755
1.0,1,63.756544
1.0,2,63.759885
-1.0,2,63.765777
-1.0,3,63.773995
1.0,1,63.775721
1.0,1,63.777379
1.0,2,63.783533
1.0,1,63.785395
-1.0,2,63.789456
1.0,2,63.795871
-1.0,2,63.799276
-1.0,1,63.804737
-1.0,2,63.808552
1.0,1,63.81023
-1.0,1,63.814673
1.0,1,63.816553
-1.0,1,63.818191
1.0,1,63.820142
1.0,1,63.830498
0.0,1,63.832918
1.0,1,63.835221
1.0,2,63.842744
1.0,1,63.844214
-1.0,1,63.84581
-1.0,2,63.851477
-1.0,1,63.853344
1.0,1,63.855017
-1.0,2,63.861688
0.0,1,63.863455
-1.0,2,63.867002
1.0,1,63.871358
0.0,2,63.875458
-1.0,4,63.885252
-1.0,1,63.8874
-1.0,1,63.892112
1.0,3,63.89823
-1.0,1,63.902871
0.0,1,63.904543
-1.0,2,63.907615
-1.0,1,63.912549
1.0,3,63.918095
-1.0,1,63.923221
1.0,3,63.929204
1.0,4,63.947037
-1.0,1,63.951869
1.0,1,63.953669
-1.0,1,63.95515
1.0,1,63.957059
1.0,3,63.96552
1.0,1,63.967291
1.0,2,63.974099
1.0,2,63.977264
-1.0,2,63.984288
1.0,1,63.986336
-1.0,2,63.992579
-1.0,1,63.994521
1.0,3,64.002234
1.0,1,64.003795
-1.0,1,64.005748
1.0,1,64.007399
1.0,2,64.013971
0.0,2,64.017642
-1.0,1,64.022196
1.0,1,64.02423
1.0,2,64.028247
-1.0,1,64.032692
1.0,2,64.040242
-1.0,1,64.042912
-1.0,1,64.048326
1.0,2,64.052417
-1.0,2,64.059254
0.0,2,64.06318
-1.0,1,64.064784
1.0,1,64.069197
-1.0,1,64.070962
1.0,3,64.079145
-1.0,1,64.080311
1.0,2,64.084285
0.0,1,64.089104
-1.0,1,64.091306
0.0,2,64.095024
1.0,1,64.099698
1.0,1,64.101585
-1.0,1,64.103515
1.0,1,64.105582
1.0,3,64.114572
-1.0,3,64.122654
1.0,1,64.124762
1.0,2,64.130586
1.0,2,64.133999
1.0,1,64.134945
-1.0,1,64.139339
-1.0,3,64.150612
1.0,1,64.156168
1.0,1,64.158034
-1.0,1,64.159666
-1.0,2,64.166015
1.0,1,64.167978
1.0,1,64.169637
-1.0,1,64.171214
1.0,1,64.175716
-1.0,1,64.177669
-1.0,3,64.185961
-1.0,1,64.187909
-1.0,1,64.1897
0.0,1,64.191468
1.0,2,64.198266
1.0,2,64.202241
0.0,1,64.207199
-1.0,1,64.209587
1.0,2,64.213183
1.0,1,64.218006
0.0,1,64.21977
-1.0,1,64.221893
1.0,2,64.228484
-1.0,1,64.230199
1.0,1,64.232082
-1.0,1,64.233844
1.0,1,64.238494
-1.0,1,64.240129
1.0,1,64.241903
0.0,2,64.25485
1.0,3,64.262221
1.0,1,64.26692
-1.0,1,64.269037
1.0,1,64.271401
-1.0,1,64.27322
1.0,1,64.278056
1.0,2,64.281634
1.0,2,64.288278
1.0,2,64.292139
0.0,2,64.299301
-1.0,1,64.300756
-1.0,1,64.302783
1.0,2,64.309064
-1.0,1,64.310712
1.0,1,64.312359
-1.0,1,64.314108
-1.0,1,64.318399
-1.0,2,64.321546
1.0,1,64.323069
1.0,2,64.328719
0.0,2,64.331757
1.0,2,64.337816
-1.0,1,64.33974
-1.0,3,64.348524
-1.0,1,64.350444
-1.0,1,64.357928
-1.0,1,64.363834
1.0,1,64.366157
1.0,1,64.367958
1.0,2,64.3744
1.0,3,64.380431
-1.0,2,64.386523
-1.0,2,64.390404
-1.0,1,64.394915
1.0,2,64.398687
-1.0,1,64.40047
1.0,1,64.405168
-1.0,2,64.40873
0.0,2,64.415133
-1.0,1,64.416751
1.0,1,64.41828
-1.0,1,64.419717
-1.0,1,64.424186
-1.0,1,64.426111
-1.0,1,64.427663
-1.0,1,64.429652
1.0,1,64.434425
1.0,1,64.435874
1.0,1,64.438018
-1.0,1,64.439774
-1.0,1,64.44421
1.0,1,64.446324
1.0,2,64.449953
1.0,1,64.455125
-1.0,2,64.465012
1.0,2,64.471677
-1.0,1,64.473691
-1.0,1,64.475687
-1.0,1,64.477955
-1.0,1,64.482636
-1.0,1,64.484531
0.0,2,64.488207
-1.0,1,64.492706
1.0,2,64.496102
-1.0,1,64.497936
-1.0,2,64.504228
1.0,2,64.507977
0.0,1,64.512579
0.0,1,64.514585
1.0,2,64.517696
-1.0,1,64.522195
-1.0,1,64.524024
0.0,1,64.525922
-1.0,2,64.532025
-1.0,1,64.533977
1.0,1,64.535988
1.0,1,64.53809
1.0,1,64.543004
-1.0,1,64.54543
-1.0,1,64.547453
0.0,2,64.553921
0.0,2,64.557383
1.0,2,64.563589
1.0,1,64.569498
1.0,2,64.573354
1.0,2,64.580936
-1.0,1,64.583007
-1.0,2,64.589543
-1.0,2,64.592918
1.0,2,64.598651
-1.0,3,64.602824
-1.0,1,64.6071
1.0,1,64.608954
-1.0,2,64.612364
-1.0,1,64.616643
1.0,2,64.620127
-1.0,1,64.622101
-1.0,1,64.6273
-1.0,1,64.629104
1.0,2,64.632947
-1.0,1,64.637388
-1.0,1,64.639366
-1.0,1,64.641243
1.0,2,64.647569
-1.0,2,64.651334
-1.0,1,64.653138
0.0,2,64.659722
1.0,2,64.663571
-1.0,1,64.668556
1.0,2,64.676652
1.0,2,64.684473
-1.0,1,64.686002
-1.0,3,64.694885
1.0,4,64.705489
-1.0,2,64.709061
-1.0,1,64.711602
-1.0,2,64.71857
-1.0,1,64.720184
1.0,1,64.721813
-1.0,2,64.728677
-1.0,1,64.730724
-1.0,3,64.739217
-1.0,1,64.741114
1.0,3,64.749316
-1.0,1,64.750914
-1.0,3,64.759506
-1.0,1,64.761156
1.0,2,64.767576
-1.0,2,64.77132
0.0,3,64.785181
-1.0,1,64.787457
1.0,2,64.795005
1.0,1,64.79676
1.0,2,64.801306
-1.0,1,64.806278
1.0,2,64.810261
-1.0,1,64.812217
-1.0,2,64.819181
-1.0,1,64.821073
1.0,1,64.822687
1.0,2,64.829664
1.0,1,64.831947
1.0,1,64.833827
1.0,1,64.838185
1.0,3,64.842601
1.0,1,64.846922
1.0,1,64.848387
-1.0,2,64.851027
-1.0,1,64.855057
1.0,1,64.85638
1.0,3,64.862328
-1.0,1,64.863731
0.0,4,64.872058
1.0,2,64.874588
1.0,2,64.884126
1.0,1,64.885714
-1.0,2,64.89076
-1.0,2,64.893513
1.0,2,64.898658
1.0,2,64.901404
1.0,3,64.907799
-1.0,1,64.909074
-1.0,1,64.910393
-1.0,1,64.9156
-1.0,2,64.919168
1.0,1,64.920448
-1.0,3,64.927187
-1.0,2,64.932916
1.0,1,64.934263
-1.0,1,64.935224
0.0,1,64.936696
0.0,2,64.942446
0.0,1,64.943752
1.0,1,64.944941
1.0,1,64.948631
-1.0,1,64.949976
-1.0,2,64.952435
1.0,2,64.957495
-1.0,2,64.960721
1.0,2,64.967342
1.0,1,64.968923
-1.0,1,64.970441
1.0,1,64.974748
1.0,1,64.976474
-1.0,1,64.978372
0.0,1,64.980081
1.0,1,64.988349
1.0,1,64.990066
1.0,2,64.994268
-1.0,2,65.000405
-1.0,1,65.002095
-1.0,2,65.008067
-1.0,2,65.011304
1.0,1,65.013775
1.0,2,65.020483
1.0,1,65.022295
1.0,1,65.023735
1.0,1,65.028489
1.0,1,65.030188
-1.0,2,65.033446
-1.0,1,65.03827
1.0,1,65.039932
1.0,2,65.043441
-1.0,1,65.04876
-1.0,2,65.052096
-1.0,1,65.053975
1.0,1,65.059053
-1.0,2,65.062393
1.0,1,65.064109
1.0,3,65.072652
1.0,2,65.078438
1.0,2,65.081831
-1.0,2,65.091964
-1.0,1,65.093381
1.0,1,65.09593
1.0,1,65.097709
-1.0,1,65.102441
-1.0,1,65.104445
-1.0,1,65.106089
-1.0,2,65.112371
-1.0,2,65.115587
-1.0,2,65.122658
1.0,1,65.124284
0.0,2,65.127647
-1.0,1,65.13225
1.0,1,65.13397
-1.0,2,65.137595
1.0,1,65.142874
-1.0,2,65.146701
1.0,3,65.155682
1.0,2,65.158878
-1.0,2,65.165675
-1.0,1,65.167325
-1.0,1,65.16915
1.0,2,65.176191
0.0,1,65.177669
1.0,1,65.179453
-1.0,1,65.184368
1.0,1,65.186116
-1.0,2,65.189572
-1.0,2,65.2028
1.0,2,65.207057
-1.0,2,65.213727
-1.0,2,65.216842
-1.0,1,65.221801
-1.0,2,65.224641
-1.0,1,65.22612
1.0,2,65.23254
-1.0,1,65.234458
1.0,1,65.236416
1.0,3,65.244326
-1.0,1,65.245592
-1.0,1,65.25053
1.0,1,65.252362
-1.0,1,65.253561
-1.0,2,65.260552
-1.0,1,65.262357
-1.0,1,65.263969
-1.0,1,65.265795
-1.0,2,65.272101
1.0,1,65.273998
0.0,1,65.275827
-1.0,1,65.280777
1.0,1,65.282455
1.0,2,65.285857
-1.0,2,65.292435
1.0,1,65.294482
-1.0,1,65.29636
-1.0,1,65.30728
1.0,3,65.312885
-1.0,2,65.319445
1.0,3,65.328076
1.0,1,65.330041
0.0,1,65.331766
1.0,1,65.335879
1.0,1,65.340845
1.0,3,65.34715
1.0,1,65.352128
-1.0,1,65.354096
1.0,2,65.357738
-1.0,1,65.362431
1.0,1,65.364537
-1.0,2,65.367877
0.0,1,65.37289
-1.0,2,65.375967
0.0,2,65.382158
0.0,1,65.383826
1.0,2,65.387264
-1.0,1,65.391708
0.0,2,65.395315
-1.0,2,65.401654
1.0,1,65.409052
-1.0,2,65.413563
0.0,3,65.422452
1.0,2,65.428481
1.0,1,65.430319
-1.0,1,65.432823
1.0,1,65.434476
-1.0,1,65.438847
-1.0,2,65.442449
-1.0,2,65.448108
-1.0,1,65.449825
0.0,2,65.453092
-1.0,1,65.457637
-1.0,1,65.459291
1.0,2,65.462885
0.0,2,65.469017
1.0,1,65.4702
1.0,1,65.471897
1.0,1,65.476653
-1.0,2,65.479893
1.0,1,65.481632
1.0,1,65.486075
0.0,2,65.489712
1.0,2,65.496203
1.0,3,65.501552
0.0,2,65.514721
-1.0,2,65.518895
-1.0,2,65.525416
1.0,2,65.52857
1.0,1,65.533003
1.0,3,65.537605
1.0,1,65.54213
1.0,1,65.544083
-1.0,1,65.545999
-1.0,1,65.547822
-1.0,2,65.554703
0.0,2,65.557932
-1.0,1,65.562547
1.0,3,65.567035
-1.0,2,65.573261
-1.0,2,65.576466
-1.0,1,65.581301
1.0,2,65.584687
-1.0,1,65.586511
1.0,1,65.591492
1.0,2,65.59458
1.0,3,65.602395
-1.0,1,65.604077
-1.0,1,65.605868
-1.0,1,65.610378
1.0,2,65.618246
0.0,1,65.620437
-1.0,2,65.626796
-1.0,1,65.628506
1.0,1,65.62981
-1.0,2,65.635505
-1.0,1,65.637404
-1.0,1,65.638708
1.0,1,65.643261
-1.0,1,65.645068
1.0,3,65.653463
0.0,2,65.656774
1.0,1,65.658468
1.0,2,65.664931
-1.0,2,65.668864
0.0,2,65.674818
1.0,3,65.682021
1.0,1,65.683647
1.0,2,65.687124
1.0,4,65.697273
1.0,1,65.702154
-1.0,2,65.705515
0.0,1,65.70737
-1.0,1,65.712296
1.0,2,65.715883
1.0,2,65.726357
1.0,3,65.732515
1.0,1,65.737435
-1.0,1,65.738831
-1.0,2,65.742083
0.0,2,65.74825
1.0,2,65.752228
-1.0,1,65.756887
0.0,1,65.758906
-1.0,1,65.760645
1.0,1,65.762513
1.0,2,65.768486
1.0,1,65.769966
-1.0,1,65.771537
1.0,3,65.779781
-1.0,1,65.7819
-1.0,1,65.786695
1.0,2,65.790472
-1.0,2,65.797053
-1.0,2,65.799978
-1.0,2,65.80602
-1.0,2,65.809756
1.0,1,65.811973
0.0,1,65.817063
1.0,2,65.820524
-1.0,1,65.825849
1.0,1,65.830467
-1.0,1,65.832991
-1.0,1,65.83509
-1.0,2,65.841852
-1.0,1,65.843757
-1.0,1,65.845556
-1.0,2,65.852203
1.0,1,65.854353
0.0,2,65.857913
1.0,1,65.862536
1.0,1,65.864501
-1.0,1,65.866421
-1.0,3,65.874698
-1.0,2,65.87823
-1.0,1,65.88247
-1.0,1,65.88444
1.0,1,65.88624
1.0,1,65.88812
-1.0,1,65.893321
-1.0,2,65.896791
-1.0,2,65.903473
0.0,2,65.906999
1.0,3,65.915675
1.0,2,65.919388
-1.0,1,65.924136
1.0,1,65.930382
-1.0,2,65.934546
1.0,1,65.939916
1.0,1,65.941004
1.0,1,65.942944
-1.0,1,65.944656
1.0,2,65.951171
1.0,1,65.952614
1.0,2,65.959385
-1.0,1,65.961317
1.0,1,65.963216
1.0,2,65.969868
0.0,1,65.971581
-1.0,1,65.973372
0.0,2,65.979688
-1.0,1,65.981382
-1.0,1,65.983133
1.0,2,65.989439
-1.0,1,65.990995
-1.0,2,65.995156
-1.0,2,66.001361
-1.0,1,66.003699
1.0,1,66.00558
1.0,1,66.010714
0.0,2,66.014354
-1.0,1,66.016209
0.0,2,66.022698
-1.0,1,66.02464
-1.0,1,66.026552
0.0,1,66.035005
-1.0,3,66.040685
-1.0,2,66.047758
-1.0,3,66.055878
-1.0,1,66.057624
1.0,1,66.05957
-1.0,2,66.066162
-1.0,2,66.069698
0.0,1,66.071417
1.0,3,66.080313
1.0,2,66.087321
-1.0,1,66.090591
-1.0,1,66.093966
-1.0,2,66.101371
1.0,2,66.104851
0.0,2,66.113251
-1.0,1,66.115309
1.0,2,66.119085
1.0,2,66.12551
-1.0,1,66.127282
-1.0,1,66.129031
1.0,1,66.13976
1.0,1,66.142133
-1.0,2,66.146657
1.0,1,66.151842
-1.0,2,66.155439
-1.0,1,66.157388
-1.0,1,66.162403
0.0,2,66.165573
-1.0,2,66.172244
1.0,1,66.174759
1.0,1,66.176541
-1.0,1,66.178195
1.0,1,66.182993
0.0,3,66.187697
1.0,2,66.194181
-1.0,1,66.195898
0.0,4,66.205196
-1.0,2,66.211076
1.0,1,66.212814
-1.0,2,66.216268
0.0,2,66.222626
1.0,4,66.232528
1.0,1,66.234122
-1.0,1,66.235949
-1.0,1,66.246072
1.0,1,66.247696
-1.0,2,66.251817
1.0,1,66.258037
0.0,1,66.259933
-1.0,1,66.261854
1.0,3,66.270417
1.0,1,66.27248
-1.0,2,66.279007
1.0,1,66.280642
-1.0,1,66.282734
-1.0,1,66.284428
-1.0,2,66.290882
-1.0,1,66.292469
-1.0,1,66.293809
-1.0,2,66.300175
-1.0,1,66.301818
1.0,2,66.308683
0.0,1,66.310563
1.0,1,66.312458
-1.0,1,66.314416
1.0,2,66.320753
1.0,1,66.322467
1.0,1,66.32461
1.0,2,66.330856
0.0,3,66.338733
1.0,1,66.340555
-1.0,2,66.343729
1.0,1,66.354669
-1.0,2,66.35938
-1.0,1,66.361409
-1.0,1,66.366404
-1.0,2,66.370365
1.0,3,66.377905
-1.0,1,66.379496
-1.0,2,66.38562
0.0,2,66.389207
1.0,1,66.390945
-1.0,2,66.397239
1.0,1,66.399093
1.0,2,66.405364
-1.0,1,66.407002
-1.0,1,66.408647
-1.0,1,66.410454
-1.0,1,66.41491
-1.0,3,66.420588
-1.0,1,66.425167
-1.0,1,66.426781
-1.0,2,66.429908
-1.0,1,66.434208
1.0,2,66.437492
1.0,1,66.439345
1.0,2,66.445461
-1.0,1,66.44678
1.0,2,66.456226
0.0,1,66.458025
-1.0,1,66.459867
0.0,1,66.461648
1.0,1,66.466333
-1.0,2,66.469807
-1.0,1,66.47171
1.0,1,66.476629
-1.0,3,66.482034
1.0,3,66.489976
-1.0,3,66.49866
1.0,2,66.502194
-1.0,3,66.510321
1.0,3,66.518478
-1.0,1,66.520179
-1.0,3,66.527699
-1.0,1,66.529415
-1.0,1,66.531298
-1.0,3,66.538933
0.0,2,66.545134
-1.0,4,66.557822
1.0,1,66.559582
-1.0,1,66.56175
0.0,1,66.563538
-1.0,1,66.568464
1.0,2,66.572036
1.0,2,66.579478
-1.0,1,66.581271
-1.0,1,66.58297
-1.0,3,66.590855
-1.0,2,66.594197
-1.0,2,66.600325
1.0,3,66.607764
1.0,2,66.611203
-1.0,1,66.612562
1.0,2,66.619204
-1.0,2,66.622537
-1.0,2,66.628895
-1.0,1,66.630858
-1.0,1,66.632641
1.0,1,66.637394
1.0,1,66.639168
-1.0,2,66.642432
-1.0,2,66.648622
-1.0,1,66.650268
1.0,1,66.652445
1.0,2,66.66478
1.0,1,66.666942
1.0,2,66.674774
-1.0,1,66.67621
1.0,2,66.679787
1.0,1,66.684671
-1.0,2,66.687875
-1.0,2,66.694388
1.0,1,66.696111
-1.0,1,66.697937
0.0,1,66.699474
-1.0,1,66.703771
-1.0,1,66.705684
1.0,2,66.709162
-1.0,2,66.715786
-1.0,1,66.71752
1.0,3,66.725556
1.0,1,66.727524
-1.0,2,66.733899
-1.0,1,66.735738
1.0,2,66.740175
1.0,2,66.746743
0.0,1,66.74848
1.0,1,66.750563
-1.0,2,66.757223
1.0,1,66.759061
1.0,1,66.760797
0.0,2,66.773955
1.0,1,66.776605
-1.0,2,66.783579
1.0,2,66.786997
-1.0,2,66.792985
-1.0,2,66.79638
-1.0,2,66.802194
1.0,3,66.807334
-1.0,1,66.812466
1.0,1,66.814415
1.0,2,66.817517
1.0,2,66.824997
1.0,1,66.826741
-1.0,2,66.833337
1.0,1,66.834963
-1.0,1,66.836528
1.0,1,66.838401
-1.0,1,66.84332
1.0,1,66.844953
0.0,2,66.848285
1.0,1,66.853132
-1.0,1,66.854677
1.0,3,66.86246
-1.0,2,66.865918
1.0,1,66.867904
1.0,2,66.880512
-1.0,1,66.882455
-1.0,1,66.884404
1.0,1,66.889895
1.0,2,66.893239
-1.0,1,66.894939
1.0,1,66.89964
1.0,2,66.90329
0.0,2,66.910354
1.0,2,66.913851
-1.0,1,66.915828
1.0,4,66.925452
-1.0,1,66.930182
1.0,2,66.934001
-1.0,1,66.935704
0.0,1,66.940511
-1.0,2,66.943748
0.0,2,66.95029
-1.0,1,66.952173
-1.0,1,66.953849
0.0,2,66.960347
-1.0,2,66.963866
-1.0,1,66.965617
1.0,1,66.970343
0.0,1,66.971954
-1.0,2,66.975838
0.0,1,66.986024
1.0,2,66.990836
-1.0,1,66.99423
-1.0,2,67.000931
1.0,2,67.004436
-1.0,1,67.009258
-1.0,1,67.010948
-1.0,1,67.012344
-1.0,2,67.018916
1.0,1,67.020635
-1.0,2,67.024058
-1.0,1,67.028605
0.0,1,67.030186
1.0,3,67.038222
1.0,1,67.040028
1.0,1,67.042083
-1.0,2,67.04859
1.0,2,67.052545
-1.0,2,67.059373
0.0,1,67.0611
1.0,2,67.064627
1.0,2,67.071057
-1.0,1,67.073267
1.0,1,67.074838
-1.0,3,67.089507
-1.0,1,67.091432
1.0,1,67.097043
1.0,1,67.098811
-1.0,1,67.100557
1.0,2,67.106448
-1.0,1,67.108166
1.0,3,67.116401
1.0,1,67.11832
-1.0,2,67.121325
-1.0,2,67.128172
-1.0,1,67.129918
-1.0,1,67.131475
1.0,1,67.136322
-1.0,1,67.138258
-1.0,1,67.140113
1.0,2,67.146325
-1.0,1,67.148298
1.0,2,67.151562
-1.0,1,67.155797
1.0,1,67.158252
-1.0,1,67.15966
-1.0,1,67.160908
-1.0,1,67.165404
1.0,2,67.168589
1.0,1,67.170365
1.0,1,67.174778
-1.0,1,67.176334
1.0,3,67.1845
1.0,1,67.186226
-1.0,2,67.195704
-1.0,1,67.202296
-1.0,1,67.204317
1.0,3,67.212945
1.0,1,67.214783
1.0,1,67.216647
1.0,2,67.223341
1.0,3,67.228553
-1.0,2,67.234576
1.0,3,67.24417
-1.0,3,67.250027
1.0,2,67.256755
1.0,2,67.260401
-1.0,2,67.267021
1.0,2,67.269912
1.0,2,67.275998
-1.0,2,67.279024
-1.0,2,67.285502
-1.0,1,67.287175
-1.0,1,67.288863
1.0,1,67.293761
1.0,3,67.303711
-1.0,1,67.308197
-1.0,1,67.310128
-1.0,1,67.312111
-1.0,2,67.31861
1.0,1,67.32055
-1.0,3,67.329501
1.0,2,67.333207
-1.0,1,67.335333
1.0,3,67.343811
1.0,1,67.345653
-1.0,1,67.350653
1.0,1,67.352357
-1.0,1,67.354375
0.0,2,67.360706
0.0,2,67.363883
-1.0,1,67.366217
-1.0,1,67.370756
0.0,1,67.372459
-1.0,2,67.375739
1.0,1,67.382879
-1.0,1,67.38497
0.0,1,67.386997
-1.0,2,67.395829
1.0,2,67.405389
-1.0,1,67.407244
1.0,1,67.412196
-1.0,2,67.416213
-1.0,1,67.418071
-1.0,1,67.423175
-1.0,1,67.426324
-1.0,1,67.429291
1.0,1,67.432509
1.0,1,67.437421
1.0,2,67.440991
1.0,2,67.447683
1.0,1,67.449882
-1.0,1,67.451762
-1.0,1,67.45354
1.0,1,67.4586
1.0,1,67.460407
-1.0,3,67.468911
0.0,1,67.47051
1.0,2,67.474263
1.0,2,67.480889
-1.0,2,67.484525
-1.0,1,67.489512
-1.0,1,67.491162
1.0,1,67.492963
-1.0,1,67.494578
1.0,2,67.505965
-1.0,4,67.516512
-1.0,2,67.520272
1.0,3,67.528686
1.0,2,67.535448
1.0,1,67.537506
-1.0,3,67.545877
1.0,1,67.547518
1.0,1,67.549351
1.0,2,67.555699
-1.0,2,67.559468
-1.0,2,67.566054
-1.0,2,67.569455
1.0,2,67.575803
1.0,1,67.577628
-1.0,1,67.579207
1.0,1,67.581076
-1.0,1,67.586761
-1.0,3,67.591839
1.0,2,67.59851
-1.0,1,67.600265
1.0,2,67.610026
-1.0,2,67.61382
1.0,2,67.620932
1.0,1,67.622624
1.0,1,67.624346
1.0,2,67.631159
1.0,3,67.636374
0.0,1,67.641139
-1.0,1,67.642912
-1.0,2,67.646649
-1.0,1,67.651548
-1.0,1,67.652905
0.0,1,67.654593
1.0,2,67.661287
