neuron,iou,feature_length,best lab,w_nothing,w_left,w_main,w_right
187,0.0,1,Null,-0.007456266,-0.025224634,-0.021293834,-0.007803437
188,0.0,1,Null,0.013973757,0.014851013,-0.0043305876,-0.01557876
189,0.0,1,Null,-0.03386152,0.0027828957,0.0027140635,0.01137414
190,0.0,1,Null,0.014627323,-0.030997308,-0.013437327,0.004702283
191,0.0,1,Null,-0.0035166268,-0.010494994,0.024419863,0.014433166
141,0.6550637068172862,7,((((NOT Left Leg reach ground) AND (V_y High OR V_y Low)) OR Y Coord Far From Ground) AND (NOT V_y Upward)),-0.3649026,-0.4783482,-0.6868737,-0.26750842
193,0.0,1,Null,0.00293125,0.0067340923,-0.0143622095,0.022369368
194,0.0,1,Null,0.0072290017,0.017180225,0.0021754005,-0.016371943
195,0.0,1,Null,-0.010468936,0.019613005,0.10710335,0.057291295
196,0.0,1,Null,-0.028568093,-0.030697662,0.0180494,-0.014883067
197,0.0,1,Null,0.013227491,0.014032943,-0.012335899,-0.020598335
198,0.0,1,Null,0.010371291,0.010118107,-0.0022187606,0.019335752
199,0.0,1,Null,-0.037921615,-0.039801992,-0.021663785,-0.035364922
200,0.0,1,Null,0.019079901,-0.024935452,-0.028645208,-0.025722075
201,0.0,1,Null,0.007214053,-0.19108726,0.09855493,0.053914055
202,0.0,1,Null,0.00990117,0.014142967,0.01510786,0.018447017
203,0.0,1,Null,-0.026883828,0.066793226,0.007255234,-0.13206074
204,0.0,1,Null,-0.05452717,-0.08753662,-0.006500486,-0.044371385
205,0.0,1,Null,0.008743841,-0.003459327,-0.030078683,-0.005959025
206,0.0,1,Null,0.26595134,0.09373517,0.45329428,0.20714152
207,0.0,1,Null,-0.04480986,-0.004419297,0.00038617264,-0.0028989988
208,0.0,1,Null,-0.06490395,-0.12109265,-0.027783642,-0.010134526
209,0.0,1,Null,0.0001626887,-0.005375649,-0.002790735,0.011008049
152,0.9738450746567793,5,((((Angular Velocity Low OR V_x Low) OR X Coord In Center) OR V_y Upward) OR Y Coord Far From Ground),0.24899158,0.43348384,0.38255703,0.36101323
211,0.0,1,Null,-0.014532903,0.02039831,0.04002446,-0.009079346
212,0.0,1,Null,-0.019951234,-0.01568503,0.009262163,-0.030384447
213,0.0,1,Null,0.0025773286,-0.0009007127,0.0133510055,0.01648123
214,0.0,1,Null,0.022302467,-0.033912886,0.019575108,-0.030274393
215,0.0,1,Null,-0.23203415,-0.08093499,-0.29562244,-0.117670484
216,0.0,1,Null,-0.029589552,-0.024832081,-0.009183988,-0.004818601
217,0.0,1,Null,-0.015387946,-0.04480983,0.0067610135,0.009214257
218,0.0,1,Null,-0.033604335,-0.042285807,-0.007160235,0.0004506463
219,0.0,1,Null,-0.00512597,0.004396011,-0.0024322001,0.026574701
220,0.0,1,Null,-0.0032885843,0.010844266,0.0037607804,-0.021132903
162,0.8900807520790647,7,(((((NOT Right Leg reach ground) AND V_x Low) OR Y Coord Far From Ground) OR Large Angle) AND (NOT Left Leg reach ground)),0.39804372,0.35681885,0.3981585,0.4317679
222,0.0,1,Null,-0.0030054308,-0.038598463,0.0047671483,0.020736283
223,0.0,1,Null,-0.012475779,0.022723334,0.018421752,0.020498442
224,0.0,1,Null,0.0043598628,0.007647666,0.012291157,0.031157082
225,0.0,1,Null,0.004155101,-0.014152179,-0.011570033,0.0038354956
226,0.0,1,Null,-0.0016564943,-0.050559,-0.008630815,-0.030629726
227,0.0,1,Null,-0.024396492,-0.024966044,0.0041726143,-0.05326817
228,0.0,1,Null,0.011109779,0.010611461,-0.022831047,0.0026250153
229,0.0,1,Null,0.0021054784,0.008043964,-0.0022632887,0.0023001048
230,0.0,1,Null,-0.06241342,-0.30127335,-0.21531807,-0.19056158
231,0.0,1,Null,0.0071411356,0.026114974,-0.023309605,-0.008837592
232,0.0,1,Null,-0.14144328,0.037392054,-0.051898975,-0.041051224
233,0.0,1,Null,-0.067644894,-0.053937428,-0.007401665,-0.027459545
234,0.0,1,Null,0.12943256,-0.17699489,0.03318477,0.08846884
235,0.0,1,Null,0.005346057,0.020458106,-0.012798251,0.023187814
167,0.6200417536534447,5,(((Angle Near 0 AND V_y High) AND Angular Velocity Low) AND (NOT X Coord Outside Wider Center)),-0.41416538,-0.29475567,-0.15218148,-0.528171
166,0.5119860720503548,7,(((((NOT Right Leg reach ground) AND Angle Near 0) AND (NOT V_y Upward)) OR V_x High) OR X Coord Outside Wider Center),-0.06596763,-0.260792,-0.15265545,-0.22286406
237,0.0,1,Null,0.009860584,0.0032105795,0.018334156,0.018350225
238,0.0,1,Null,0.21369612,0.18321517,0.5277657,0.5602264
173,0.43818402918524524,4,(((V_y High AND V_y Low) OR X Coord Outside Wider Center) AND Angle Near 0),-0.23591332,-0.27159816,-0.221955,-0.25721022
241,0.0,1,Null,-0.039772876,-0.046824154,-0.0067581222,-0.04022056
242,0.0,1,Null,-0.034220416,-0.037996307,0.0063623036,0.011036277
180,0.31869688385269124,5,(((NOT Y Coord Far From Ground) AND V_x High) AND (NOT V_y Upward)),-0.10933467,-0.16648525,-0.19722617,-0.14835583
192,0.453690036900369,6,((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND (NOT V_y High)) AND V_x Low),-0.29266018,-0.4708976,-0.08724198,-0.38097367
245,0.0,1,Null,-0.025236873,-0.034095336,0.013671424,-0.022921398
210,0.9179696616102684,4,((NOT Left Leg reach ground) AND (V_x High OR V_x Low)),0.4975809,0.4324812,0.4448533,0.48716682
247,0.0,1,Null,-0.30061677,-0.31895626,-0.25377062,-0.24982493
248,0.0,1,Null,-0.036479056,-0.048378192,-0.03219082,-0.02975826
249,0.0,1,Null,0.021982301,0.02257972,-0.024852365,0.028226571
250,0.0,1,Null,-0.06476371,-0.06820733,0.0033568214,-0.056525733
251,0.0,1,Null,0.004205016,-0.006264204,0.042799108,-0.036395356
252,0.0,1,Null,-0.43632567,-0.18296511,-0.25508207,-0.6528642
253,0.0,1,Null,-0.37433085,-0.18716721,-0.30693838,-0.3733581
221,0.9717,2,(Angle Near 0 OR Large Angle),0.34566304,0.41885468,0.56184417,0.39847374
255,0.0,1,Null,0.03546176,-0.28383803,-0.023772942,-0.18855211
256,0.0,1,Null,0.024827262,0.01155331,0.0012730694,0.03662101
236,0.833810531557326,4,((NOT Left Leg reach ground) AND (V_y Low OR V_y Upward)),0.65423054,0.56388724,0.53199214,0.4947898
239,0.7819997564243089,6,(((((NOT Right Leg reach ground) AND V_y Low) OR V_x High) OR Large Angle) OR Y Coord Far From Ground),-0.2506785,-0.17100048,-0.11173819,-0.21594061
240,0.9623600046184043,5,(((Angle Near 0 OR Large Angle) AND (NOT Left Leg reach ground)) OR Angular Velocity High),0.4867106,0.48850355,0.3267977,0.54179895
259,0.0,1,Null,0.0037038967,-0.060982984,-0.01590393,-0.033631053
261,0.0,1,Null,0.023803843,-0.011094361,-0.022230528,0.0279305
260,0.0,1,Null,-0.012584737,0.013376289,-0.010509308,0.023126317
262,0.0,1,Null,0.014994881,0.005008548,0.0073744995,-0.0072256285
263,0.0,1,Null,0.06915957,-0.016415741,-0.02844237,-0.044452015
264,0.0,1,Null,-0.0023258307,0.019870756,0.024581255,0.008343356
265,0.0,1,Null,0.13467562,-0.030174285,0.10939013,0.03486705
266,0.0,1,Null,-0.03661955,0.022218505,-0.0663039,0.024569923
267,0.0,1,Null,-0.02376831,-0.05616949,0.0035929952,-0.0056439275
268,0.0,1,Null,-0.0059932433,0.020452715,0.00056900724,-0.00013840933
269,0.0,1,Null,-0.00649583,-0.0076035345,0.005015719,-0.0025906241
270,0.0,1,Null,-0.015654717,-0.005532682,-0.0055792425,0.018173361
271,0.0,1,Null,0.006897406,-0.008195038,0.0022117256,0.0053055165
273,0.0,1,Null,0.015783211,-0.0037536072,-0.02168975,0.032879043
274,0.0,1,Null,-0.0064548426,-0.0138025815,-0.042310942,0.0071010096
275,0.0,1,Null,0.01491222,-0.028046247,-0.00909225,0.026443057
276,0.0,1,Null,-0.041954555,-0.056145236,-0.01879647,-0.053016003
277,0.0,1,Null,-0.037364043,-0.03919156,0.00362608,-0.05529136
278,0.0,1,Null,-0.011283129,0.00933028,0.023292886,0.020609409
243,0.9069044994488425,5,((((Angular Velocity Low OR X Coord In Center) OR V_x Low) OR V_y Upward) OR Y Coord Far From Ground),0.35839462,0.44126356,0.49216622,0.24841778
244,0.37642725598526705,3,((V_x High OR V_y High) AND V_y Low),-0.20249896,-0.20478259,-0.2548582,-0.16660865
281,0.0,1,Null,0.28000605,0.087005705,0.012252059,-0.045176044
282,0.0,1,Null,-0.019181782,-0.030770523,0.04402193,-0.030555863
246,0.6405456852791879,4,(((Angle Near 0 OR Left Leg reach ground) OR Angular Velocity High) OR V_y Upward),-0.26153946,-0.23979351,-0.21265444,-0.3331734
284,0.0,1,Null,-0.02968806,-0.064403586,0.020126378,-0.037025683
285,0.0,1,Null,0.013282301,0.0055919383,-0.004428622,0.016066348
286,0.0,1,Null,-0.011281377,0.012097839,0.008681342,-0.02382168
287,0.0,1,Null,0.002378993,0.0059161927,-0.0019831073,0.008627139
288,0.0,1,Null,0.018723987,-0.011988095,-0.01537376,-0.014980319
289,0.0,1,Null,0.3542034,0.11427733,0.43677714,0.31034297
290,0.0,1,Null,-0.0074737906,-0.0036472133,-0.03164332,0.02448138
291,0.0,1,Null,-0.008955975,0.016790088,-0.00076682516,0.026194386
292,0.0,1,Null,0.0048083933,0.0057044146,-0.024620844,-0.008633938
293,0.0,1,Null,-0.31088284,-0.37582067,-0.41441226,-0.25974235
294,0.0,1,Null,0.009762536,0.0050001037,-0.034672104,0.00973567
295,0.0,1,Null,-0.026997643,-0.0050025405,-0.005598487,-0.028042695
296,0.0,1,Null,-0.00033688563,0.015780257,-0.00535484,0.024951968
297,0.0,1,Null,-0.014009157,-0.072505504,0.052202724,0.005386754
298,0.0,1,Null,-0.6404319,-1.0091046,-0.7951066,-0.60403705
299,0.0,1,Null,-0.035637103,-0.06548667,-0.02262104,-0.023344649
300,0.0,1,Null,0.012799791,-0.029893832,0.018937102,0.027033078
301,0.0,1,Null,0.0008750116,-0.006291332,-0.009824057,-0.020814868
302,0.0,1,Null,0.015633242,-0.05784476,-0.019399464,-0.012207211
303,0.0,1,Null,-0.5679258,-0.5384723,-0.11810085,-0.6229715
257,0.93823391263504,4,((NOT Left Leg reach ground) AND (V_x High OR V_x Low)),0.54650843,0.49897748,0.47175652,0.44787952
305,0.0,1,Null,0.020525364,0.00980659,-0.033666797,0.010805499
306,0.0,1,Null,0.0044686585,-0.021723755,0.11472655,-0.029768033
254,0.43442118226600984,6,((((Large Angle OR Y Coord Near Ground) AND (NOT Left Leg reach ground)) OR X Coord Outside Wider Center) OR Angular Velocity High),-0.3651448,-0.37055597,-0.10606574,-0.18650593
308,0.0,1,Null,0.02334191,-0.021496484,-0.010295251,0.031074801
309,0.0,1,Null,0.0016755392,0.015824273,-0.018319726,0.00060272217
310,0.0,1,Null,0.0030097738,-0.023930673,-0.013080147,0.011912197
311,0.0,1,Null,-0.03565356,-0.03456591,0.019101845,-0.077504724
312,0.0,1,Null,0.028591571,-0.049032617,0.019741254,0.0130832475
313,0.0,1,Null,0.014712752,-0.02763429,0.0016405247,0.013282411
314,0.0,1,Null,-0.03548706,0.018984161,0.028529854,0.010291351
315,0.0,1,Null,-0.023440015,-0.06592445,-0.02924742,-0.011383832
316,0.0,1,Null,0.09319115,0.054394383,-0.033948448,0.018273102
317,0.0,1,Null,0.021946238,-0.02003728,0.007712394,-0.018090896
318,0.0,1,Null,0.011630082,-0.030797306,0.013663591,0.02065003
319,0.0,1,Null,0.0046417313,-0.016640062,-0.0139910905,0.02015219
258,0.3309417040358744,7,((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND (NOT V_y Upward)) AND (NOT V_y High)),-0.10453307,0.20193957,0.18205097,-0.16308238
321,0.0,1,Null,-0.32019752,-0.2857831,-0.33387598,-0.22160341
322,0.0,1,Null,0.00038730053,-0.06586193,0.000831144,-0.078602605
323,0.0,1,Null,0.0021671595,-0.073668376,-0.06385636,-0.020462312
324,0.0,1,Null,-0.57798856,-0.73051524,-0.5705662,-0.5172454
325,0.0,1,Null,0.021679744,-0.020468762,-0.03322477,0.024528608
326,0.0,1,Null,-0.026943004,-0.040898517,-0.0017397166,-0.011807775
327,0.0,1,Null,-0.7361118,0.18967085,0.69740283,0.2372591
328,0.0,1,Null,-0.1387147,-0.06858849,-0.104615286,-0.047144655
272,0.864281067013663,4,((NOT Left Leg reach ground) AND (V_y High OR V_y Low)),0.4227203,0.5292739,0.43848154,0.37241185
