neuron,iou,feature_length,best lab,w_nothing,w_left,w_main,w_right
288,0.0,1,Null,-0.0123906685,-0.07088296,-0.08201934,-0.051917486
289,0.0,1,Null,-0.053674106,-0.036206804,-0.083471544,-0.053389378
256,0.9653983216461662,5,((((NOT Left Leg reach ground) AND V_x Low) OR V_x High) OR Angular Velocity High),0.37206504,0.42573327,0.23394679,0.26303723
291,0.0,1,Null,-0.021544347,0.0016564582,0.0034409566,-0.009099848
292,0.0,1,Null,0.056868516,-0.02240376,-0.05041601,-0.053843424
293,0.0,1,Null,0.001912677,-0.27748367,0.04897884,-0.17452781
294,0.0,1,Null,-0.040633142,-0.04499492,-0.06440723,-0.09012422
295,0.0,1,Null,0.010481193,-0.0002932683,0.039212048,-0.035704363
296,0.0,1,Null,0.04495295,-0.015783396,0.011360094,0.047566667
297,0.0,1,Null,0.023854563,-0.023973033,0.03375158,-0.028379597
298,0.0,1,Null,0.0064324816,0.01914109,0.020141251,-0.00789549
261,0.9107542183370604,3,((V_x Low OR Y Coord Far From Ground) OR Large Angle),0.5946329,0.57958025,0.6090096,0.6761359
300,0.0,1,Null,-0.012013653,0.028373696,0.026161391,0.033043433
301,0.0,1,Null,-0.42507932,-0.4370941,0.4340167,-0.16753228
302,0.0,1,Null,0.0077497624,0.021951754,0.029515823,0.008975303
303,0.0,1,Null,-0.2350225,-0.1899011,-0.123558015,-0.13976127
265,0.7264018691588785,4,(((Left Leg reach ground OR V_y Upward) OR Right Leg reach ground) OR Angular Velocity High),0.3996936,0.2621826,-0.20825495,0.38864386
305,0.0,1,Null,0.0028081439,-0.061762407,-0.10652344,-0.080654845
306,0.0,1,Null,0.00016898931,0.012846198,-0.021876283,0.008639455
307,0.0,1,Null,0.03359231,-0.02597519,-0.029523104,-0.0006377988
308,0.0,1,Null,0.0020549644,-0.005727704,0.026087435,0.001275379
309,0.0,1,Null,-0.54692805,-0.2026046,-0.27970666,-0.4882741
269,0.37927741524749325,5,((((V_y Low AND Y Coord Near Ground) OR V_y Upward) AND Angle Near 0) OR Left Leg reach ground),-0.2472083,-0.7379941,-0.20925713,-0.2985792
278,0.6210658833403273,3,((NOT V_y High) AND Left Leg reach ground),0.08634214,0.018750496,0.17388232,-0.020227803
268,0.3451713395638629,4,((Left Leg reach ground OR Right Leg reach ground) AND (NOT V_y Upward)),0.122344576,0.18535914,-0.02653334,-0.096114084
313,0.0,1,Null,0.035958882,-0.02468377,-0.010465107,0.012248384
314,0.0,1,Null,-0.03829286,-0.14438654,-0.2128617,-0.043839067
315,0.0,1,Null,-0.06491249,0.023271678,-0.04726045,0.011653847
290,0.9069823338541041,6,((((Angle Near 0 OR Angular Velocity Low) AND (NOT Right Leg reach ground)) OR X Coord Outside Wider Center) OR V_y High),-0.27985525,-0.3182203,-0.24609084,-0.28697044
317,0.0,1,Null,0.0196108,0.008067036,-0.02566621,-0.050291095
318,0.0,1,Null,0.018304592,-0.09095014,-0.14129277,-0.15425615
319,0.0,1,Null,0.015356844,-0.0006904639,0.053121705,0.023379166
285,0.7014689265536723,5,(((NOT V_y Upward) AND (V_y High OR Y Coord Far From Ground)) AND Angular Velocity Low),0.72120655,0.58738786,0.6283009,0.5570827
304,0.37692549512731843,7,((((Large Angle OR V_y Upward) AND (NOT Left Leg reach ground)) OR Angular Velocity High) AND (NOT X Coord Outside Wider Center)),-0.41330785,-0.38002545,-0.41205487,-0.14522932
322,0.0,1,Null,-0.021365432,-0.101209514,-0.07376417,-0.002340959
310,0.9643,2,(Angle Near 0 OR Large Angle),0.1831161,0.087096125,0.28309488,0.2057
324,0.0,1,Null,0.022967407,-0.0358514,-0.008736371,-0.009961371
299,0.8092739648326716,8,(((((NOT Right Leg reach ground) AND Angle Near 0) OR X Coord Outside Wider Center) AND (NOT V_y Upward)) AND (NOT Left Leg reach ground)),-0.17274594,-0.3026871,-0.09307872,-0.3038467
326,0.0,1,Null,-0.5108757,-0.18199384,-0.43720353,-0.4677607
327,0.0,1,Null,-0.077744715,-0.032524727,-0.020423416,-0.07151962
328,0.0,1,Null,-0.025031278,-0.07108792,-0.08981324,-0.12579648
329,0.0,1,Null,-0.11843245,-0.03322699,0.030037085,-0.025829125
312,0.7747332367277039,7,(((((NOT Right Leg reach ground) AND V_y Low) OR Y Coord Far From Ground) AND (NOT Left Leg reach ground)) OR X Coord Outside Wider Center),-0.20041925,-0.23441191,-0.19077314,-0.19742863
331,0.0,1,Null,-0.049639877,-0.032759342,-0.074764006,-0.097597204
332,0.0,1,Null,0.02901384,-0.066864334,-0.03081504,0.071375616
333,0.0,1,Null,0.023691013,0.014289664,0.030133408,0.042747237
311,0.3713249331806033,4,(((Angle Near 0 AND Y Coord Far From Ground) OR V_x High) OR Angular Velocity High),-0.19251016,-0.2328805,-0.11057451,-0.033032864
335,0.0,1,Null,-0.26468953,-0.3428228,-0.3590857,-0.085731395
336,0.0,1,Null,0.029662382,-0.019856438,-0.027191494,0.03443193
337,0.0,1,Null,-0.016498867,-0.039167143,0.012352466,-0.009030473
338,0.0,1,Null,-0.4836529,-0.15521829,-0.19575226,-0.23587713
339,0.0,1,Null,0.011417747,-0.06835116,-0.08765297,-0.07202721
320,0.5336070888264535,4,(((V_y High OR Y Coord Far From Ground) OR X Coord Outside Wider Center) AND V_y Low),-0.16388151,-0.26593876,-0.23899055,-0.21604487
316,0.35093167701863354,7,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND Angle Near 0) AND V_y Low) AND (NOT V_y High)),-0.18905102,-0.20160681,-0.14589246,-0.23478663
342,0.0,1,Null,-0.17171551,-0.042925764,0.27287942,-0.13543251
343,0.0,1,Null,0.010623028,-0.007914147,0.008041367,0.111421615
323,0.7619565217391304,6,(((((NOT Right Leg reach ground) AND V_y Low) OR V_x High) OR Y Coord Far From Ground) OR X Coord Outside Wider Center),-0.25754797,-0.18303923,-0.16985463,-0.2921659
345,0.0,1,Null,0.010760207,-0.043907747,0.014949121,0.024683818
321,0.4210184182015168,8,(((((NOT Right Leg reach ground) AND Angle Near 0) AND (NOT V_y High)) AND (NOT V_y Upward)) AND V_x Low),-0.5565579,-0.57692885,-0.50511634,-0.30090693
347,0.0,1,Null,-0.0026166593,-0.0011607228,-0.0020315393,-0.035075914
348,0.0,1,Null,-0.00044529422,-0.10663795,-0.10634355,-0.12125062
349,0.0,1,Null,-0.11807164,-0.2130268,-0.11896787,-0.2555557
350,0.0,1,Null,-0.10944768,-0.31204194,0.017407775,-0.034405112
325,0.614867617107943,6,((((V_x High OR Y Coord Far From Ground) OR V_y High) AND (NOT V_y Upward)) OR V_x High),-0.24963363,-0.18645607,-0.14962536,-0.28176737
352,0.0,1,Null,-0.039839298,0.00044917813,0.013058267,0.02492413
353,0.0,1,Null,-0.0085185,0.024910353,0.014677612,-0.0042487183
354,0.0,1,Null,-0.04361402,-0.03923049,-0.114845425,-0.104230545
355,0.0,1,Null,0.014991603,0.015083164,0.01684869,0.047428478
334,0.9017622037674701,5,((((Angular Velocity Low OR X Coord In Center) OR Angle Near 0) OR Y Coord Far From Ground) OR V_x High),0.8308851,0.86390555,0.7039615,0.89789337
357,0.0,1,Null,0.014975186,-0.049425587,0.02234133,0.0048255133
358,0.0,1,Null,0.018355584,0.0148735,0.026359534,-0.015715126
359,0.0,1,Null,-0.25109157,-0.16535383,0.0444115,0.01692544
330,0.7668147208121827,4,(((Angle Near 0 OR Left Leg reach ground) OR Angular Velocity High) OR V_y Upward),-0.313999,-0.07748199,-0.34683457,-0.027512908
361,0.0,1,Null,-0.005125083,0.010141441,-0.029448513,-0.023032503
346,0.368590480570246,6,((((Angular Velocity High OR Large Angle) OR V_y Upward) AND (NOT Left Leg reach ground)) OR V_x High),-0.36317515,-0.31766114,-0.2546413,-0.20324595
340,0.8148641722193747,3,((Angular Velocity Low OR X Coord In Center) OR Y Coord Far From Ground),0.7530732,0.8677478,0.6151598,0.83712757
364,0.0,1,Null,-0.06766285,-0.06969441,-0.013499332,-0.019161133
365,0.0,1,Null,0.016870296,0.01927666,0.032214582,0.00064176496
366,0.0,1,Null,-0.0056864517,-0.094022095,-0.08075755,-0.08422867
367,0.0,1,Null,-0.060763296,0.025624387,-0.041788198,-0.025528526
368,0.0,1,Null,0.02561293,-0.0053615714,0.03188216,-0.016875261
369,0.0,1,Null,0.032550838,0.018670138,-0.02176861,0.014636952
370,0.0,1,Null,0.028541537,-0.006114749,0.02675848,-0.011382845
341,0.615477874318044,7,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND Angle Near 0) AND V_x Low) AND (NOT Left Leg reach ground)),-0.19999894,-0.21855852,-0.22259727,-0.20912266
356,0.5009208103130756,2,(Angular Velocity Low AND V_y High),-0.18910222,-0.21509075,-0.331733,-0.22099039
344,0.6929760156632403,5,(((Angle Near 0 OR Angular Velocity Low) AND (NOT Left Leg reach ground)) OR Y Coord Far From Ground),-0.41933724,-0.35189158,-0.45027968,-0.2807008
374,0.0,1,Null,0.017796233,-0.018903404,-0.017185524,-0.01446534
375,0.0,1,Null,-0.069949955,-0.017296508,-0.07148301,-0.056766998
351,0.5133069082672707,5,(((V_y High OR Y Coord Far From Ground) AND V_y Low) AND (NOT Left Leg reach ground)),-0.35123047,-0.18023689,-0.31855544,-0.29506424
360,0.7104466771577291,5,(((Angle Near 0 OR Angular Velocity Low) AND (NOT Left Leg reach ground)) OR Y Coord Far From Ground),-0.4828631,-0.47085688,-0.45090896,-0.655233
378,0.0,1,Null,-0.03152046,0.02487836,0.008696907,-0.009693828
379,0.0,1,Null,-0.18069233,0.19998477,0.037379835,0.29620704
380,0.0,1,Null,-0.019771727,-0.09299099,-0.14146426,-0.11756367
381,0.0,1,Null,-0.02700653,-0.00683001,-0.17481233,-0.09204881
382,0.0,1,Null,0.011604992,-0.16516872,-0.10246529,-0.081319906
383,0.0,1,Null,-0.14359982,-0.04852173,-0.07982935,-0.14133616
384,0.0,1,Null,0.028204622,0.030687256,0.031199537,-0.024359964
362,0.7712357766604921,8,(((((NOT Right Leg reach ground) AND V_y Low) OR V_x High) AND (NOT V_y Upward)) AND (NOT Left Leg reach ground)),-0.18797381,-0.18769729,-0.25383645,-0.25842553
363,0.6360160965794769,5,((((V_y High OR Y Coord Far From Ground) OR X Coord Outside Wider Center) AND Angle Near 0) OR Y Coord Far From Ground),-0.123666964,-0.2599603,-0.18500306,-0.28341845
387,0.0,1,Null,-0.007092465,0.032003835,-0.036662187,0.031041164
388,0.0,1,Null,-0.12076371,-0.22088149,-0.18711926,-0.14855224
389,0.0,1,Null,0.007850243,-0.22312656,-0.17790663,-0.26212537
390,0.0,1,Null,-0.0052311122,0.0044003497,0.013760589,-0.01597397
372,0.7757789075739799,7,(((((NOT Right Leg reach ground) AND V_y Low) OR Y Coord Far From Ground) OR V_y High) AND (NOT Left Leg reach ground)),-0.2798129,-0.3313617,-0.23621137,0.002538799
373,0.7549819446301993,8,(((((NOT Left Leg reach ground) AND V_y Low) OR V_x High) AND (NOT Right Leg reach ground)) AND (NOT V_y Upward)),-0.296979,-0.18732156,-0.22649372,-0.2546412
392,0.0,1,Null,0.0036370873,0.02269189,0.023792995,0.025720581
393,0.0,1,Null,-0.041868,0.0076121385,0.012986534,-0.04223907
395,0.0,1,Null,0.041921794,-0.028714264,-0.1504061,-0.045055307
396,0.0,1,Null,0.0045860945,0.01522305,0.03145265,-0.026078891
397,0.0,1,Null,0.02837621,0.013918628,-0.0432559,0.011606425
394,0.0,1,Null,-0.024592126,-0.050479785,-0.05978887,-0.009531112
398,0.0,1,Null,0.035518676,0.030824754,0.049017742,0.009970503
399,0.0,1,Null,-0.23271589,-0.21657224,-0.19930673,-0.3011238
401,0.0,1,Null,0.037266836,0.022492427,9.267068e-05,0.022888776
371,0.48042094958394516,3,((Angle Near 0 AND V_y Low) OR Left Leg reach ground),-0.54399097,-0.20429261,-0.10438192,-0.40510005
403,0.0,1,Null,0.015764603,-0.036658686,0.013729971,0.025813982
376,0.5364524915878865,5,(((Large Angle OR Y Coord Near Ground) AND (NOT Left Leg reach ground)) OR X Coord Outside Wider Center),-0.05697237,-0.19958067,-0.13633004,-0.11665821
377,0.3420156622403813,7,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) OR Large Angle) AND (NOT Left Leg reach ground)) OR X Coord Outside Wider Center),-0.20220393,-0.29759806,-0.14294887,-0.17668544
406,0.0,1,Null,-0.00011593949,-0.11912478,-0.10822345,0.098116025
407,0.0,1,Null,0.018162401,-0.02694892,-0.018067474,-0.046872143
408,0.0,1,Null,-0.027690006,0.024170438,0.0013501473,-0.0013180203
409,0.0,1,Null,-0.0056744185,0.013304615,0.002914729,-0.011668236
385,0.44713949442226997,5,((((Angular Velocity Low OR X Coord In Center) OR Y Coord Far From Ground) OR V_x High) OR Right Leg reach ground),0.06293946,-0.12408103,-0.32593048,0.023515424
391,0.3531660692951015,7,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND Angle Near 0) AND (NOT Left Leg reach ground)) AND V_x Low),-0.15187569,-0.23417518,-0.1431594,-0.06770401
412,0.0,1,Null,0.020305939,0.0050162785,-0.004259895,0.004473833
400,0.27052489905787347,8,((((Large Angle OR Y Coord Near Ground) AND (NOT Left Leg reach ground)) AND (NOT V_y Upward)) AND (NOT X Coord In Center)),-0.083993055,-0.25226521,-0.3932228,-0.5021668
414,0.0,1,Null,-0.0076312097,-0.026472062,-0.019500935,-0.07427071
415,0.0,1,Null,0.022003856,0.019768216,0.03252026,-0.019686226
416,0.0,1,Null,-0.1428751,-0.16952325,-0.21850686,-0.16832091
417,0.0,1,Null,0.0068989964,-0.0035863195,-0.0118304305,0.020296156
418,0.0,1,Null,-0.0064549837,-0.040442247,0.015862545,0.05801078
419,0.0,1,Null,-0.02636128,-0.1101278,-0.07598311,-0.124007605
420,0.0,1,Null,-0.08640936,-0.16011724,-0.18005924,-0.19389439
421,0.0,1,Null,-0.022842871,-0.07032603,-0.07724536,-0.18320425
422,0.0,1,Null,-0.008312679,-0.02229468,0.05465641,0.0032513759
423,0.0,1,Null,0.0067076213,0.023090811,-0.11397315,-0.04537294
424,0.0,1,Null,-0.07521543,-0.19871253,-0.046793748,-0.10805836
425,0.0,1,Null,-0.11308574,0.004726352,0.10383358,0.17876078
426,0.0,1,Null,-0.0072248336,-0.08065063,-0.0080754915,-0.051187616
386,1.0,2,(V_x High OR V_x Low),0.39699945,0.37535942,0.46205363,0.42582092
428,0.0,1,Null,-0.08623639,-0.3443639,-0.03976585,0.00914099
429,0.0,1,Null,-0.11496924,-0.047447246,-0.07143248,-0.090952516
430,0.0,1,Null,-0.010141959,-0.037542406,0.0022329923,-0.013725421
402,0.6831140350877193,4,((NOT V_y Upward) AND (V_y High OR X Coord Outside Wider Center)),-0.1735498,-0.30953893,-0.062789656,-0.22869664
432,0.0,1,Null,-0.05826427,0.03481877,-0.12131169,-0.0754249
433,0.0,1,Null,-0.29551637,-0.24337667,-0.2147756,-0.21019144
434,0.0,1,Null,0.0070629795,0.027651634,-0.030084314,0.03378831
405,0.9791,2,(V_x High OR V_x Low),0.38144094,0.2930899,0.45565552,0.39424467
436,0.0,1,Null,-0.04063977,-0.0040300926,-0.036211144,0.0119302245
437,0.0,1,Null,-0.13179372,-0.17164691,-0.22785935,-0.29660198
438,0.0,1,Null,0.005617827,-0.026984677,-0.023492843,0.008609562
439,0.0,1,Null,-0.028651996,-0.041992106,-0.016875904,0.010521244
404,0.5362095531587057,7,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND Angle Near 0) AND V_y Low) AND (NOT V_y High)),-0.12152279,-0.58559966,-0.39626443,-0.4858646
441,0.0,1,Null,-0.087120585,-0.12991925,-0.014075557,-0.10924023
442,0.0,1,Null,-0.0016115705,0.017355086,-0.02515902,0.024352955
410,0.8295352130809837,4,(((V_y High OR Y Coord Near Ground) AND X Coord In Center) OR Left Leg reach ground),0.26209658,0.33462542,0.6263375,0.43750572
444,0.0,1,Null,0.011659498,0.028592525,0.02185813,0.01650081
445,0.0,1,Null,-0.011279381,-0.06564323,-0.044917926,0.002705945
446,0.0,1,Null,0.00472025,0.01555968,0.03926909,-0.007959531
447,0.0,1,Null,-0.034054592,-0.05822104,-0.019045852,-0.0044561117
448,0.0,1,Null,0.025824687,0.018767111,0.027059373,0.0043395646
449,0.0,1,Null,-0.0129436925,-0.003168384,-0.009790428,0.0266729
450,0.0,1,Null,-0.00057476986,-0.090703405,-0.11131314,-0.072103485
413,0.37524177949709864,7,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND Angle Near 0) AND V_x Low) AND (NOT Left Leg reach ground)),-0.15556662,-0.25345308,-0.097573735,-0.14811978
452,0.0,1,Null,0.0025091078,0.030715402,0.030273924,0.009418666
453,0.0,1,Null,-0.0053842384,0.012447568,0.019123854,0.03494714
454,0.0,1,Null,0.0374096,-0.015276102,-0.011819111,0.021184228
455,0.0,1,Null,0.008534894,-0.047897313,0.028039558,-0.034847654
411,1.0,2,(V_x High OR V_x Low),0.4700524,0.45175844,0.4863854,0.3609648
457,0.0,1,Null,-0.03537973,-0.08995996,-0.0058625,-0.122854345
458,0.0,1,Null,-0.007476215,-0.04459037,0.026736572,0.0068358905
459,0.0,1,Null,-0.10472841,-0.24565466,-0.18824546,0.020725604
460,0.0,1,Null,0.024746725,-0.005365529,0.0075728274,0.03064068
461,0.0,1,Null,0.034040194,0.0015347785,0.03662969,0.010253283
462,0.0,1,Null,0.026611745,0.016837671,0.007455295,0.008872309
431,0.9444,2,(V_x High OR V_x Low),0.46224585,0.39824653,0.40871656,0.45083645
464,0.0,1,Null,0.039844953,-0.069885924,-0.09220452,-0.08384716
465,0.0,1,Null,-0.14373879,0.23482159,-0.04671318,-0.10629333
427,0.47954457738324974,6,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) AND Angle Near 0) OR X Coord Outside Wider Center) AND V_x Low),-0.5998833,-0.58691895,-0.46061176,-0.6035979
467,0.0,1,Null,-0.04791317,0.09607496,0.15003914,0.02846639
468,0.0,1,Null,0.0019303685,-0.037842147,-0.06651771,-0.124295846
469,0.0,1,Null,-0.014716695,-0.014439032,0.048544914,-0.015379891
470,0.0,1,Null,-0.0060725035,0.0020241456,-0.026131345,0.017669752
471,0.0,1,Null,0.012012295,-0.04606344,0.019361556,0.0024192312
472,0.0,1,Null,-0.34171396,-0.55415404,-0.3742573,-0.47582966
473,0.0,1,Null,0.012906044,-0.008901443,0.024567679,0.009411906
474,0.0,1,Null,0.020489313,0.02025517,0.025078127,-0.047300454
475,0.0,1,Null,-0.008426009,-0.07950519,0.03426109,-0.1079663
435,0.4352769679300292,5,(((NOT Right Leg reach ground) AND Angle Near 0) AND (NOT V_y Upward)),-0.6815623,-0.37024522,-0.6684095,-0.7330864
477,0.0,1,Null,0.03383815,0.0005346446,0.026397692,-0.03463317
478,0.0,1,Null,-0.06434081,-0.20577927,-0.1769006,-0.2660094
479,0.0,1,Null,0.04242216,0.0001265965,0.014566446,-0.007715424
480,0.0,1,Null,-0.006721128,-0.035100058,-0.05035027,0.011732495
481,0.0,1,Null,0.026297823,-0.035685528,-0.031281646,0.032408834
482,0.0,1,Null,0.032760136,0.030905256,0.013396333,-0.01516235
440,0.40467871790976756,7,(((((NOT Left Leg reach ground) AND V_y Low) AND (NOT Right Leg reach ground)) AND Angle Near 0) OR X Coord Outside Wider Center),-0.28252563,-0.2557339,-0.25214517,-0.111572355
484,0.0,1,Null,-0.034761477,-0.063334875,-0.08866392,-0.021775397
485,0.0,1,Null,-0.057623714,-0.017456759,-0.07743987,-0.04409462
443,0.7233291298865069,7,(((((NOT Right Leg reach ground) AND V_y Low) OR V_x High) AND (NOT V_y Upward)) OR X Coord Outside Wider Center),-0.1770152,-0.18179251,-0.16719617,-0.16358826
456,0.3708513708513709,5,(((NOT Y Coord Far From Ground) AND V_x High) AND (NOT V_y Low)),0.17012013,0.081962086,0.1737206,0.11004794
451,0.5583912130512033,5,((((NOT V_y High) AND Y Coord Near Ground) OR Left Leg reach ground) AND V_x Low),-0.84326345,0.103915885,-0.49232617,-0.14682433
489,0.0,1,Null,-0.0653466,-0.18188983,-0.059344642,0.019529779
490,0.0,1,Null,-0.011927852,-0.079974145,-0.07274176,-0.101753674
491,0.0,1,Null,0.005957559,0.011984288,0.030263696,-0.01284244
466,0.36535303776683087,5,(((Large Angle OR V_y Upward) AND (NOT Left Leg reach ground)) OR Angular Velocity High),-0.57578987,-0.21686022,-0.17881222,-0.16228345
493,0.0,1,Null,-0.21742737,-0.22680156,-0.1507112,-0.20862558
494,0.0,1,Null,-0.02743497,-0.17144217,-0.12939042,-0.24824104
495,0.0,1,Null,-0.013272765,-0.023715852,-0.117484435,-0.104551345
463,0.9912,2,(V_x High OR V_x Low),0.32423645,0.49605316,0.35887697,0.3529465
476,0.999,2,(V_x High OR V_x Low),0.45334536,0.5263454,0.40257114,0.47824845
483,0.25283630470016205,3,((V_y Upward AND Y Coord Far From Ground) AND X Coord In Center),-0.0961248,-0.04508335,-0.37025914,-0.058761682
499,0.0,1,Null,0.020334141,0.023543188,0.02081576,-0.012880386
500,0.0,1,Null,0.102617815,-0.07577965,0.08422841,-0.14884728
501,0.0,1,Null,-0.22345726,0.025540445,-0.057724874,-0.014968152
486,0.38161875945537066,3,((V_x Low AND V_y High) AND Angular Velocity Low),-0.32644126,-0.18226755,-0.47492883,-0.3703865
503,0.0,1,Null,-0.003036644,0.026260875,-0.009494307,-0.021516195
504,0.0,1,Null,-0.039357018,-0.03625429,-0.009640737,-0.065335125
505,0.0,1,Null,-0.03616731,0.009838619,-0.0015947917,-0.0062864013
506,0.0,1,Null,-0.07482201,-0.076814525,-0.11260045,-0.13823305
507,0.0,1,Null,-0.18698709,-0.21642895,-0.22048679,-0.24071945
508,0.0,1,Null,0.015250634,0.03227937,0.017315965,0.03882552
509,0.0,1,Null,0.031073248,-0.04234334,0.02507487,-0.03995639
510,0.0,1,Null,-0.25107428,-0.28272292,-0.28878498,-0.28816634
492,0.9473280770915462,6,((((NOT Left Leg reach ground) AND (V_x High OR V_x Low)) OR Large Angle) OR Angular Velocity High),0.53581125,0.5070642,0.3587135,0.5334289
488,0.4950592885375494,5,(((Large Angle OR Y Coord Near Ground) AND (NOT Left Leg reach ground)) OR X Coord Outside Wider Center),-0.08049692,-0.19511601,-0.13113824,-0.19049902
487,0.40192307692307694,3,((Angle Near 0 AND Y Coord Far From Ground) AND V_y Low),-0.2698078,-0.457821,-0.25978708,-0.10828131
496,0.8172094128832897,6,((((Angle Near 0 OR Angular Velocity Low) AND (NOT Left Leg reach ground)) OR V_x High) OR Y Coord Far From Ground),-0.19359858,-0.22779393,-0.40527576,-0.14993638
497,0.5136314067611778,4,(((V_y High OR Y Coord Near Ground) OR Large Angle) OR Angular Velocity High),0.20576169,0.6546851,0.32282752,0.07723611
498,0.27675840978593275,6,(((((NOT Right Leg reach ground) AND Y Coord Near Ground) OR X Coord Outside Wider Center) AND Angle Near 0) AND V_x Low),-0.5526325,-0.64169234,-0.1512903,-0.5946805
502,0.46689895470383275,7,((((V_x Low AND V_y High) OR Large Angle) AND (NOT Left Leg reach ground)) AND (NOT V_y Upward)),-0.37830302,-0.29321906,0.009464143,0.007535187
511,0.3915094339622642,2,(Left Leg reach ground AND V_x Low),-0.2501659,-0.42969355,-0.40158492,-0.49346986
